"Time","sum(rate(container_network_transmit_bytes_total{namespace=""default""}[5m]))"
2024-06-17 10:57:04,805856
2024-06-17 10:57:06,794479
2024-06-17 10:57:08,790066
2024-06-17 10:57:10,787835
2024-06-17 10:57:12,795038
2024-06-17 10:57:14,795451
2024-06-17 10:57:16,778487
2024-06-17 10:57:18,793883
2024-06-17 10:57:20,791689
2024-06-17 10:57:22,782306
2024-06-17 10:57:24,784836
2024-06-17 10:57:26,791106
2024-06-17 10:57:28,790168
2024-06-17 10:57:30,789786
2024-06-17 10:57:32,773641
2024-06-17 10:57:34,751457
2024-06-17 10:57:36,764126
2024-06-17 10:57:38,763847
2024-06-17 10:57:40,757576
2024-06-17 10:57:42,754223
2024-06-17 10:57:44,754108
2024-06-17 10:57:46,740501
2024-06-17 10:57:48,740122
2024-06-17 10:57:50,724670
2024-06-17 10:57:52,724202
2024-06-17 10:57:54,725392
2024-06-17 10:57:56,726125
2024-06-17 10:57:58,723637
2024-06-17 10:58:00,723824
2024-06-17 10:58:02,717991
2024-06-17 10:58:04,718349
2024-06-17 10:58:06,718301
2024-06-17 10:58:08,740176
2024-06-17 10:58:10,739518
2024-06-17 10:58:12,740853
2024-06-17 10:58:14,740681
2024-06-17 10:58:16,740634
2024-06-17 10:58:18,750834
2024-06-17 10:58:20,768218
2024-06-17 10:58:22,768882
2024-06-17 10:58:24,770017
2024-06-17 10:58:26,774582
2024-06-17 10:58:28,775692
2024-06-17 10:58:30,775722
2024-06-17 10:58:32,776149
2024-06-17 10:58:34,777718
2024-06-17 10:58:36,793112
2024-06-17 10:58:38,792930
2024-06-17 10:58:40,793405
2024-06-17 10:58:42,781009
2024-06-17 10:58:44,777406
2024-06-17 10:58:46,796534
2024-06-17 10:58:48,810025
2024-06-17 10:58:50,811560
2024-06-17 10:58:52,811770
2024-06-17 10:58:54,815217
2024-06-17 10:58:56,814429
2024-06-17 10:58:58,815833
2024-06-17 10:59:00,825951
2024-06-17 10:59:02,824713
2024-06-17 10:59:04,824412
2024-06-17 10:59:06,824507
2024-06-17 10:59:08,826210
2024-06-17 10:59:10,836426
2024-06-17 10:59:12,840606
2024-06-17 10:59:14,841322
2024-06-17 10:59:16,825219
2024-06-17 10:59:18,842015
2024-06-17 10:59:20,842077
2024-06-17 10:59:22,840965
2024-06-17 10:59:24,842947
2024-06-17 10:59:26,851526
2024-06-17 10:59:28,844878
2024-06-17 10:59:30,849540
2024-06-17 10:59:32,853871
2024-06-17 10:59:34,833900
2024-06-17 10:59:36,857774
2024-06-17 10:59:38,858898
2024-06-17 10:59:40,857815
