Timestamp,Requests je Sekunde,Durchschnittliche Antwortzeitintervalle,i_o_read,i_o_write,memory,network_outgoing_pod-pod-1,network_outgoing_pod-pod-2,network_outgoing_pod-pod-3,network_outgoing_pod-pod-4,network_outgoing_pod-pod-5,network_outgoing_pod-pod-6,network_outgoing_pod-pod-7,network_outgoing_pod-pod-8,network_outgoing_pod-pod-9,network_outgoing_pod-pod-10,network_outgoing_pod-pod-11,network_outgoing_pod-pod-12,network_outgoing_pod-pod-13,network_outgoing_system,cpu_pod-pod-1,cpu_pod-pod-2,cpu_pod-pod-3,cpu_pod-pod-4,cpu_pod-pod-5,cpu_pod-pod-6,cpu_pod-pod-7,cpu_pod-pod-8,cpu_pod-pod-9,cpu_pod-pod-10,cpu_pod-pod-11,cpu_pod-pod-12,cpu_pod-pod-13,cpu_system,pod-restart-count-pod-1,pod-restart-count-pod-2,pod-restart-count-pod-3,pod-restart-count-pod-4,pod-restart-count-pod-5,pod-restart-count-pod-6,pod-restart-count-pod-7,pod-restart-count-pod-8,pod-restart-count-pod-9,pod-restart-count-pod-10,pod-restart-count-pod-11,pod-restart-count-pod-12,pod-restart-count-pod-13,cpu_system_lag_1,cpu_system_lag_2,cpu_system_lag_3,cpu_system_lag_4,cpu_system_lag_5,Requests je Sekunde_lag_1,Requests je Sekunde_lag_2,Requests je Sekunde_lag_3,Requests je Sekunde_lag_4,Requests je Sekunde_lag_5,cpu_system_rolling_avg_5,memory_rolling_avg_5,cpu_pod-pod-1_rolling_avg_5,cpu_pod-pod-11_rolling_avg_5,cpu_system_cumsum,network_outgoing_system_log_scaled,memory_log_scaled,i_o_read_log_scaled,i_o_write_log_scaled
488,86,884.4651162790698,3737.0,5491,12153643008,6097,17171,12355,25479,1228,536349,,35147.0,1066,114610,12880,4728.0,3979,771089,0.0166,0.0666,0.0178,0.173,0.00819,0.153,,0.131,0.0245,0.048,0.059,0.00627,0.00991,0.0596,,0.0,0,0,0,0,0,0,0,0,0,0,0,0.061,0.061,0.0611,0.0611,0.0611,105.0,103.0,103.0,93.0,95.0,0.06076,12158563942.4,0.0166,0.06133999999999999,10.418380000000003,13.555560377250384,23.220894797922785,8.226305988015508,8.61104776688786
490,104,791.0384615384615,3732.0,5491,12157378560,6097,17171,12355,25103,1203,501460,,36475.0,1066,112835,12880,4728.0,3952,735323,0.0166,0.0666,0.0161,0.175,0.00819,0.151,,0.137,0.0254,0.0489,0.0617,0.00627,0.00991,0.0602,,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0596,0.061,0.061,0.0611,0.0611,86.0,105.0,103.0,103.0,93.0,0.06058,12158074880.0,0.0166,0.061239999999999996,10.478580000000003,13.508066497390532,23.221202111378837,8.224967478914584,8.61104776688786
492,105,979.5238095238096,3724.0,5592,12156657664,6232,17171,12355,25103,1203,504929,,36475.0,1066,112835,12002,4728.0,4208,738307,0.0165,0.0666,0.0175,0.181,0.00819,0.151,,0.137,0.0254,0.0489,0.0617,0.00627,0.00927,0.0608,,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0602,0.0596,0.061,0.061,0.0611,104.0,86.0,105.0,103.0,103.0,0.06052,12157072998.4,0.01658,0.06113999999999999,10.539380000000003,13.512116360692195,23.221142812626997,8.22282213081366,8.629271094821588
494,99,1172.040404040404,3704.0,5592,12158869504,6232,16611,12355,25103,1208,524685,,36475.0,1066,109413,12445,4631.0,4208,754432,0.0165,0.0644,0.0175,0.181,0.00819,0.151,,0.137,0.0254,0.0489,0.0617,0.00627,0.0096,0.0606,,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0608,0.0602,0.0596,0.061,0.061,105.0,104.0,86.0,105.0,103.0,0.060439999999999994,12156858368.0,0.016560000000000002,0.061040000000000004,10.599980000000004,13.533721752716888,23.221324740823793,8.217438537730187,8.629271094821588
496,145,929.9862068965516,3688.0,5543,12154814464,6232,16796,12355,25172,1208,524685,,36475.0,1070,108661,12445,4631.0,4208,753937,0.0165,0.0654,0.0175,0.181,0.00819,0.153,,0.133,0.0246,0.0489,0.0617,0.00628,0.0096,0.0605,,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0606,0.0608,0.0602,0.0596,0.061,99.0,105.0,104.0,86.0,105.0,0.06033999999999999,12156272640.0,0.01654,0.06115999999999999,10.660480000000003,13.533065415492466,23.22099118050915,8.213110697596676,8.620471540869739
498,112,836.8035714285714,3708.0,5460,12154970112,6056,16796,12355,25172,1208,524685,,36561.0,1070,114307,12445,4486.0,4208,759349,0.0165,0.0654,0.0175,0.175,0.00803,0.153,,0.133,0.0261,0.046,0.0617,0.00628,0.0096,0.0599,,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0605,0.0606,0.0608,0.0602,0.0596,145.0,99.0,105.0,104.0,86.0,0.060399999999999995,12156538060.8,0.01652,0.0617,10.720380000000004,13.540218083158416,23.221003985887947,8.21851757748959,8.605387202152153
500,126,1106.547619047619,3732.0,5376,12157538304,6056,16796,12355,25172,1208,524685,,36561.0,1070,110811,12584,4709.0,4208,756216,0.0165,0.0654,0.0175,0.174,0.00803,0.153,,0.133,0.0261,0.0477,0.06,0.00628,0.0096,0.0598,,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0599,0.0605,0.0606,0.0608,0.0602,112.0,145.0,99.0,105.0,104.0,0.06032,12156570009.6,0.0165,0.06135999999999999,10.780180000000003,13.536083651011458,23.221215250967255,8.224967478914584,8.589885876809678
502,119,985.8403361344538,3817.0,5376,12157530112,6056,16796,11842,23404,1208,524685,,36561.0,1043,110811,12584,4709.0,3930,753630,0.0165,0.0654,0.0175,0.182,0.00803,0.151,,0.133,0.0261,0.0477,0.06,0.00628,0.0098,0.0603,,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0598,0.0599,0.0605,0.0606,0.0608,126.0,112.0,145.0,99.0,105.0,0.06022000000000001,12156744499.2,0.0165,0.06102,10.840480000000003,13.532658137279338,23.221214577146405,8.247482004285693,8.589885876809678
504,104,645.9615384615385,3813.0,5470,12164558848,6056,16796,12073,23566,1208,524685,,36561.0,1043,110811,12584,4360.0,4072,753816,0.0165,0.0654,0.0178,0.182,0.00803,0.151,,0.133,0.0261,0.0477,0.06,0.00628,0.0098,0.0603,,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0603,0.0598,0.0599,0.0605,0.0606,119.0,126.0,112.0,145.0,99.0,0.060160000000000005,12157882368.0,0.0165,0.06068,10.900780000000003,13.532904911962039,23.221792548570377,8.246433786160365,8.607216694063826
506,86,1105.6976744186047,3726.0,5608,12167159808,6056,16796,12073,24332,1181,524685,,36561.0,1043,110811,12584,4522.0,4072,754716,0.0169,0.0654,0.0178,0.182,0.00803,0.152,,0.135,0.0261,0.0487,0.0607,0.00621,0.0098,0.0607,,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0603,0.0603,0.0598,0.0599,0.0605,104.0,119.0,126.0,112.0,145.0,0.0602,12160351436.8,0.01658,0.06048,10.961480000000003,13.534098123526089,23.222006340291912,8.223358899479258,8.632127729508337
508,127,1133.740157480315,3681.0,5608,12164902912,6056,17065,12073,24332,1181,486000,,34029.0,1066,110811,12584,4522.0,3933,713652,0.0168,0.0669,0.0174,0.181,0.00812,0.152,,0.135,0.0253,0.0487,0.0607,0.00621,0.0098,0.0607,,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0607,0.0603,0.0603,0.0598,0.0599,86.0,104.0,119.0,126.0,112.0,0.06035999999999999,12162337996.8,0.01664,0.06028,11.022180000000004,13.47815212879041,23.221820832303358,8.211211361793023,8.632127729508337
510,120,1284.3166666666666,3704.0,5608,12169904128,5829,16689,12073,24653,1181,499094,,35148.0,1066,112362,12584,4522.0,4178,729377,0.0168,0.0658,0.0174,0.181,0.00794,0.152,,0.135,0.0253,0.0487,0.0607,0.00621,0.0098,0.0606,,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0607,0.0607,0.0603,0.0603,0.0598,127.0,86.0,104.0,119.0,126.0,0.06052,12164811161.6,0.0167,0.060419999999999995,11.082780000000005,13.499947395125039,23.22223186626486,8.217438537730187,8.632127729508337
512,115,1544.9652173913043,3704.0,5347,12171182080,6101,16689,12073,24653,1181,515092,,35561.0,999,112362,12095,4522.0,4178,745505,0.0168,0.0658,0.0174,0.181,0.00794,0.152,,0.131,0.0253,0.0487,0.0607,0.0063,0.00952,0.0602,,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0606,0.0607,0.0607,0.0603,0.0603,120.0,127.0,86.0,104.0,119.0,0.0605,12167541555.2,0.01676,0.06055999999999999,11.142980000000005,13.521818461444282,23.22233686996027,8.217438537730187,8.584477938221834
514,133,1187.0,3704.0,5440,12166406144,6101,16689,12073,24653,1181,515092,,35561.0,1006,112362,12095,4622.0,4178,745612,0.0168,0.0658,0.0174,0.181,0.00794,0.145,,0.131,0.0253,0.0487,0.0588,0.0063,0.00952,0.0594,,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0602,0.0606,0.0607,0.0607,0.0603,115.0,120.0,127.0,86.0,104.0,0.06032,12167911014.4,0.01682,0.06032,11.202380000000005,13.521961977823837,23.221944395897765,8.217438537730187,8.601718146485926
516,99,904.818181818182,3752.0,5440,12168708096,6101,16689,12073,24653,1181,515092,,35561.0,1041,109180,11681,4622.0,4178,742051,0.0171,0.0658,0.0174,0.182,0.00794,0.149,,0.131,0.0261,0.0483,0.0588,0.0063,0.00952,0.06,,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0594,0.0602,0.0606,0.0607,0.0607,133.0,115.0,120.0,127.0,86.0,0.06018,12168220672.0,0.01686,0.05994000000000001,11.262380000000006,13.517174600556503,23.222133583586302,8.23031079913502,8.601718146485926
518,137,1525.7664233576645,3612.0,5440,12165472256,6101,16893,11871,24653,1181,515092,,35561.0,1041,109180,12367,4622.0,4178,742739,0.0164,0.0658,0.0171,0.182,0.00794,0.149,,0.133,0.0261,0.0483,0.0588,0.0063,0.00972,0.06,,0.0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.0594,0.0602,0.0606,0.0607,99.0,133.0,115.0,120.0,127.0,0.060039999999999996,12168334540.8,0.01678,0.05956,11.322380000000006,13.518101329753911,23.221867633390158,8.19229373114764,8.601718146485926
520,128,1178.015625,3444.0,5527,12170711040,6101,16893,11470,24653,1155,522309,,35561.0,1057,109180,12367,4622.0,4083,749450,0.0169,0.0658,0.0165,0.182,0.00779,0.149,,0.133,0.0261,0.0483,0.0588,0.006,0.00972,0.06,,0.0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.06,0.0594,0.0602,0.0606,137.0,99.0,133.0,115.0,120.0,0.059919999999999994,12168495923.2,0.0168,0.059179999999999996,11.382380000000007,13.52709621746968,23.22229816795811,8.144679183447758,8.617581365447506
522,127,1405.8897637795276,3384.0,5547,12173770752,6101,15764,12204,23193,1115,522309,,35561.0,1057,109180,12367,4622.0,4083,747556,0.0169,0.0674,0.0176,0.174,0.00779,0.145,,0.133,0.026,0.0467,0.0596,0.00605,0.00972,0.0591,,0.0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.06,0.06,0.0594,0.0602,128.0,137.0,99.0,133.0,115.0,0.059699999999999996,12169013657.6,0.01682,0.05896,11.441480000000007,13.524565835520379,23.222549535971776,8.127109185346375,8.621192781434722
524,162,1648.432098765432,3305.0,5653,12175716352,6101,16296,12204,23908,1173,522309,,35561.0,1057,110921,12367,4478.0,4083,750457,0.0169,0.0674,0.0176,0.175,0.00779,0.152,,0.124,0.026,0.0464,0.0596,0.00631,0.00972,0.0591,,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0591,0.06,0.06,0.06,0.0594,127.0,128.0,137.0,99.0,133.0,0.05963999999999999,12170875699.2,0.01684,0.05911999999999999,11.500580000000008,13.528438965798145,23.222709342212923,8.10349427838097,8.640118538253535
526,119,1978.1932773109245,3301.0,5524,12176977920,6101,16296,12204,24424,1173,522309,,34173.0,1057,110921,12367,4478.0,4174,749677,0.0169,0.0649,0.0176,0.181,0.0075,0.152,,0.125,0.026,0.0492,0.0596,0.00631,0.00972,0.0596,,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0591,0.0591,0.06,0.06,0.06,162.0,127.0,128.0,137.0,99.0,0.05956,12172529664.0,0.0168,0.05928,11.560180000000008,13.527399059989216,23.222812950297264,8.102283624480073,8.617038526385954
528,120,1954.475,3394.0,5524,12177428480,6165,16296,11934,24424,1173,489122,,35358.0,1057,110921,12156,4478.0,4174,717258,0.0169,0.0671,0.0171,0.182,0.00803,0.152,,0.129,0.026,0.0488,0.0583,0.00631,0.00972,0.0601,,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0596,0.0591,0.0591,0.06,0.06,119.0,162.0,127.0,128.0,137.0,0.05958,12174920908.8,0.0169,0.059179999999999996,11.620280000000008,13.483192281690993,23.222849950583175,8.130059039992796,8.617038526385954
530,155,2133.032258064516,3412.0,5524,12178800640,6165,16296,11934,24424,1173,502996,,35358.0,1057,108834,12156,4323.0,4174,728891,0.0169,0.0671,0.0171,0.182,0.00803,0.152,,0.129,0.026,0.0488,0.0583,0.00631,0.00964,0.0601,,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0601,0.0596,0.0591,0.0591,0.06,120.0,119.0,162.0,127.0,128.0,0.0596,12176538828.8,0.0169,0.05908,11.680380000000008,13.499280851867626,23.22296262483949,8.135346948906706,8.617038526385954
532,137,2162.5401459854015,3447.0,5524,12182765568,6165,16296,11934,24424,1173,502996,,35358.0,1027,108834,12156,4651.0,4174,729189,0.0169,0.0671,0.0171,0.182,0.00803,0.152,,0.133,0.026,0.0488,0.0595,0.00631,0.00996,0.0605,,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0601,0.0601,0.0596,0.0591,0.0591,155.0,120.0,119.0,162.0,127.0,0.05988,12178337792.0,0.0169,0.05906,11.740880000000008,13.499689608033808,23.22328813166453,8.145549631783584,8.617038526385954
534,123,2902.959349593496,3419.0,5421,12187557888,6165,16296,11934,24424,1171,502996,,35358.0,1097,108834,11758,4651.0,4174,728859,0.0173,0.0688,0.0171,0.182,0.00801,0.152,,0.133,0.0255,0.0488,0.0595,0.00637,0.00996,0.0606,,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0605,0.0601,0.0601,0.0596,0.0591,137.0,155.0,120.0,119.0,162.0,0.06018,12180706099.2,0.016980000000000002,0.059039999999999995,11.801480000000009,13.499236948652257,23.22368142312576,8.13739583005665,8.598220030058611
536,115,3568.1652173913044,3360.0,5327,12195659776,6165,16876,11934,24424,1212,518693,,35358.0,1097,108834,11677,4651.0,4174,745095,0.0174,0.0688,0.018,0.182,0.00801,0.154,,0.133,0.0276,0.0488,0.0595,0.00637,0.00996,0.061,,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0606,0.0605,0.0601,0.0601,0.0596,123.0,137.0,155.0,120.0,119.0,0.06046,12184442470.4,0.01708,0.059019999999999996,11.862480000000009,13.521268348120485,23.224345969405842,8.119993827725105,8.580731212220226
538,154,3458.064935064935,3333.0,5482,12201639936,6165,16876,11934,24424,1212,518693,,36223.0,1097,108834,12663,4630.0,4260,747010,0.0174,0.0688,0.018,0.182,0.00801,0.154,,0.133,0.0276,0.0497,0.0595,0.00637,0.00996,0.0611,,0.0,0,0,0,0,0,0,0,0,0,0,0,0.061,0.0606,0.0605,0.0601,0.0601,115.0,123.0,137.0,155.0,120.0,0.060660000000000006,12189284761.6,0.01718,0.05925999999999999,11.923580000000008,13.523835189575477,23.224836200717494,8.111928063310739,8.609407675404048
540,145,3454.806896551724,3362.0,5564,12207960064,6365,16896,12640,24936,1212,518693,,36223.0,1097,112667,12663,4782.0,4260,752435,0.0174,0.0688,0.018,0.182,0.00835,0.154,,0.133,0.0276,0.0513,0.0595,0.00627,0.00996,0.0613,,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0611,0.061,0.0606,0.0605,0.0601,154.0,115.0,123.0,137.0,155.0,0.060899999999999996,12195116646.4,0.01728,0.0595,11.984880000000008,13.531071222154338,23.225354040267565,8.12058871174027,8.624252263709645
542,184,3319.5434782608695,3380.0,5583,12209545216,6365,17513,12640,25525,1212,518693,,36223.0,1097,116584,12663,4782.0,4396,757693,0.0174,0.0688,0.018,0.182,0.00835,0.154,,0.133,0.0276,0.0513,0.0614,0.00631,0.00996,0.0614,,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0613,0.0611,0.061,0.0606,0.0605,145.0,154.0,115.0,123.0,137.0,0.06108,12200472576.0,0.01738,0.05988,12.046280000000008,13.538034889186779,23.2254838776104,8.125926802707886,8.627660644442209
544,126,3348.285714285714,3404.0,5673,12218449920,6481,17513,13035,25525,1212,535308,,35892.0,1097,116584,13054,4782.0,4396,774880,0.0174,0.0704,0.0181,0.188,0.00835,0.157,,0.141,0.0276,0.0513,0.0614,0.00652,0.00996,0.063,,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0614,0.0613,0.0611,0.061,0.0606,184.0,145.0,154.0,115.0,123.0,0.06155999999999999,12206650982.4,0.0174,0.06026,12.109280000000009,13.560464748158626,23.226212934935337,8.133000218583613,8.643649615368796
546,165,3573.090909090909,3421.0,5560,12218126336,6481,17513,13035,25525,1250,535308,,37024.0,1097,116584,13054,4782.0,4396,776049,0.0174,0.0704,0.0187,0.188,0.0085,0.157,,0.141,0.028,0.0513,0.0614,0.00654,0.0103,0.0632,,0.0,0,0,0,0,0,0,0,0,0,0,0,0.063,0.0614,0.0613,0.0611,0.061,126.0,184.0,145.0,154.0,115.0,0.062,12211144294.4,0.0174,0.060640000000000006,12.172480000000009,13.56197223007933,23.226186451356245,8.137980454452139,8.623533227187563
548,105,3748.171428571429,3423.0,5560,12203638784,6481,17845,13035,25525,1250,535308,,37024.0,1097,116584,13054,4782.0,4396,776381,0.0174,0.0704,0.0187,0.188,0.0085,0.157,,0.141,0.028,0.0515,0.0594,0.00654,0.00992,0.063,,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0632,0.063,0.0614,0.0613,0.0611,165.0,126.0,184.0,145.0,154.0,0.062380000000000005,12211544064.0,0.0174,0.06061999999999999,12.23548000000001,13.56239994608243,23.225000005280208,8.138564737261632,8.623533227187563
550,195,4743.369230769231,3429.0,5425,12209295360,6481,17845,13035,25708,1250,535308,,37730.0,1022,116584,13054,4947.0,4421,777385,0.0168,0.0704,0.0187,0.188,0.0085,0.159,,0.141,0.0281,0.0515,0.059,0.00654,0.00999,0.0631,,0.0,0,0,0,0,0,0,0,0,0,0,0,0.063,0.0632,0.063,0.0614,0.0613,105.0,165.0,126.0,184.0,145.0,0.06273999999999999,12211811123.2,0.017279999999999997,0.06052,12.29858000000001,13.563692288490994,23.22546341341193,8.140315540159985,8.598957493218878
552,139,3925.6187050359713,3396.0,5425,12202786816,6481,17845,13309,25708,1250,517542,,37730.0,1103,119034,13358,4947.0,4421,762728,0.0176,0.0715,0.0181,0.188,0.0085,0.159,,0.141,0.0281,0.0515,0.0632,0.00654,0.0103,0.0636,,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0631,0.063,0.0632,0.063,0.0614,195.0,105.0,165.0,126.0,184.0,0.06317999999999999,12210459443.2,0.01732,0.060880000000000004,12.36218000000001,13.54465807024317,23.224930190222956,8.130647968160584,8.598957493218878
554,180,3990.8888888888887,3401.0,5523,12214407168,6481,17845,13309,25708,1250,551252,,37730.0,1135,119034,13358,4947.0,4421,796470,0.0176,0.0715,0.0193,0.188,0.0085,0.159,,0.141,0.0281,0.0513,0.0635,0.00654,0.0103,0.0637,,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0636,0.0631,0.063,0.0632,0.063,139.0,195.0,105.0,165.0,126.0,0.06332000000000002,12209650892.8,0.017359999999999997,0.0613,12.42588000000001,13.587945998378759,23.225882007445193,8.132118772955806,8.616857514529183
556,107,3771.0467289719622,3380.0,5523,12221710336,6419,17845,13309,26194,1246,551252,,37730.0,1135,118625,13358,4923.0,4421,796456,0.0176,0.0715,0.0193,0.188,0.0085,0.157,,0.141,0.0281,0.0513,0.0635,0.00654,0.0103,0.0635,,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0637,0.0636,0.0631,0.063,0.0632,180.0,139.0,195.0,105.0,165.0,0.06338,12210367692.8,0.0174,0.06172,12.48938000000001,13.587928420685355,23.22647974300737,8.125926802707886,8.616857514529183
558,204,5003.60294117647,3408.0,5523,12227346432,6419,17845,13309,26194,1246,525267,,37730.0,1135,118625,13262,4923.0,4270,770223,0.0176,0.0699,0.0193,0.188,0.00865,0.157,,0.144,0.0281,0.0513,0.0635,0.00654,0.0103,0.0637,,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0635,0.0637,0.0636,0.0631,0.063,107.0,180.0,139.0,195.0,105.0,0.06352,12215109222.4,0.01744,0.06254,12.55308000000001,13.55443666061493,23.22694079114946,8.134174272137903,8.616857514529183
560,114,3975.552631578947,3381.0,5695,12224479232,6419,17574,13113,26194,1246,528898,,37730.0,1135,118625,13262,4923.0,4535,773653,0.0176,0.0699,0.0193,0.188,0.00865,0.157,,0.134,0.0281,0.0515,0.0635,0.00647,0.0103,0.0629,,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0637,0.0635,0.0637,0.0636,0.0631,204.0,107.0,180.0,139.0,195.0,0.06348000000000001,12218145996.8,0.0176,0.06344000000000001,12.615980000000011,13.558880024201098,23.226706272872395,8.126222529458525,8.647519453091812
562,143,5101.076923076923,3390.0,5534,12237279232,6553,17574,13113,26194,1275,544641,,37895.0,1135,120582,13262,4923.0,4535,791681,0.0176,0.0699,0.0189,0.188,0.00865,0.157,,0.135,0.0277,0.0515,0.0635,0.0065,0.0105,0.0629,,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0629,0.0637,0.0635,0.0637,0.0636,114.0,204.0,107.0,180.0,139.0,0.06334000000000001,12225044480.0,0.0176,0.0635,12.678880000000012,13.581915075016257,23.227752804436022,8.128880142125638,8.618846845142738
564,142,4834.619718309859,3370.0,5516,12251529216,6553,16974,13113,26194,1275,544641,,37895.0,1135,120582,13535,5018.0,4535,791449,0.0168,0.0699,0.0189,0.188,0.00865,0.157,,0.14,0.028,0.0515,0.0623,0.0065,0.0105,0.0632,,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0629,0.0629,0.0637,0.0635,0.0637,143.0,114.0,204.0,107.0,180.0,0.06324,12232468889.6,0.01744,0.06326,12.742080000000012,13.581621985113884,23.228916600186842,8.12296471523406,8.61558951327243
566,136,5006.470588235294,3121.0,5516,12243841024,6553,18097,13113,25893,1275,544641,,37895.0,1151,120582,13535,5018.0,4435,792188,0.0174,0.0699,0.0189,0.188,0.00865,0.152,,0.14,0.028,0.0511,0.0623,0.0065,0.0105,0.0628,,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0632,0.0629,0.0629,0.0637,0.0635,142.0,143.0,114.0,204.0,107.0,0.0631,12236895027.2,0.017400000000000002,0.06302,12.804880000000011,13.582555278691071,23.2282888740348,8.046229101075378,8.61558951327243
568,157,4522.216560509554,2926.0,5516,12241506304,6435,18097,12696,25893,1275,544641,,37895.0,1135,118447,13535,5018.0,4435,789501,0.0174,0.0699,0.0189,0.187,0.00865,0.151,,0.14,0.028,0.0511,0.0602,0.0065,0.0102,0.0625,,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0628,0.0632,0.0629,0.0629,0.0637,136.0,142.0,143.0,114.0,204.0,0.06286,12239727001.6,0.01736,0.062360000000000006,12.867380000000011,13.579157645923518,23.22809817059281,7.9817332866918855,8.61558951327243
570,150,5876.26,2905.0,5516,12241866752,6435,18097,13529,25893,1189,526596,,37895.0,1135,118447,13292,4902.0,4435,771845,0.0174,0.0674,0.0183,0.187,0.00834,0.16,,0.14,0.028,0.0511,0.0641,0.0065,0.0102,0.0632,,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.0628,0.0632,0.0629,0.0629,157.0,136.0,142.0,143.0,114.0,0.06292,12243204505.6,0.01732,0.06248,12.930580000000012,13.556540327242475,23.22812761490174,7.974532844130228,8.61558951327243
572,155,4954.432258064516,2858.0,5516,12241698816,6435,17552,13529,26429,1227,561972,,37895.0,1135,118447,13292,4902.0,4435,807250,0.0174,0.0703,0.0194,0.181,0.00853,0.153,,0.14,0.028,0.0512,0.0641,0.0065,0.0103,0.0625,,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0632,0.0625,0.0628,0.0632,0.0629,150.0,157.0,136.0,142.0,143.0,0.06284000000000001,12244088422.4,0.01728,0.0626,12.993080000000012,13.601389927393368,23.2281138966384,7.958227192322312,8.61558951327243
574,166,5769.060240963855,2858.0,5516,12224913408,6435,17552,13529,26429,1227,561972,,36473.0,1135,118447,13292,4902.0,4463,805856,0.0174,0.0703,0.0194,0.188,0.00853,0.158,,0.144,0.028,0.0512,0.0641,0.0065,0.0103,0.0638,,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.0632,0.0625,0.0628,0.0632,155.0,150.0,157.0,136.0,142.0,0.06295999999999999,12238765260.8,0.0174,0.06295999999999999,13.056880000000012,13.599661586393252,23.22674178917388,7.958227192322312,8.61558951327243
576,97,4651.855670103093,2874.0,5629,12224581632,6517,17552,13269,26429,1227,551839,,35407.0,1135,118447,13292,4902.0,4463,794479,0.0174,0.067,0.0191,0.188,0.00853,0.158,,0.144,0.028,0.0512,0.0613,0.00643,0.0103,0.0633,,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0638,0.0625,0.0632,0.0625,0.0628,166.0,155.0,150.0,157.0,136.0,0.06306,12234913382.4,0.0174,0.06276000000000001,13.120180000000012,13.58544309157724,23.226714649472264,7.963807953231451,8.635864721133736
578,139,5678.575539568345,2859.0,5534,12225785856,6517,17759,13269,25839,1190,551839,,35164.0,1135,114489,13501,4902.0,4463,790066,0.0174,0.0692,0.0191,0.188,0.00853,0.158,,0.144,0.028,0.0512,0.0613,0.00622,0.0103,0.0634,,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0633,0.0638,0.0625,0.0632,0.0625,97.0,166.0,155.0,150.0,157.0,0.06323999999999999,12231769292.8,0.0174,0.06298000000000001,13.183580000000012,13.57987303097361,23.226813153022484,7.958576903813898,8.618846845142738
580,151,4983.913907284768,2859.0,5515,12228734976,6517,17759,13269,25839,1258,551839,,37602.0,1137,110425,13080,4744.0,4366,787835,0.0174,0.0692,0.0191,0.187,0.00853,0.158,,0.139,0.0277,0.0512,0.0613,0.00617,0.0103,0.0629,,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0634,0.0633,0.0638,0.0625,0.0632,139.0,97.0,166.0,155.0,150.0,0.06318,12229142937.6,0.0174,0.062419999999999996,13.246480000000012,13.577045225352252,23.22705434523674,7.958576903813898,8.615408238913192
582,134,5696.746268656716,2441.0,5439,12227522560,6517,17759,13269,25839,1258,551839,,37602.0,1137,117379,13080,4992.0,4366,795038,0.0174,0.0692,0.0191,0.187,0.00853,0.158,,0.139,0.0267,0.0488,0.0613,0.00642,0.0103,0.0627,,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0629,0.0634,0.0633,0.0638,0.0625,151.0,139.0,97.0,166.0,155.0,0.06321999999999998,12226307686.4,0.0174,0.061860000000000005,13.309180000000012,13.586146449037006,23.226955195479334,7.80057265467065,8.601534339849989
