i_o_read,i_o_write,memory,network_outgoing_pod-pod-1,network_outgoing_pod-pod-2,network_outgoing_pod-pod-3,network_outgoing_pod-pod-4,network_outgoing_pod-pod-5,network_outgoing_pod-pod-6,network_outgoing_pod-pod-7,network_outgoing_pod-pod-8,network_outgoing_pod-pod-9,network_outgoing_pod-pod-10,network_outgoing_pod-pod-11,network_outgoing_pod-pod-12,network_outgoing_pod-pod-13,network_outgoing_system,cpu_pod-pod-1,cpu_pod-pod-2,cpu_pod-pod-3,cpu_pod-pod-4,cpu_pod-pod-5,cpu_pod-pod-6,cpu_pod-pod-7,cpu_pod-pod-8,cpu_pod-pod-9,cpu_pod-pod-10,cpu_pod-pod-11,cpu_pod-pod-12,cpu_pod-pod-13,cpu_system,pod-restart-count-pod-1,pod-restart-count-pod-2,pod-restart-count-pod-3,pod-restart-count-pod-4,pod-restart-count-pod-5,pod-restart-count-pod-6,pod-restart-count-pod-7,pod-restart-count-pod-8,pod-restart-count-pod-9,pod-restart-count-pod-10,pod-restart-count-pod-11,pod-restart-count-pod-12,pod-restart-count-pod-13
16321.0,0.0,12486365184,153,456,202,863,337,7493,3545.0,926,165,1609,574,125.0,284,16732,0.00474,0.00368,0.000643,0.0118,0.0018,0.00486,0.00126,0.00832,0.00131,0.00157,0.00298,0.00237,0.000579,0.00383,0.0,0,0,0,0,0,0,0,0,0,0,0,0
16802.0,0.0,12501590016,246,456,195,863,337,7493,3514.0,1201,168,1609,574,125.0,284,17064,0.00474,0.00356,0.000645,0.0118,0.0018,0.00486,0.00126,0.00859,0.00131,0.00157,0.00298,0.00237,0.000579,0.00384,0.0,0,0,0,0,0,0,0,0,0,0,0,0
16148.0,0.0,12560351232,246,456,360,863,337,7493,3483.0,1238,175,1609,574,125.0,284,17243,0.00474,0.00618,0.000668,0.0118,0.00186,0.00486,0.00131,0.00886,0.00131,0.00157,0.00298,0.00237,0.000579,0.00409,0.0,0,0,0,0,0,0,0,0,0,0,0,0
16366.0,0.0,12609765376,246,456,360,894,337,11334,3678.0,1276,175,1691,574,125.0,284,21430,0.00474,0.0064,0.000668,0.0118,0.00186,0.00486,0.0013,0.00914,0.00131,0.00157,0.00298,0.00237,0.000579,0.00413,0.0,0,0,0,0,0,0,0,0,0,0,0,0
16689.0,0.0,12706136064,246,456,361,894,337,11334,3645.0,1313,175,2874,574,121.0,284,22615,0.00721,0.0064,0.000668,0.0118,0.00188,0.00486,0.00129,0.00941,0.00131,0.00162,0.00298,0.00237,0.00057,0.00436,0.0,0,0,0,0,0,0,0,0,0,0,0,0
16941.0,0.0,12720902144,249,470,374,894,337,11334,3612.0,1350,175,2874,574,179.0,286,22708,0.0073,0.0064,0.000668,0.0124,0.00188,0.00501,0.00127,0.00968,0.00131,0.00162,0.00298,0.00237,0.000724,0.00447,0.0,0,0,0,0,0,0,0,0,0,0,0,0
17194.0,0.0,12766638080,321,470,374,1551,325,11334,3579.0,1540,175,2874,661,179.0,286,23669,0.00758,0.0064,0.000668,0.012,0.00188,0.00519,0.00126,0.00995,0.00131,0.00157,0.00301,0.00239,0.000724,0.00449,0.0,0,0,0,0,0,0,0,0,0,0,0,0
16532.0,0.0,12800278528,321,694,374,1551,336,11334,3546.0,1582,175,2874,662,183.0,336,23968,0.00758,0.00756,0.000644,0.0216,0.00188,0.00503,0.00125,0.0097,0.00131,0.00156,0.00353,0.00246,0.000724,0.0054,0.0,0,0,0,0,0,0,0,0,0,0,0,0
16664.0,0.0,12821970944,321,694,374,1551,326,15562,3513.0,1623,171,2874,686,183.0,336,28212,0.00758,0.00756,0.000899,0.0216,0.00188,0.00866,0.00124,0.00996,0.00131,0.00273,0.00353,0.00246,0.000724,0.00584,0.0,0,0,0,0,0,0,0,0,0,0,0,0
16358.0,0.0,12825632768,321,694,374,1589,323,16081,3480.0,1664,190,2874,686,183.0,336,28794,0.00758,0.00756,0.000899,0.0216,0.00188,0.00866,0.00123,0.0102,0.00183,0.00283,0.00353,0.00246,0.000724,0.00592,0.0,0,0,0,0,0,0,0,0,0,0,0,0
17232.0,0.0,12822061056,321,694,374,1600,347,16620,3614.0,1706,190,2874,686,183.0,333,29542,0.00758,0.0077,0.000898,0.0216,0.00199,0.00866,0.00127,0.0105,0.00183,0.00283,0.00353,0.00246,0.000724,0.00596,0.0,0,0,0,0,0,0,0,0,0,0,0,0
18106.0,0.0,12818432000,321,729,539,1653,347,16620,3768.0,1747,190,3011,686,183.0,344,30140,0.00758,0.00797,0.00093,0.0216,0.00199,0.00866,0.00126,0.0107,0.00183,0.00283,0.00353,0.00246,0.000707,0.00601,0.0,0,0,0,0,0,0,0,0,0,0,0,0
18427.0,0.0,12839862272,402,729,539,2219,347,16620,3731.0,1789,190,2910,686,190.0,344,30697,0.00758,0.00797,0.00093,0.0289,0.00199,0.00866,0.00125,0.011,0.00183,0.00283,0.00409,0.00246,0.000896,0.0067,0.0,0,0,0,0,0,0,0,0,0,0,0,0
18552.0,0.0,12839202816,402,729,548,2219,347,16620,3695.0,1667,190,2890,686,183.0,344,30522,0.0073,0.00797,0.00093,0.0289,0.00199,0.00866,0.00124,0.0112,0.00183,0.00283,0.00424,0.00238,0.000928,0.0067,0.0,0,0,0,0,0,0,0,0,0,0,0,0
18709.0,0.0,12846563328,402,729,569,2219,347,23160,3659.0,1667,190,5035,894,182.0,417,39470,0.0113,0.00797,0.00093,0.0289,0.00199,0.00905,0.00123,0.0117,0.00183,0.00283,0.00424,0.00247,0.000928,0.00711,0.0,0,0,0,0,0,0,0,0,0,0,0,0
18993.0,0.0,12844933120,412,729,569,2219,350,23160,3622.0,1667,190,5035,894,280.0,417,39544,0.0119,0.00981,0.00093,0.0289,0.00199,0.0122,0.00121,0.012,0.00183,0.00413,0.00424,0.00249,0.000928,0.00771,0.0,0,0,0,0,0,0,0,0,0,0,0,0
18897.0,0.0,12859219968,412,1068,569,2219,350,23160,3586.0,2399,202,5035,894,280.0,417,40591,0.0119,0.00981,0.000901,0.0289,0.00206,0.0122,0.0012,0.0122,0.00183,0.00413,0.00424,0.00256,0.000928,0.00774,0.0,0,0,0,0,0,0,0,0,0,0,0,0
18890.0,0.0,12860231680,412,1068,569,2219,350,23160,3549.0,2450,204,5249,932,280.0,417,40859,0.0119,0.00981,0.00131,0.0289,0.00206,0.0122,0.00123,0.0125,0.00258,0.00413,0.00424,0.00256,0.000928,0.00786,0.0,0,0,0,0,0,0,0,0,0,0,0,0
19291.0,0.0,12860030976,520,1068,756,2219,338,24553,3513.0,2501,204,5249,932,280.0,417,42551,0.0119,0.00981,0.00131,0.0289,0.00206,0.0122,0.00122,0.0128,0.00258,0.00413,0.00424,0.00256,0.000928,0.00788,0.0,0,0,0,0,0,0,0,0,0,0,0,0
19420.0,0.0,12866244608,520,1121,756,3076,371,24553,3476.0,2552,204,6910,1105,280.0,415,45340,0.0119,0.00997,0.00131,0.0289,0.00206,0.0122,0.00121,0.013,0.00258,0.00413,0.00424,0.00256,0.000928,0.00792,0.0,0,0,0,0,0,0,0,0,0,0,0,0
19310.0,0.0,12865761280,530,1121,756,3191,371,24553,3660.0,2603,204,6910,1105,288.0,429,45722,0.0137,0.0103,0.00133,0.0288,0.00206,0.0122,0.0012,0.0139,0.00258,0.00424,0.00528,0.00256,0.000928,0.00826,0.0,0,0,0,0,0,0,0,0,0,0,0,0
19785.0,0.0,12860465152,547,1121,756,3191,375,24553,3621.0,2654,215,6910,1105,288.0,429,45765,0.0137,0.0103,0.00138,0.0288,0.00206,0.0128,0.00118,0.0141,0.00258,0.00537,0.00541,0.00249,0.00119,0.00845,0.0,0,0,0,0,0,0,0,0,0,0,0,0
19984.0,0.0,12864974848,547,1432,756,3191,375,24553,3582.0,2705,210,6910,1105,375.0,415,46157,0.0137,0.0103,0.00138,0.0419,0.00206,0.0128,0.00124,0.0144,0.00271,0.00553,0.00541,0.00247,0.00119,0.0096,0.0,0,0,0,0,0,0,0,0,0,0,0,0
19780.0,0.0,12869230592,654,1432,781,3191,375,37100,3544.0,3156,217,7171,1105,375.0,412,59513,0.0145,0.00997,0.00138,0.0419,0.00209,0.0124,0.00123,0.0147,0.00271,0.00553,0.00541,0.00263,0.00119,0.00963,0.0,0,0,0,0,0,0,0,0,0,0,0,0
20257.0,0.0,12880015360,654,1432,949,3191,375,37100,3505.0,3215,217,7171,1105,375.0,543,59831,0.0145,0.0127,0.00138,0.0419,0.0021,0.0183,0.00122,0.015,0.00271,0.00553,0.00541,0.00272,0.00119,0.0104,0.0,0,0,0,0,0,0,0,0,0,0,0,0
20216.0,0.0,12892975104,654,1432,949,3191,375,37100,3861.0,3273,217,7171,1156,391.0,543,60313,0.0145,0.0127,0.0017,0.0419,0.00216,0.0183,0.0012,0.0152,0.00271,0.00553,0.00541,0.00272,0.00119,0.0104,0.0,0,0,0,0,0,0,0,0,0,0,0,0
20030.0,0.0,12901822464,654,1432,949,3191,375,37100,3818.0,3331,217,7171,1156,391.0,543,60328,0.0145,0.0127,0.0017,0.0419,0.00216,0.0183,0.00119,0.0155,0.00335,0.00553,0.00636,0.00272,0.00135,0.0106,0.0,0,0,0,0,0,0,0,0,0,0,0,0
20078.0,0.0,12903817216,654,1514,949,3090,362,39256,3775.0,3390,217,9761,1156,465.0,543,65132,0.0145,0.0127,0.0017,0.0419,0.00216,0.0192,0.00118,0.0166,0.00335,0.00553,0.00659,0.00272,0.00135,0.0108,0.0,0,0,0,0,0,0,0,0,0,0,0,0
20016.0,0.0,12900810752,654,1514,949,3069,400,39256,3732.0,3448,217,9761,1458,465.0,559,65482,0.0167,0.0132,0.0017,0.0419,0.00216,0.0192,0.00117,0.0169,0.00335,0.00553,0.00659,0.00272,0.00135,0.011,0.0,0,0,0,0,0,0,0,0,0,0,0,0
20130.0,0.0,12900864000,812,1514,1004,4321,400,39256,3689.0,3506,236,10055,1458,465.0,559,67275,0.0167,0.0132,0.00174,0.0419,0.00216,0.0192,0.00122,0.0172,0.00335,0.00537,0.00659,0.00272,0.00141,0.0111,0.0,0,0,0,0,0,0,0,0,0,0,0,0
20065.0,0.0,12891144192,812,1898,1004,4321,400,39256,3645.0,3565,236,10393,1458,465.0,559,68012,0.0167,0.0132,0.00175,0.0524,0.00223,0.0192,0.00121,0.0174,0.00343,0.00751,0.00659,0.00272,0.00141,0.0121,0.0,0,0,0,0,0,0,0,0,0,0,0,0
20393.0,0.0,12886151168,812,1898,1004,4321,400,39256,3602.0,3331,242,10393,1458,465.0,559,67742,0.0167,0.0132,0.0018,0.0524,0.00223,0.0192,0.0012,0.0177,0.00356,0.00777,0.00659,0.00264,0.00157,0.0122,0.0,0,0,0,0,0,0,0,0,0,0,0,0
20048.0,0.0,12880248832,812,1898,1295,4321,400,37899,3559.0,3331,242,10393,1458,465.0,540,66614,0.0173,0.0146,0.00216,0.0524,0.0022,0.0185,0.00118,0.018,0.00356,0.00777,0.00746,0.00264,0.00157,0.0124,0.0,0,0,0,0,0,0,0,0,0,0,0,0
19774.0,0.0,12879126528,812,1898,1295,4321,400,52290,3516.0,4295,242,12086,1458,481.0,687,83780,0.0177,0.0146,0.00216,0.0524,0.00227,0.0244,0.00117,0.0183,0.00459,0.00777,0.00773,0.00289,0.00157,0.0131,0.0,0,0,0,0,0,0,0,0,0,0,0,0
19670.0,0.0,12881592320,829,1898,1295,5100,405,52290,3699.0,4362,242,12086,1487,574.0,692,84959,0.0177,0.0146,0.00216,0.0524,0.00227,0.0255,0.00115,0.0195,0.00459,0.00777,0.00773,0.00289,0.00157,0.0133,0.0,0,0,0,0,0,0,0,0,0,0,0,0
19654.0,0.0,12881899520,835,2184,1295,5100,405,55655,3894.0,4429,242,12086,1536,574.0,697,88931,0.0177,0.0149,0.00216,0.0524,0.00239,0.0255,0.00114,0.0198,0.00459,0.00777,0.00773,0.00289,0.00157,0.0134,0.0,0,0,0,0,0,0,0,0,0,0,0,0
19906.0,0.0,12884324352,861,2257,1295,5100,405,55655,3845.0,4496,268,12086,1818,574.0,720,89379,0.0177,0.0155,0.00216,0.0586,0.00239,0.0255,0.00115,0.0201,0.00459,0.00777,0.00773,0.00289,0.00157,0.014,0.0,0,0,0,0,0,0,0,0,0,0,0,0
19966.0,0.0,12892721152,1019,2257,1295,5100,431,55655,3796.0,4563,268,12086,1818,574.0,720,89580,0.0184,0.0155,0.0025,0.0586,0.00239,0.0255,0.00121,0.0204,0.00459,0.00777,0.00773,0.00289,0.00164,0.0141,0.0,0,0,0,0,0,0,0,0,0,0,0,0
19990.0,0.0,12902391808,1019,2257,1667,5100,431,55655,3747.0,4630,268,12757,1818,601.0,720,90667,0.0184,0.0155,0.0025,0.0606,0.00239,0.0255,0.0012,0.0207,0.00459,0.00976,0.00875,0.00289,0.00193,0.0146,0.0,0,0,0,0,0,0,0,0,0,0,0,0
20064.0,0.0,12905693184,1019,2257,1667,5100,431,64966,3697.0,4697,273,15150,1818,601.0,809,102483,0.0199,0.0155,0.00262,0.0626,0.00239,0.0255,0.00118,0.021,0.00459,0.0101,0.00875,0.00302,0.00193,0.0149,0.0,0,0,0,0,0,0,0,0,0,0,0,0
20596.0,0.0,12907544576,1019,2257,1667,5100,431,64966,3648.0,4764,273,15150,1818,601.0,809,102501,0.0199,0.0184,0.00262,0.0626,0.00236,0.0255,0.00117,0.0213,0.00479,0.0101,0.00905,0.00302,0.00193,0.0152,0.0,0,0,0,0,0,0,0,0,0,0,0,0
20582.0,0.0,12891426816,1019,2341,1667,5911,431,64966,3599.0,5335,273,15150,1818,601.0,809,103919,0.0199,0.0184,0.00262,0.0626,0.00255,0.0258,0.00115,0.0216,0.00479,0.0101,0.00905,0.00302,0.00193,0.0153,0.0,0,0,0,0,0,0,0,0,0,0,0,0
20591.0,0.0,12892639232,1019,2341,1667,5911,436,64966,3550.0,5409,296,15150,1818,581.0,809,103952,0.0199,0.0184,0.00297,0.0626,0.00255,0.0257,0.00114,0.0204,0.00462,0.0101,0.00905,0.00302,0.00193,0.0152,0.0,0,0,0,0,0,0,0,0,0,0,0,0
21254.0,0.0,12892950528,1019,2826,1667,6207,455,64966,3744.0,5482,296,15150,2212,577.0,809,105410,0.0199,0.0184,0.00297,0.0626,0.00255,0.0332,0.00112,0.0241,0.00607,0.0101,0.00905,0.00302,0.00193,0.0163,0.0,0,0,0,0,0,0,0,0,0,0,0,0
21380.0,0.0,12893061120,1062,2826,1713,6207,455,67854,3744.0,5556,296,15150,2212,763.0,834,108672,0.0211,0.019,0.00297,0.07,0.00255,0.0332,0.00111,0.0244,0.00607,0.0101,0.00905,0.00307,0.00199,0.0171,0.0,0,0,0,0,0,0,0,0,0,0,0,0
21332.0,0.0,12892426240,1025,2826,1776,6207,455,67854,3973.0,5630,296,15150,2212,800.0,938,109142,0.0217,0.019,0.00297,0.07,0.00255,0.0332,0.00116,0.0248,0.00607,0.0106,0.00905,0.00307,0.00199,0.0172,0.0,0,0,0,0,0,0,0,0,0,0,0,0
21386.0,0.0,12895059968,1285,2904,1776,6207,455,67854,3916.0,6034,305,15995,2212,800.0,938,110681,0.0217,0.019,0.00297,0.07,0.00255,0.0332,0.00114,0.0251,0.00636,0.0126,0.0109,0.00321,0.00193,0.0176,0.0,0,0,0,0,0,0,0,0,0,0,0,0
21410.0,0.0,12898566144,1285,3016,2223,6207,455,83107,3858.0,6112,305,19205,2212,800.0,938,129723,0.0217,0.0208,0.00312,0.0731,0.0027,0.0353,0.00113,0.0254,0.00636,0.0126,0.0109,0.00321,0.0024,0.0182,0.0,0,0,0,0,0,0,0,0,0,0,0,0
21367.0,0.0,12896342016,1285,3016,2223,6956,455,83107,3801.0,6190,305,19205,2212,800.0,938,130494,0.0217,0.0208,0.00312,0.0731,0.0027,0.0353,0.00111,0.0257,0.00636,0.0126,0.0109,0.00321,0.0024,0.0183,0.0,0,0,0,0,0,0,0,0,0,0,0,0
21123.0,0.0,12899135488,1285,3016,2223,6956,455,83107,3743.0,6269,305,19205,2290,800.0,938,130593,0.0217,0.0208,0.00312,0.0731,0.00274,0.0394,0.00109,0.0261,0.0074,0.0126,0.0109,0.00321,0.0024,0.0187,0.0,0,0,0,0,0,0,0,0,0,0,0,0
21123.0,0.0,12896239616,1355,3449,2223,7298,462,87782,3686.0,6347,345,19205,2290,905.0,977,136324,0.0217,0.0219,0.00303,0.0782,0.00274,0.0394,0.00092,0.0264,0.0074,0.0126,0.0109,0.00321,0.00248,0.0193,0.0,0,0,0,0,0,0,0,0,0,0,0,0
21228.0,0.0,12896772096,1355,3449,2223,7298,489,87782,3629.0,6425,345,19205,2608,905.0,977,136689,0.0217,0.0219,0.00386,0.0782,0.00274,0.0394,0.000969,0.0252,0.0074,0.0133,0.0119,0.00321,0.00248,0.0194,0.0,0,0,0,0,0,0,0,0,0,0,0,0
21366.0,0.0,12893130752,1539,3449,2223,7298,489,87782,3571.0,6901,345,21594,2608,905.0,1095,139798,0.021,0.0219,0.00386,0.0782,0.00274,0.0394,0.000955,0.0252,0.0074,0.0133,0.0119,0.00326,0.00248,0.0193,0.0,0,0,0,0,0,0,0,0,0,0,0,0
21581.0,0.0,12883951616,1539,3449,2223,7880,489,87782,606.0,6984,353,22761,2608,941.0,1095,138711,0.0233,0.0239,0.00386,0.0821,0.00274,0.0394,0.000941,0.0295,0.00771,0.0133,0.0119,0.00326,0.00274,0.0204,0.0,0,0,0,0,0,0,0,0,0,0,0,0
21327.0,0.0,12881920000,1539,3449,2336,7880,489,87782,596.0,7067,353,22761,2608,941.0,1095,138897,0.0241,0.0239,0.00404,0.0821,0.00281,0.0394,0.000927,0.0299,0.00771,0.0133,0.0124,0.00341,0.00274,0.0206,0.0,0,0,0,0,0,0,0,0,0,0,0,0
21361.0,0.0,12881899520,1539,3449,2336,7880,489,87782,587.0,7150,353,22761,2697,941.0,1095,139059,0.0241,0.0239,0.00404,0.0821,0.0029,0.0406,0.000912,0.0302,0.00771,0.0128,0.0124,0.00341,0.00286,0.0207,0.0,0,0,0,0,0,0,0,0,0,0,0,0
21400.0,0.0,12887867392,1539,3629,2250,7880,489,104618,577.0,7233,353,22761,2697,941.0,1095,156061,0.0241,0.0239,0.00404,0.0821,0.0029,0.0409,0.000898,0.0306,0.00771,0.0158,0.0124,0.00341,0.00286,0.021,0.0,0,0,0,0,0,0,0,0,0,0,0,0
21430.0,0.0,12885716992,1539,3629,2824,8121,498,104618,567.0,7316,353,22761,2697,941.0,1095,156960,0.0241,0.0239,0.00404,0.0876,0.0029,0.0409,0.000884,0.0309,0.00771,0.0158,0.0124,0.00341,0.00286,0.0214,0.0,0,0,0,0,0,0,0,0,0,0,0,0
21223.0,0.0,12894265344,1761,3629,2824,8371,498,110728,557.0,7399,375,22761,2697,912.0,1155,163666,0.0246,0.0239,0.00404,0.0876,0.0029,0.0406,0.00087,0.0329,0.00883,0.0164,0.0124,0.00341,0.00286,0.0218,0.0,0,0,0,0,0,0,0,0,0,0,0,0
21187.0,0.0,12900347904,1761,4299,2824,8371,522,110728,547.0,7105,375,25738,2697,953.0,1155,167073,0.0246,0.025,0.00391,0.0876,0.0029,0.049,0.000823,0.0333,0.00883,0.0164,0.012,0.00341,0.00286,0.0225,0.0,0,0,0,0,0,0,0,0,0,0,0,0
21308.0,0.0,12903571456,1761,4299,2824,8371,522,110728,460.0,8223,386,25738,3250,1182.0,1115,168858,0.0246,0.025,0.00389,0.0916,0.0029,0.049,0.00081,0.0336,0.00936,0.0164,0.0143,0.00358,0.00317,0.0232,0.0,0,0,0,0,0,0,0,0,0,0,0,0
