"Time","sum(rate(container_network_transmit_bytes_total{namespace=""default""}[5m]))"
2024-06-12 11:14:26,1080661
2024-06-12 11:14:28,1079302
2024-06-12 11:14:30,1076615
2024-06-12 11:14:32,1076530
2024-06-12 11:14:34,1065595
2024-06-12 11:14:36,1064242
2024-06-12 11:14:38,1061219
2024-06-12 11:14:40,1047612
2024-06-12 11:14:42,1009250
2024-06-12 11:14:44,1007855
2024-06-12 11:14:46,1007242
2024-06-12 11:14:48,999499
2024-06-12 11:14:50,999499
2024-06-12 11:14:52,994112
2024-06-12 11:14:54,990564
2024-06-12 11:14:56,954539
2024-06-12 11:14:58,951028
2024-06-12 11:15:00,936631
2024-06-12 11:15:02,936499
2024-06-12 11:15:04,935482
2024-06-12 11:15:06,934663
2024-06-12 11:15:08,903026
2024-06-12 11:15:10,919108
2024-06-12 11:15:12,918376
2024-06-12 11:15:14,918217
2024-06-12 11:15:16,917193
2024-06-12 11:15:18,916781
2024-06-12 11:15:20,903014
2024-06-12 11:15:22,896912
2024-06-12 11:15:24,895534
2024-06-12 11:15:26,895460
2024-06-12 11:15:28,894367
2024-06-12 11:15:30,893940
2024-06-12 11:15:32,888800
2024-06-12 11:15:34,849983
2024-06-12 11:15:36,850150
2024-06-12 11:15:38,848075
2024-06-12 11:15:40,847887
2024-06-12 11:15:42,847371
2024-06-12 11:15:44,846514
2024-06-12 11:15:46,801629
2024-06-12 11:15:48,803864
2024-06-12 11:15:50,800077
2024-06-12 11:15:52,775351
2024-06-12 11:15:54,769830
2024-06-12 11:15:56,768859
2024-06-12 11:15:58,766161
2024-06-12 11:16:00,765464
2024-06-12 11:16:02,764476
2024-06-12 11:16:04,762898
2024-06-12 11:16:06,739237
2024-06-12 11:16:08,719157
2024-06-12 11:16:10,708097
2024-06-12 11:16:12,692364
2024-06-12 11:16:14,691094
2024-06-12 11:16:16,688077
2024-06-12 11:16:18,684864
2024-06-12 11:16:20,645432
2024-06-12 11:16:22,627108
2024-06-12 11:16:24,627761
2024-06-12 11:16:26,624875
2024-06-12 11:16:28,621645
2024-06-12 11:16:30,621117
2024-06-12 11:16:32,620156
2024-06-12 11:16:34,614820
2024-06-12 11:16:36,556490
2024-06-12 11:16:38,540121
2024-06-12 11:16:40,536983
2024-06-12 11:16:42,536942
2024-06-12 11:16:44,532007
2024-06-12 11:16:46,530073
2024-06-12 11:16:48,528384
2024-06-12 11:16:50,526250
2024-06-12 11:16:52,525128
2024-06-12 11:16:54,519340
2024-06-12 11:16:56,480520
2024-06-12 11:16:58,468108
2024-06-12 11:17:00,456416
2024-06-12 11:17:02,454644
2024-06-12 11:17:04,454001
2024-06-12 11:17:06,446655
2024-06-12 11:17:08,446473
2024-06-12 11:17:10,445039
2024-06-12 11:17:12,439435
2024-06-12 11:17:14,401843
2024-06-12 11:17:16,390523
2024-06-12 11:17:18,390180
2024-06-12 11:17:20,390689
2024-06-12 11:17:22,391663
2024-06-12 11:17:24,391542
2024-06-12 11:17:26,361886
2024-06-12 11:17:28,360926
2024-06-12 11:17:30,359689
2024-06-12 11:17:32,355288
2024-06-12 11:17:34,355988
2024-06-12 11:17:36,337411
2024-06-12 11:17:38,345969
2024-06-12 11:17:40,346258
2024-06-12 11:17:42,346031
2024-06-12 11:17:44,346232
2024-06-12 11:17:46,359791
2024-06-12 11:17:48,359566
2024-06-12 11:17:50,353762
2024-06-12 11:17:52,359758
2024-06-12 11:17:54,354687
2024-06-12 11:17:56,355440
2024-06-12 11:17:58,354952
2024-06-12 11:18:00,357124
2024-06-12 11:18:02,377183
2024-06-12 11:18:04,378421
2024-06-12 11:18:06,378398
2024-06-12 11:18:08,379527
2024-06-12 11:18:10,384845
2024-06-12 11:18:12,378293
2024-06-12 11:18:14,378634
2024-06-12 11:18:16,378859
2024-06-12 11:18:18,369943
2024-06-12 11:18:20,419034
2024-06-12 11:18:22,419976
2024-06-12 11:18:24,414449
2024-06-12 11:18:26,416801
2024-06-12 11:18:28,383248
2024-06-12 11:18:30,414297
2024-06-12 11:18:32,413654
2024-06-12 11:18:34,414881
2024-06-12 11:18:36,414033
2024-06-12 11:18:38,415535
2024-06-12 11:18:40,417865
2024-06-12 11:18:42,418199
2024-06-12 11:18:44,414998
2024-06-12 11:18:46,414261
2024-06-12 11:18:48,382092
2024-06-12 11:18:50,419011
2024-06-12 11:18:52,419196
2024-06-12 11:18:54,434044
2024-06-12 11:18:56,435581
2024-06-12 11:18:58,436906
2024-06-12 11:19:00,412663
2024-06-12 11:19:02,437267
2024-06-12 11:19:04,437524
2024-06-12 11:19:06,443798
2024-06-12 11:19:08,439634
2024-06-12 11:19:10,405340
2024-06-12 11:19:12,408321
2024-06-12 11:19:14,408043
2024-06-12 11:19:16,408043
2024-06-12 11:19:18,400830
2024-06-12 11:19:20,451572
2024-06-12 11:19:22,459633
2024-06-12 11:19:24,460925
2024-06-12 11:19:26,478427
2024-06-12 11:19:28,478689
2024-06-12 11:19:30,497806
2024-06-12 11:19:32,498961
2024-06-12 11:19:34,501543
2024-06-12 11:19:36,507690
2024-06-12 11:19:38,508779
2024-06-12 11:19:40,513251
2024-06-12 11:19:42,532590
2024-06-12 11:19:44,559314
2024-06-12 11:19:46,561929
2024-06-12 11:19:48,562689
2024-06-12 11:19:50,567985
2024-06-12 11:19:52,572780
2024-06-12 11:19:54,573173
2024-06-12 11:19:56,591044
2024-06-12 11:19:58,592286
2024-06-12 11:20:00,626402
2024-06-12 11:20:02,626751
2024-06-12 11:20:04,627657
2024-06-12 11:20:06,625856
2024-06-12 11:20:08,654967
2024-06-12 11:20:10,656076
2024-06-12 11:20:12,656073
2024-06-12 11:20:14,655938
2024-06-12 11:20:16,657155
2024-06-12 11:20:18,641282
2024-06-12 11:20:20,665381
2024-06-12 11:20:22,663197
2024-06-12 11:20:24,667132
2024-06-12 11:20:26,665505
2024-06-12 11:20:28,665261
2024-06-12 11:20:30,665420
2024-06-12 11:20:32,667414
2024-06-12 11:20:34,681790
2024-06-12 11:20:36,678063
2024-06-12 11:20:38,682463
2024-06-12 11:20:40,682443
2024-06-12 11:20:42,681523
2024-06-12 11:20:44,680814
2024-06-12 11:20:46,682705
2024-06-12 11:20:48,671452
2024-06-12 11:20:50,671363
2024-06-12 11:20:52,692098
2024-06-12 11:20:54,705741
2024-06-12 11:20:56,706077
2024-06-12 11:20:58,705590
2024-06-12 11:21:00,707101
2024-06-12 11:21:02,707619
2024-06-12 11:21:04,697721
2024-06-12 11:21:06,698173
2024-06-12 11:21:08,697510
2024-06-12 11:21:10,704574
