"Time","sum(rate(container_network_transmit_bytes_total{namespace=""default""}[5m]))"
2024-06-07 12:31:38,1229313
2024-06-07 12:31:40,1228630
2024-06-07 12:31:42,1226985
2024-06-07 12:31:44,1229326
2024-06-07 12:31:46,1200349
2024-06-07 12:31:48,1229317
2024-06-07 12:31:50,1222660
2024-06-07 12:31:52,1226221
2024-06-07 12:31:54,1227413
2024-06-07 12:31:56,1226648
2024-06-07 12:31:58,1229655
2024-06-07 12:32:00,1229655
2024-06-07 12:32:02,1229656
2024-06-07 12:32:04,1229861
2024-06-07 12:32:06,1228748
2024-06-07 12:32:08,1228518
2024-06-07 12:32:10,1229183
2024-06-07 12:32:12,1230198
2024-06-07 12:32:14,1229755
2024-06-07 12:32:16,1199163
2024-06-07 12:32:18,1229149
2024-06-07 12:32:20,1229111
2024-06-07 12:32:22,1229176
2024-06-07 12:32:24,1229928
2024-06-07 12:32:26,1229950
2024-06-07 12:32:28,1229990
2024-06-07 12:32:30,1227704
2024-06-07 12:32:32,1227468
2024-06-07 12:32:34,1227457
2024-06-07 12:32:36,1224500
2024-06-07 12:32:38,1225241
2024-06-07 12:32:40,1225307
2024-06-07 12:32:42,1224669
2024-06-07 12:32:44,1225216
2024-06-07 12:32:46,1195680
2024-06-07 12:32:48,1225704
2024-06-07 12:32:50,1225805
2024-06-07 12:32:52,1197621
2024-06-07 12:32:54,1226188
2024-06-07 12:32:56,1226886
2024-06-07 12:32:58,1226324
2024-06-07 12:33:00,1226374
2024-06-07 12:33:02,1226034
2024-06-07 12:33:04,1226534
2024-06-07 12:33:06,1225679
2024-06-07 12:33:08,1226935
2024-06-07 12:33:10,1194422
2024-06-07 12:33:12,1225340
2024-06-07 12:33:14,1226883
2024-06-07 12:33:16,1226681
2024-06-07 12:33:18,1226921
2024-06-07 12:33:20,1226998
2024-06-07 12:33:22,1227039
2024-06-07 12:33:24,1227306
2024-06-07 12:33:26,1225456
2024-06-07 12:33:28,1224621
2024-06-07 12:33:30,1199503
2024-06-07 12:33:32,1228778
2024-06-07 12:33:34,1228120
2024-06-07 12:33:36,1229941
2024-06-07 12:33:38,1230042
2024-06-07 12:33:40,1229818
2024-06-07 12:33:42,1229738
2024-06-07 12:33:44,1229897
2024-06-07 12:33:46,1229857
2024-06-07 12:33:48,1231162
2024-06-07 12:33:50,1231229
2024-06-07 12:33:52,1229991
2024-06-07 12:33:54,1231436
2024-06-07 12:33:56,1231703
2024-06-07 12:33:58,1231703
2024-06-07 12:34:00,1205799
2024-06-07 12:34:02,1200194
2024-06-07 12:34:04,1231960
2024-06-07 12:34:06,1234842
2024-06-07 12:34:08,1233164
2024-06-07 12:34:10,1225517
2024-06-07 12:34:12,1233916
2024-06-07 12:34:14,1235243
2024-06-07 12:34:16,1235248
2024-06-07 12:34:18,1197446
2024-06-07 12:34:20,1203338
2024-06-07 12:34:22,1231688
2024-06-07 12:34:24,1233286
2024-06-07 12:34:26,1233268
2024-06-07 12:34:28,1233114
2024-06-07 12:34:30,1231285
2024-06-07 12:34:32,1231167
2024-06-07 12:34:34,1230044
2024-06-07 12:34:36,1230748
2024-06-07 12:34:38,1228100
2024-06-07 12:34:40,1227950
2024-06-07 12:34:42,1228165
2024-06-07 12:34:44,1228429
2024-06-07 12:34:46,1228424
2024-06-07 12:34:48,1228053
2024-06-07 12:34:50,1225042
2024-06-07 12:34:52,1221065
2024-06-07 12:34:54,1222299
2024-06-07 12:34:56,1226234
2024-06-07 12:34:58,1224106
2024-06-07 12:35:00,1224290
2024-06-07 12:35:02,1224208
2024-06-07 12:35:04,1223503
2024-06-07 12:35:06,1224562
2024-06-07 12:35:08,1224612
