i_o_read,i_o_write,memory,network_outgoing_pod-pod-1,network_outgoing_pod-pod-2,network_outgoing_pod-pod-3,network_outgoing_pod-pod-4,network_outgoing_pod-pod-5,network_outgoing_pod-pod-6,network_outgoing_pod-pod-7,network_outgoing_pod-pod-8,network_outgoing_pod-pod-9,network_outgoing_pod-pod-10,network_outgoing_pod-pod-11,network_outgoing_pod-pod-12,network_outgoing_pod-pod-13,network_outgoing_system,cpu_pod-pod-1,cpu_pod-pod-2,cpu_pod-pod-3,cpu_pod-pod-4,cpu_pod-pod-5,cpu_pod-pod-6,cpu_pod-pod-7,cpu_pod-pod-8,cpu_pod-pod-9,cpu_pod-pod-10,cpu_pod-pod-11,cpu_pod-pod-12,cpu_pod-pod-13,cpu_system,pod_restart
488.0,0.0,12275232768.0,3689.0,11227.0,11579.0,15410.0,1097.0,312064.0,,22153.0,1009.0,70426.0,8738.0,2934.0,3638.0,463965.0,0.0175,0.0633,0.0149,0.147,0.00627,0.0909,,0.077,0.0299,0.0363,0.0369,0.00459,0.00861,0.0444,
931.0,196.0,12278435840.0,3689.0,11227.0,11579.0,15789.0,1097.0,312064.0,,23959.0,1009.0,70426.0,8738.0,2934.0,3638.0,466149.0,0.018,0.0633,0.0162,0.147,0.00648,0.0909,,0.0836,0.0299,0.0363,0.0375,0.00459,0.00857,0.0452,
1352.0,196.0,12281282560.0,3689.0,11227.0,11579.0,15789.0,1097.0,312064.0,,23959.0,1009.0,70426.0,8738.0,2934.0,3638.0,466149.0,0.018,0.0617,0.0162,0.147,0.00648,0.0909,,0.0836,0.0304,0.0363,0.0375,0.00464,0.00887,0.0451,
1374.0,196.0,12284747776.0,3689.0,11227.0,11579.0,15266.0,1097.0,312064.0,,24508.0,1083.0,70426.0,9609.0,3220.0,3638.0,467405.0,0.018,0.0693,0.0162,0.146,0.00648,0.0909,,0.0836,0.0294,0.0369,0.0375,0.00448,0.00887,0.0457,
1372.0,196.0,12283756544.0,3689.0,11227.0,11888.0,16793.0,1097.0,312064.0,,24508.0,1083.0,70672.0,9867.0,3220.0,3638.0,469746.0,0.018,0.0693,0.0162,0.146,0.00648,0.0909,,0.0836,0.033,0.0391,0.0375,0.00445,0.00887,0.0461,
1372.0,402.0,12281585664.0,3971.0,12638.0,11888.0,16793.0,1114.0,312064.0,,24508.0,1083.0,72931.0,9867.0,3220.0,3950.0,474026.0,0.018,0.0693,0.0162,0.149,0.00648,0.0909,,0.0836,0.033,0.0391,0.0405,0.00491,0.00887,0.0467,
1355.0,402.0,12277362688.0,3971.0,12638.0,11888.0,16793.0,1174.0,324005.0,,24508.0,1083.0,72931.0,9867.0,3220.0,3950.0,486027.0,0.0185,0.0693,0.0169,0.149,0.00648,0.0879,,0.084,0.033,0.0391,0.0418,0.00491,0.00859,0.0466,
1812.0,402.0,12272988160.0,3971.0,12638.0,11530.0,16793.0,1174.0,324005.0,,24508.0,1115.0,78020.0,9867.0,3240.0,4053.0,490912.0,0.0185,0.0693,0.0173,0.149,0.00648,0.0974,,0.0871,0.033,0.0391,0.0418,0.00491,0.00953,0.0478,
1816.0,393.0,12270432256.0,3971.0,12638.0,12844.0,16793.0,1174.0,349590.0,,25650.0,1115.0,78020.0,10301.0,3360.0,4053.0,519507.0,0.0185,0.0686,0.0173,0.149,0.00685,0.0995,,0.0922,0.0341,0.0391,0.0418,0.00491,0.00953,0.0484,
1830.0,393.0,12266164224.0,3996.0,12638.0,12844.0,16793.0,1174.0,349590.0,,25650.0,1162.0,78020.0,10301.0,3360.0,4053.0,519579.0,0.0185,0.0721,0.0173,0.149,0.00706,0.0995,,0.0922,0.0355,0.0405,0.0418,0.00491,0.00953,0.049,
1846.0,409.0,12269342720.0,4126.0,12638.0,12844.0,17164.0,1211.0,349590.0,,26265.0,1162.0,78020.0,10301.0,3360.0,4053.0,520733.0,0.0186,0.0721,0.0173,0.149,0.00706,0.0995,,0.0922,0.0355,0.0411,0.0418,0.00498,0.00984,0.0491,
1846.0,409.0,12269445120.0,4126.0,12638.0,13322.0,17164.0,1211.0,349590.0,,26265.0,1162.0,78020.0,10366.0,3256.0,4053.0,521172.0,0.0193,0.0721,0.0173,0.149,0.00706,0.0995,,0.0922,0.0355,0.0411,0.0418,0.00498,0.00984,0.0491,
1830.0,409.0,12265648128.0,4126.0,12638.0,13322.0,17960.0,1211.0,349590.0,,26265.0,1162.0,81519.0,10710.0,3596.0,4053.0,526152.0,0.0193,0.0721,0.018,0.151,0.00706,0.0995,,0.0922,0.0355,0.0411,0.0418,0.00498,0.00984,0.0494,
1842.0,397.0,12260974592.0,3999.0,12593.0,13871.0,17960.0,1211.0,349590.0,,26265.0,1162.0,83533.0,10710.0,3596.0,3931.0,528421.0,0.0193,0.0721,0.0181,0.151,0.00706,0.0995,,0.0922,0.0355,0.0411,0.0405,0.00515,0.00984,0.0493,
1845.0,388.0,12261556224.0,4452.0,13851.0,13871.0,17960.0,1173.0,360518.0,,26265.0,1162.0,83533.0,10710.0,3596.0,4480.0,541571.0,0.0187,0.0721,0.0183,0.151,0.00706,0.0995,,0.0922,0.0355,0.0411,0.0403,0.00515,0.00984,0.0492,
,,,,,,,,,,,,,,,,,0.0203,0.0744,0.0189,0.151,0.00737,0.0989,,0.0973,0.037,0.0436,0.0467,0.00515,0.00949,0.0508,
