Timestamp,Requests je Sekunde,Durchschnittliche Antwortzeitintervalle,i_o_read,i_o_write,memory,network_outgoing_pod-pod-1,network_outgoing_pod-pod-2,network_outgoing_pod-pod-3,network_outgoing_pod-pod-4,network_outgoing_pod-pod-5,network_outgoing_pod-pod-6,network_outgoing_pod-pod-7,network_outgoing_pod-pod-8,network_outgoing_pod-pod-9,network_outgoing_pod-pod-10,network_outgoing_pod-pod-11,network_outgoing_pod-pod-12,network_outgoing_pod-pod-13,network_outgoing_system,cpu_pod-pod-1,cpu_pod-pod-2,cpu_pod-pod-3,cpu_pod-pod-4,cpu_pod-pod-5,cpu_pod-pod-6,cpu_pod-pod-7,cpu_pod-pod-8,cpu_pod-pod-9,cpu_pod-pod-10,cpu_pod-pod-11,cpu_pod-pod-12,cpu_pod-pod-13,cpu_system,pod_restart,cpu_system_lag_1,cpu_system_lag_2,cpu_system_lag_3,cpu_system_lag_4,cpu_system_lag_5,Requests je Sekunde_lag_1,Requests je Sekunde_lag_2,Requests je Sekunde_lag_3,Requests je Sekunde_lag_4,Requests je Sekunde_lag_5,memory_lag_1,memory_lag_2,memory_lag_3,memory_lag_4,memory_lag_5,Requests je Sekunde_rolling_avg_5,cpu_system_rolling_avg_5,memory_rolling_avg_5,cpu_pod-pod-1_rolling_avg_5,cpu_pod-pod-11_rolling_avg_5,cpu_pod-pod-8_rolling_avg_5,cpu_system_cumsum,memory_cumsum,network_outgoing_system_log_scaled,memory_log_scaled,cpu_system_log_scaled
324,137,919.1970802919708,57.9,146.0,12714819584.0,2714.0,8068.0,8932.0,12840.0,796.0,220612.0,,17736.0,770.0,49200.0,6490.0,2292.0,2841.0,333293.0,0.0148,0.0525,0.0114,0.142,0.00517,0.072,,0.0636,0.0254,0.0303,0.0292,0.00416,0.00656,0.0381,,0.0367,0.0361,0.0358,0.0348,0.0347,142.0,135.0,148.0,139.0,141.0,12713984000.0,12707106816.0,12700897280.0,12704165888.0,12694069248.0,140.2,0.0363,12708194713.6,0.014680000000000002,0.02728,0.053380000000000004,2.4144800000000006,1929690578944.0,12.716780262333616,23.26603404657315,0.03739211921706267
326,123,795.8536585365854,57.1,146.0,12726181888.0,2714.0,8068.0,8932.0,12840.0,919.0,220612.0,,17736.0,864.0,49200.0,7320.0,2292.0,2841.0,334339.0,0.0156,0.0525,0.0114,0.142,0.00517,0.0742,,0.0636,0.0254,0.0305,0.0292,0.00416,0.00676,0.0384,,0.0381,0.0367,0.0361,0.0358,0.0348,137.0,142.0,135.0,148.0,139.0,12714819584.0,12713984000.0,12707106816.0,12700897280.0,12704165888.0,137.0,0.03702,12712597913.6,0.014960000000000001,0.028059999999999995,0.05586,2.452880000000001,1942416760832.0,12.719913718256622,23.266927274362715,0.03768106696768849
328,162,767.0246913580247,57.2,143.0,12728836096.0,2714.0,7816.0,8932.0,12840.0,919.0,227446.0,,19514.0,864.0,55992.0,7557.0,2292.0,2841.0,349727.0,0.0156,0.0525,0.0114,0.142,0.00517,0.0742,,0.0636,0.0254,0.0315,0.0292,0.00416,0.00676,0.0385,,0.0384,0.0381,0.0367,0.0361,0.0358,123.0,137.0,142.0,135.0,148.0,12726181888.0,12714819584.0,12713984000.0,12707106816.0,12700897280.0,139.8,0.037559999999999996,12718185676.8,0.01512,0.028839999999999998,0.05834,2.491380000000001,1955145596928.0,12.7649109884764,23.267135815406455,0.03777736433402994
330,140,701.0857142857143,57.2,142.0,12727922688.0,2714.0,9323.0,8932.0,12667.0,932.0,227446.0,,19939.0,864.0,55992.0,7557.0,2292.0,2841.0,351499.0,0.0156,0.0508,0.0116,0.142,0.00517,0.0742,,0.0636,0.0254,0.0315,0.0292,0.00416,0.00676,0.0384,,0.0385,0.0384,0.0381,0.0367,0.0361,162.0,123.0,137.0,142.0,135.0,12728836096.0,12726181888.0,12714819584.0,12713984000.0,12707106816.0,140.8,0.03802,12722348851.2,0.015279999999999998,0.02902,0.0611,2.529780000000001,1967873519616.0,12.769964990232857,23.267064053874826,0.03768106696768849
332,138,715.8695652173913,57.2,70.4,12725391360.0,2714.0,9387.0,8932.0,14467.0,932.0,227446.0,,19967.0,864.0,57568.0,7557.0,2292.0,2841.0,354968.0,0.0156,0.0583,0.013,0.138,0.00517,0.0742,,0.0636,0.0258,0.0315,0.0292,0.00418,0.00676,0.0388,,0.0384,0.0385,0.0384,0.0381,0.0367,140.0,162.0,123.0,137.0,142.0,12727922688.0,12728836096.0,12726181888.0,12714819584.0,12713984000.0,140.0,0.038439999999999995,12724630323.2,0.01544,0.0292,0.0636,2.568580000000001,1980598910976.0,12.779785740700934,23.266865154194935,0.03806620080645633
334,103,429.2912621359223,58.5,70.4,12717645824.0,2623.0,9678.0,8932.0,14467.0,932.0,227446.0,,19967.0,864.0,57568.0,7557.0,2549.0,3198.0,355781.0,0.016,0.0583,0.013,0.142,0.00523,0.0809,,0.0636,0.0277,0.0315,0.0292,0.00436,0.00749,0.04,,0.0388,0.0384,0.0385,0.0384,0.0381,138.0,140.0,162.0,123.0,137.0,12725391360.0,12727922688.0,12728836096.0,12726181888.0,12714819584.0,133.2,0.03882,12725195571.2,0.01568,0.0292,0.0636,2.6085800000000012,1993316556800.0,12.78207346271492,23.26625630107865,0.039220713153281295
336,143,859.2797202797203,57.3,70.4,12678619136.0,3239.0,9678.0,9080.0,14467.0,977.0,227446.0,,19967.0,914.0,57568.0,7557.0,2549.0,3198.0,356641.0,0.0165,0.059,0.013,0.142,0.00523,0.0809,,0.0636,0.0277,0.0334,0.0288,0.00436,0.00749,0.0402,,0.04,0.0388,0.0384,0.0385,0.0384,103.0,138.0,140.0,162.0,123.0,12717645824.0,12725391360.0,12727922688.0,12728836096.0,12726181888.0,137.2,0.039180000000000006,12715683020.8,0.01586,0.02912,0.0636,2.6487800000000012,2005995175936.0,12.784487756499889,23.263182879157853,0.03941300235683504
338,164,713.0243902439024,56.3,0.0,12667797504.0,3239.0,9678.0,10056.0,14467.0,977.0,219296.0,,19967.0,914.0,57568.0,7557.0,2549.0,3198.0,349467.0,0.0165,0.059,0.013,0.145,0.00523,0.0809,,0.0652,0.0277,0.0334,0.0332,0.00436,0.00749,0.0409,,0.0402,0.04,0.0388,0.0384,0.0385,143.0,103.0,138.0,140.0,162.0,12678619136.0,12717645824.0,12725391360.0,12727922688.0,12728836096.0,137.6,0.03966,12703475302.4,0.01604,0.029920000000000002,0.06392,2.6896800000000014,2018662973440.0,12.764167277093657,23.262328980730285,0.04008572353928564
340,120,535.0,56.3,0.0,12666634240.0,3239.0,9678.0,10056.0,14467.0,977.0,273374.0,,19967.0,933.0,57568.0,7557.0,2640.0,3267.0,403725.0,0.0165,0.059,0.013,0.145,0.00576,0.0809,,0.0632,0.0277,0.0334,0.0332,0.00436,0.00749,0.0408,,0.0409,0.0402,0.04,0.0388,0.0384,164.0,143.0,103.0,138.0,140.0,12667797504.0,12678619136.0,12717645824.0,12725391360.0,12727922688.0,133.6,0.040139999999999995,12691217612.8,0.016220000000000002,0.030719999999999997,0.06384000000000001,2.7304800000000014,2031329607680.0,12.908491709027757,23.26223714808036,0.03998964821615847
342,141,760.1489361702128,56.3,0.0,12668665856.0,3239.0,9678.0,10056.0,14467.0,977.0,273374.0,,21596.0,933.0,57568.0,7557.0,2640.0,3267.0,405354.0,0.0165,0.059,0.0132,0.145,0.00576,0.0824,,0.0628,0.0277,0.0334,0.0332,0.00436,0.00772,0.0409,,0.0408,0.0409,0.0402,0.04,0.0388,120.0,164.0,143.0,103.0,138.0,12666634240.0,12667797504.0,12678619136.0,12717645824.0,12725391360.0,134.2,0.04056,12679872512.0,0.0164,0.031520000000000006,0.06368,2.7713800000000015,2043998273536.0,12.912518505358896,23.262397526366502,0.04008572353928564
344,136,780.4264705882352,57.2,0.0,12663578624.0,3239.0,9678.0,10056.0,14662.0,977.0,273374.0,,21596.0,933.0,64067.0,8463.0,2640.0,3267.0,412953.0,0.0165,0.0625,0.0132,0.145,0.00583,0.0824,,0.0749,0.0294,0.0331,0.0332,0.00436,0.00772,0.0423,,0.0409,0.0408,0.0409,0.0402,0.04,141.0,120.0,164.0,143.0,103.0,12668665856.0,12666634240.0,12667797504.0,12678619136.0,12717645824.0,140.8,0.04102,12669059072.0,0.0165,0.03232,0.06594,2.8136800000000015,2056661852160.0,12.931091485594662,23.261995885519244,0.04142980976313955
346,153,802.2941176470588,59.3,0.0,12661972992.0,3239.0,9371.0,10056.0,15410.0,967.0,273374.0,,22153.0,986.0,63992.0,8738.0,2862.0,3267.0,414417.0,0.0169,0.0625,0.0145,0.145,0.00583,0.0824,,0.0749,0.0294,0.0343,0.0339,0.00459,0.00772,0.0426,,0.0423,0.0409,0.0408,0.0409,0.0402,136.0,141.0,120.0,164.0,143.0,12663578624.0,12668665856.0,12666634240.0,12667797504.0,12678619136.0,142.8,0.041499999999999995,12665729843.2,0.01658,0.03334,0.0682,2.8562800000000017,2069323825152.0,12.934630405277519,23.261869086148682,0.0417175933518685
348,145,593.4827586206897,58.0,0.0,12612202496.0,3239.0,9306.0,10368.0,15410.0,974.0,273374.0,,22153.0,986.0,66244.0,8738.0,2862.0,3545.0,417200.0,0.0169,0.0633,0.0145,0.145,0.00583,0.0824,,0.0749,0.0299,0.0363,0.0339,0.00459,0.00772,0.0429,,0.0426,0.0423,0.0409,0.0408,0.0409,153.0,136.0,141.0,120.0,164.0,12661972992.0,12663578624.0,12668665856.0,12666634240.0,12667797504.0,139.0,0.0419,12654610841.6,0.01666,0.033479999999999996,0.07014,2.8991800000000016,2081936027648.0,12.94132339903781,23.257930634399475,0.04200529414503013
350,123,650.089430894309,477.0,0.0,12472184832.0,3239.0,11227.0,10368.0,15410.0,1004.0,273374.0,,22153.0,986.0,66244.0,8738.0,2862.0,3545.0,419152.0,0.0169,0.0633,0.0145,0.147,0.00583,0.0798,,0.0749,0.0299,0.0363,0.0339,0.00459,0.00747,0.0429,,0.0429,0.0426,0.0423,0.0409,0.0408,145.0,153.0,136.0,141.0,120.0,12612202496.0,12661972992.0,12663578624.0,12668665856.0,12666634240.0,139.6,0.04232,12615720960.0,0.016739999999999998,0.03362,0.07247999999999999,2.9420800000000016,2094408212480.0,12.94599128738263,23.24676678842851,0.04200529414503013
352,160,1045.15,477.0,0.0,12467908608.0,3553.0,11227.0,10368.0,15410.0,973.0,273374.0,,22153.0,986.0,66244.0,8738.0,2862.0,3545.0,419434.0,0.0163,0.0633,0.0145,0.147,0.00583,0.089,,0.077,0.0299,0.0363,0.0369,0.00459,0.00861,0.0441,,0.0429,0.0429,0.0426,0.0423,0.0409,123.0,145.0,153.0,136.0,141.0,12472184832.0,12612202496.0,12661972992.0,12663578624.0,12668665856.0,143.4,0.04296,12575569510.4,0.0167,0.03436,0.07532,2.9861800000000014,2106876121088.0,12.94666384651925,23.246423868779722,0.0431552703139276
354,155,768.8064516129032,476.0,0.0,12379918336.0,3560.0,11227.0,11579.0,15410.0,1097.0,273374.0,,22153.0,1009.0,70426.0,8738.0,2862.0,3638.0,425073.0,0.0175,0.0633,0.0149,0.147,0.00622,0.089,,0.077,0.0299,0.0363,0.0369,0.00459,0.00861,0.0443,,0.0441,0.0429,0.0429,0.0426,0.0423,160.0,123.0,145.0,153.0,136.0,12467908608.0,12472184832.0,12612202496.0,12661972992.0,12663578624.0,147.2,0.043359999999999996,12518837452.8,0.0169,0.035100000000000006,0.07574,3.030480000000001,2119256039424.0,12.960018550396894,23.239341507816,0.04334680450336586
356,117,575.0,488.0,0.0,12275232768.0,3689.0,11227.0,11579.0,15410.0,1097.0,312064.0,,22153.0,1009.0,70426.0,8738.0,2934.0,3638.0,463965.0,0.0175,0.0633,0.0149,0.147,0.00627,0.0909,,0.077,0.0299,0.0363,0.0369,0.00459,0.00861,0.0444,,0.0443,0.0441,0.0429,0.0429,0.0426,155.0,160.0,123.0,145.0,153.0,12379918336.0,12467908608.0,12472184832.0,12612202496.0,12661972992.0,140.0,0.04372,12441489408.0,0.01702,0.035699999999999996,0.07615999999999999,3.074880000000001,2131531272192.0,13.047566552661516,23.230849473298527,0.04344255784283673
358,140,850.1428571428571,931.0,196.0,12278435840.0,3689.0,11227.0,11579.0,15789.0,1097.0,312064.0,,23959.0,1009.0,70426.0,8738.0,2934.0,3638.0,466149.0,0.018,0.0633,0.0162,0.147,0.00648,0.0909,,0.0836,0.0299,0.0363,0.0375,0.00459,0.00857,0.0452,,0.0444,0.0443,0.0441,0.0429,0.0429,117.0,155.0,160.0,123.0,145.0,12275232768.0,12379918336.0,12467908608.0,12472184832.0,12612202496.0,139.0,0.044180000000000004,12374736076.8,0.01724,0.03642,0.0779,3.120080000000001,2143809708032.0,13.05226274972484,23.231110377041183,0.044208254664320365
360,135,1066.5555555555557,1352.0,196.0,12281282560.0,3689.0,11227.0,11579.0,15789.0,1097.0,312064.0,,23959.0,1009.0,70426.0,8738.0,2934.0,3638.0,466149.0,0.018,0.0617,0.0162,0.147,0.00648,0.0909,,0.0836,0.0304,0.0363,0.0375,0.00464,0.00887,0.0451,,0.0452,0.0444,0.0443,0.0441,0.0429,140.0,117.0,155.0,160.0,123.0,12278435840.0,12275232768.0,12379918336.0,12467908608.0,12472184832.0,141.4,0.04462,12336555622.4,0.01746,0.03714,0.07964,3.165180000000001,2156090990592.0,13.05226274972484,23.231342197289784,0.04411257461832096
362,142,1062.619718309859,1374.0,196.0,12284747776.0,3689.0,11227.0,11579.0,15266.0,1097.0,312064.0,,24508.0,1083.0,70426.0,9609.0,3220.0,3638.0,467405.0,0.018,0.0693,0.0162,0.146,0.00648,0.0909,,0.0836,0.0294,0.0369,0.0375,0.00448,0.00887,0.0457,,0.0451,0.0452,0.0444,0.0443,0.0441,135.0,140.0,117.0,155.0,160.0,12281282560.0,12278435840.0,12275232768.0,12379918336.0,12467908608.0,137.8,0.044939999999999994,12299923456.0,0.0178,0.03726,0.08096,3.2108800000000013,2168375738368.0,13.054953537974976,23.23162431173606,0.04468651762240602
364,162,897.3765432098766,1372.0,196.0,12283756544.0,3689.0,11227.0,11888.0,16793.0,1097.0,312064.0,,24508.0,1083.0,70672.0,9867.0,3220.0,3638.0,469746.0,0.018,0.0693,0.0162,0.146,0.00648,0.0909,,0.0836,0.033,0.0391,0.0375,0.00445,0.00887,0.0461,,0.0457,0.0451,0.0452,0.0444,0.0443,142.0,135.0,140.0,117.0,155.0,12284747776.0,12281282560.0,12278435840.0,12275232768.0,12379918336.0,139.2,0.0453,12280691097.6,0.0179,0.03738,0.08227999999999999,3.2569800000000013,2180659494912.0,13.059949530879587,23.231543620458517,0.04506896336757812
366,124,551.6854838709677,1372.0,402.0,12281585664.0,3971.0,12638.0,11888.0,16793.0,1114.0,312064.0,,24508.0,1083.0,72931.0,9867.0,3220.0,3950.0,474026.0,0.018,0.0693,0.0162,0.149,0.00648,0.0909,,0.0836,0.033,0.0391,0.0405,0.00491,0.00887,0.0467,,0.0461,0.0457,0.0451,0.0452,0.0444,162.0,142.0,135.0,140.0,117.0,12283756544.0,12284747776.0,12281282560.0,12278435840.0,12275232768.0,140.6,0.045759999999999995,12281961676.8,0.018,0.0381,0.0836,3.3036800000000013,2192941080576.0,13.069019561080255,23.23136687714372,0.04564235787870107
368,112,733.6964285714286,1355.0,402.0,12277362688.0,3971.0,12638.0,11888.0,16793.0,1174.0,324005.0,,24508.0,1083.0,72931.0,9867.0,3220.0,3950.0,486027.0,0.0185,0.0693,0.0169,0.149,0.00648,0.0879,,0.084,0.033,0.0391,0.0418,0.00491,0.00859,0.0466,,0.0467,0.0461,0.0457,0.0451,0.0452,124.0,162.0,142.0,135.0,140.0,12281585664.0,12283756544.0,12284747776.0,12281282560.0,12278435840.0,135.0,0.04604,12281747046.4,0.018099999999999998,0.03896,0.08367999999999999,3.3502800000000015,2205218443264.0,13.09402151439178,23.231022971860746,0.04554681495597039
370,150,850.5,1812.0,402.0,12272988160.0,3971.0,12638.0,11530.0,16793.0,1174.0,324005.0,,24508.0,1115.0,78020.0,9867.0,3240.0,4053.0,490912.0,0.0185,0.0693,0.0173,0.149,0.00648,0.0974,,0.0871,0.033,0.0391,0.0418,0.00491,0.00953,0.0478,,0.0466,0.0467,0.0461,0.0457,0.0451,112.0,124.0,162.0,142.0,135.0,12277362688.0,12281585664.0,12283756544.0,12284747776.0,12281282560.0,138.0,0.046579999999999996,12280088166.4,0.0182,0.03982,0.08438,3.3980800000000015,2217491431424.0,13.10402220166739,23.230666599923495,0.04669272799198229
372,150,860.5,1816.0,393.0,12270432256.0,3971.0,12638.0,12844.0,16793.0,1174.0,349590.0,,25650.0,1115.0,78020.0,10301.0,3360.0,4053.0,519507.0,0.0185,0.0686,0.0173,0.149,0.00685,0.0995,,0.0922,0.0341,0.0391,0.0418,0.00491,0.00953,0.0484,,0.0478,0.0466,0.0467,0.0461,0.0457,150.0,112.0,124.0,162.0,142.0,12272988160.0,12277362688.0,12281585664.0,12283756544.0,12284747776.0,139.6,0.04712,12277225062.4,0.0183,0.04068,0.0861,3.4464800000000015,2229761863680.0,13.16063748882537,23.23045832381807,0.04726519246711422
374,144,723.7083333333334,1830.0,393.0,12266164224.0,3996.0,12638.0,12844.0,16793.0,1174.0,349590.0,,25650.0,1162.0,78020.0,10301.0,3360.0,4053.0,519579.0,0.0185,0.0721,0.0173,0.149,0.00706,0.0995,,0.0922,0.0355,0.0405,0.0418,0.00491,0.00953,0.049,,0.0484,0.0478,0.0466,0.0467,0.0461,150.0,150.0,112.0,124.0,162.0,12270432256.0,12272988160.0,12277362688.0,12281585664.0,12283756544.0,136.0,0.0477,12273706598.4,0.0184,0.04154,0.08782,3.4954800000000015,2242028027904.0,13.160776071890743,23.230110432695827,0.04783732941416013
376,139,676.2374100719425,1846.0,409.0,12269342720.0,4126.0,12638.0,12844.0,17164.0,1211.0,349590.0,,26265.0,1162.0,78020.0,10301.0,3360.0,4053.0,520733.0,0.0186,0.0721,0.0173,0.149,0.00706,0.0995,,0.0922,0.0355,0.0411,0.0418,0.00498,0.00984,0.0491,,0.049,0.0484,0.0478,0.0466,0.0467,144.0,150.0,150.0,112.0,124.0,12266164224.0,12270432256.0,12272988160.0,12277362688.0,12281585664.0,139.0,0.04818,12271258009.6,0.01852,0.0418,0.08954000000000001,3.5445800000000016,2254297370624.0,13.162994633735211,23.230369526263758,0.0479326537553028
378,135,564.1259259259259,1846.0,409.0,12269445120.0,4126.0,12638.0,13322.0,17164.0,1211.0,349590.0,,26265.0,1162.0,78020.0,10366.0,3256.0,4053.0,521172.0,0.0193,0.0721,0.0173,0.149,0.00706,0.0995,,0.0922,0.0355,0.0411,0.0418,0.00498,0.00984,0.0491,,0.0491,0.049,0.0484,0.0478,0.0466,139.0,144.0,150.0,150.0,112.0,12269342720.0,12266164224.0,12270432256.0,12272988160.0,12277362688.0,143.6,0.04868,12269674496.0,0.01868,0.0418,0.09118000000000001,3.5936800000000018,2266566815744.0,13.163837319360663,23.23037787223428,0.0479326537553028
380,148,728.581081081081,1830.0,409.0,12265648128.0,4126.0,12638.0,13322.0,17960.0,1211.0,349590.0,,26265.0,1162.0,81519.0,10710.0,3596.0,4053.0,526152.0,0.0193,0.0721,0.018,0.151,0.00706,0.0995,,0.0922,0.0355,0.0411,0.0418,0.00498,0.00984,0.0494,,0.0491,0.0491,0.049,0.0484,0.0478,135.0,139.0,144.0,150.0,150.0,12269445120.0,12269342720.0,12266164224.0,12270432256.0,12272988160.0,143.2,0.049,12268206489.6,0.01884,0.0418,0.0922,3.6430800000000017,2278832463872.0,13.173347323948768,23.230068357043802,0.04821857227047433
382,142,737.1267605633802,1842.0,397.0,12260974592.0,3999.0,12593.0,13871.0,17960.0,1211.0,349590.0,,26265.0,1162.0,83533.0,10710.0,3596.0,3931.0,528421.0,0.0193,0.0721,0.0181,0.151,0.00706,0.0995,,0.0922,0.0355,0.0411,0.0405,0.00515,0.00984,0.0493,,0.0494,0.0491,0.0491,0.049,0.0484,148.0,135.0,139.0,144.0,150.0,12265648128.0,12269445120.0,12269342720.0,12266164224.0,12270432256.0,141.6,0.04918,12266314956.8,0.019,0.04154,0.0922,3.6923800000000018,2291093438464.0,13.177650485888496,23.22968725801443,0.04812327518172827
384,137,625.0,1845.0,388.0,12261556224.0,4452.0,13851.0,13871.0,17960.0,1173.0,360518.0,,26265.0,1162.0,83533.0,10710.0,3596.0,4480.0,541571.0,0.0187,0.0721,0.0183,0.151,0.00706,0.0995,,0.0922,0.0355,0.0411,0.0403,0.00515,0.00984,0.0492,,0.0493,0.0494,0.0491,0.0491,0.049,142.0,148.0,135.0,139.0,144.0,12260974592.0,12265648128.0,12269445120.0,12269342720.0,12266164224.0,140.2,0.04922,12265393356.8,0.01904,0.04124,0.0922,3.7415800000000017,2303354994688.0,13.202231300573175,23.229734694553866,0.04802796901058155
386,31,625.0,,,,,,,,,,,,,,,,,,0.0203,0.0744,0.0189,0.151,0.00737,0.0989,,0.0973,0.037,0.0436,0.0467,0.00515,0.00949,0.0508,,0.0492,0.0493,0.0494,0.0491,0.0491,137.0,142.0,148.0,135.0,139.0,12261556224.0,12260974592.0,12265648128.0,12269445120.0,12269342720.0,118.6,0.04956,,0.01938,0.042219999999999994,0.09322,3.792380000000002,,,,0.049551778829247745
