i_o_read,i_o_write,memory,network_outgoing_pod-pod-1,network_outgoing_pod-pod-2,network_outgoing_pod-pod-3,network_outgoing_pod-pod-4,network_outgoing_pod-pod-5,network_outgoing_pod-pod-6,network_outgoing_pod-pod-7,network_outgoing_pod-pod-8,network_outgoing_pod-pod-9,network_outgoing_pod-pod-10,network_outgoing_pod-pod-11,network_outgoing_pod-pod-12,network_outgoing_pod-pod-13,network_outgoing_system,cpu_pod-pod-1,cpu_pod-pod-2,cpu_pod-pod-3,cpu_pod-pod-4,cpu_pod-pod-5,cpu_pod-pod-6,cpu_pod-pod-7,cpu_pod-pod-8,cpu_pod-pod-9,cpu_pod-pod-10,cpu_pod-pod-11,cpu_pod-pod-12,cpu_pod-pod-13,cpu_system,pod-restart-count-pod-1,pod-restart-count-pod-2,pod-restart-count-pod-3,pod-restart-count-pod-4,pod-restart-count-pod-5,pod-restart-count-pod-6,pod-restart-count-pod-7,pod-restart-count-pod-8,pod-restart-count-pod-9,pod-restart-count-pod-10,pod-restart-count-pod-11,pod-restart-count-pod-12,pod-restart-count-pod-13
0,1654,13218328576,1004,3345,3878,3863,500,99655,7125,3652.0,370,16547,2711,722.0,1348,144719,0.00448,0.0141,0.00449,0.0297,0.00342,0.0281,0.029,0.00347,0.00886,0.00741,0.016,0.00297,0.00271,0.0129,0,0,0,0,0,0,0,0,0.0,0,0,0,0
0,1611,13233258496,1004,3345,3878,3863,595,99655,7265,3613.0,381,16547,2711,1118.0,1348,145323,0.00448,0.0136,0.00449,0.0297,0.00342,0.0281,0.0296,0.00343,0.00886,0.0125,0.016,0.00297,0.00271,0.0133,0,0,0,0,0,0,0,0,0.0,0,0,0,0
0,1611,13251313664,1025,3345,3978,5217,595,103292,7406,3574.0,381,15983,2711,1118.0,1348,149972,0.00448,0.0192,0.00436,0.0388,0.00342,0.0281,0.0351,0.0034,0.011,0.0125,0.016,0.00297,0.0028,0.0152,0,0,0,0,0,0,0,0,0.0,0,0,0,0
0,1611,13263151104,1026,3345,4100,5377,595,103292,7547,3535.0,370,15872,3707,1118.0,1348,151232,0.00448,0.0192,0.00433,0.0409,0.00342,0.0281,0.0358,0.00336,0.011,0.0125,0.016,0.00297,0.0038,0.0155,0,0,0,0,0,0,0,0,0.0,0,0,0,0
0,1611,13263917056,1019,3491,4100,5377,595,103292,7688,3496.0,496,28145,3912,1118.0,1401,164130,0.00448,0.0192,0.00652,0.0409,0.00341,0.0281,0.0365,0.00333,0.011,0.0125,0.016,0.00297,0.0038,0.0157,0,0,0,0,0,0,0,0,0.0,0,0,0,0
0,1658,13276397568,1589,3378,4100,5377,595,103292,9440,3458.0,496,28341,3912,1118.0,1401,166496,0.00446,0.0192,0.00652,0.0409,0.00343,0.0371,0.0371,0.00329,0.011,0.0129,0.016,0.00302,0.0038,0.0166,0,0,0,0,0,0,0,0,0.0,0,0,0,0
0,1683,13287129088,1589,3354,4100,5377,590,103292,9610,3433.0,496,29314,3912,1118.0,1401,167586,0.00569,0.0192,0.00652,0.0409,0.00353,0.0371,0.0378,0.00325,0.011,0.0129,0.0165,0.00302,0.0038,0.0168,0,0,0,0,0,0,0,0,0.0,0,0,0,0
0,1664,13296103424,1589,5083,4100,6430,611,107785,9780,3394.0,496,29314,3912,1172.0,1358,175023,0.00569,0.0215,0.00674,0.0409,0.00353,0.0386,0.0385,0.00322,0.0114,0.0129,0.0218,0.00326,0.00393,0.0177,0,0,0,0,0,0,0,0,0.0,0,0,0,0
0,1664,13306662912,1589,5083,5246,6430,611,150096,9949,3355.0,496,29314,3912,1172.0,1788,219041,0.00569,0.0215,0.00674,0.0472,0.00341,0.0386,0.0391,0.00315,0.0114,0.0129,0.0218,0.00326,0.00393,0.0182,0,0,0,0,0,0,0,0,0.0,0,0,0,0
0,1664,13306077184,1589,5083,5246,6430,611,150096,10119,3316.0,510,29314,3912,1137.0,1788,219152,0.00569,0.0215,0.00674,0.0472,0.00339,0.0386,0.0398,0.00311,0.0114,0.0125,0.0218,0.00326,0.00393,0.0182,0,0,0,0,0,0,0,0,0.0,0,0,0,0
0,1614,13310459904,1589,5347,5246,6430,588,150096,10289,3277.0,510,29314,3912,1129.0,1868,219595,0.00569,0.0215,0.00784,0.0489,0.00423,0.0386,0.0375,0.00308,0.011,0.0167,0.0218,0.00326,0.00393,0.0187,0,0,0,0,0,0,0,0,0.0,0,0,0,0
