Timestamp,Requests je Sekunde,Durchschnittliche Antwortzeitintervalle,one_i_o_read,one_i_o_write,one_memory,network_outgoing_pod_adservice,network_outgoing_pod_cartservice,network_outgoing_pod_checkoutservice,network_outgoing_pod_currencyservice,network_outgoing_pod_emailservice,network_outgoing_pod_frontend,network_outgoing_pod_loadgenerator,network_outgoing_pod_loadgenerator.1,network_outgoing_pod_paymentservice,network_outgoing_pod_productcatalogservice,network_outgoing_pod_recommendationservice,network_outgoing_pod_redis,network_outgoing_pod_shippingservice,network_outgoing_system,cpu_pod_adservice,cpu_pod_cartservice,cpu_pod_checkoutservice,cpu_pod_currencyservice,cpu_pod_emailservice,cpu_pod_frontend,cpu_pod_loadgenerator,cpu_pod_loadgenerator.1,cpu_pod_paymentservice,cpu_pod_productcatalogservice,cpu_pod_recommendationservice,cpu_pod_redis,cpu_pod_shippingservice,cpu_system,"one_pod_restart_{container=""main"", instance=""kube","one_pod_restart_{container=""main"", instance=""kube.1","one_pod_restart_{container=""redis"", instance=""kube","one_pod_restart_{container=""server"", instance=""kube","one_pod_restart_{container=""server"", instance=""kube.1","one_pod_restart_{container=""server"", instance=""kube.2","one_pod_restart_{container=""server"", instance=""kube.3","one_pod_restart_{container=""server"", instance=""kube.4","one_pod_restart_{container=""server"", instance=""kube.5","one_pod_restart_{container=""server"", instance=""kube.6","one_pod_restart_{container=""server"", instance=""kube.7","one_pod_restart_{container=""server"", instance=""kube.8","one_pod_restart_{container=""server"", instance=""kube.9"
866,94,5475.989361702128,1937.0,2278,12383035392,3842,10006,7364,14489,866,272918,23080,,704,62700,7485,2395.0,2471,408321,0.00893,0.0372,0.00981,0.0912,0.00459,0.0755,0.0802,,0.016,0.0273,0.0315,0.00482,0.00569,0.0327,0,,0,0,0,0,0.0,0,0,0,0,0,0
868,216,5395.222222222223,1943.0,2324,12388343808,3716,9469,7364,14489,866,272918,23080,,743,62700,7485,2742.0,2471,408043,0.00948,0.0349,0.0115,0.0912,0.00497,0.0755,0.0802,,0.016,0.0273,0.0315,0.00482,0.00556,0.0327,0,,0,0,0,0,0.0,0,0,0,0,0,0
870,194,5203.432989690722,1951.0,2324,12388962304,3716,9469,7364,14489,866,272918,23080,,743,62700,7485,2742.0,2471,408043,0.00948,0.0349,0.0115,0.0952,0.00497,0.0755,0.0753,,0.0166,0.0273,0.0315,0.00482,0.0057,0.0327,0,,0,0,0,0,0.0,0,0,0,0,0,0
872,105,5914.647619047619,1902.0,2389,12392824832,3716,9469,7364,14393,866,264342,24538,,743,62700,7485,2742.0,2471,400830,0.00948,0.0359,0.0115,0.0951,0.00497,0.0746,0.0778,,0.0166,0.0273,0.0315,0.00483,0.0065,0.033,0,,0,0,0,0,0.0,0,0,0,0,0,0
874,125,7045.944,1885.0,2336,12385550336,3716,9469,7910,14393,866,314270,24538,,743,62855,7402,2742.0,2668,451572,0.00948,0.0359,0.0115,0.0951,0.00496,0.0746,0.0778,,0.0166,0.0281,0.0315,0.00493,0.0065,0.0331,0,,0,0,0,0,0.0,0,0,0,0,0,0
876,164,6610.128048780488,1874.0,2336,12381274112,3716,10209,8181,14393,882,314270,24973,,743,69200,7657,2742.0,2668,459633,0.00948,0.0359,0.0115,0.0951,0.00496,0.0811,0.0877,,0.0166,0.0281,0.0342,0.00493,0.0065,0.0347,0,,0,0,0,0,0.0,0,0,0,0,0,0
878,98,4782.561224489796,1874.0,2274,12379541504,3716,10209,8181,15429,913,314270,24973,,743,69200,7657,2877.0,2757,460925,0.00948,0.0359,0.0115,0.0951,0.00496,0.0811,0.0877,,0.0173,0.0281,0.0342,0.00493,0.0065,0.0347,0,,0,0,0,0,0.0,0,0,0,0,0,0
880,144,6075.763888888889,1006.0,2333,12379844608,3602,10209,8181,15429,913,331885,24973,,743,69200,7657,2877.0,2757,478427,0.00977,0.0373,0.0122,0.0951,0.00496,0.0811,0.0877,,0.0173,0.0281,0.0351,0.00493,0.0065,0.035,0,,0,0,0,0,0.0,0,0,0,0,0,0
882,153,7659.287581699346,1006.0,2333,12380659712,3578,10731,8181,15429,913,331885,24973,,743,69200,7422,2877.0,2757,478689,0.00977,0.0373,0.0122,0.0994,0.00496,0.0811,0.0877,,0.0178,0.0271,0.0363,0.00493,0.0065,0.0354,0,,0,0,0,0,0.0,0,0,0,0,0,0
884,139,8699.791366906475,1006.0,2333,12387278848,4148,10731,8538,15429,913,347343,24973,,777,71680,7371,3146.0,2757,497806,0.0101,0.0373,0.0122,0.0994,0.00496,0.0811,0.0877,,0.0178,0.03,0.0363,0.00493,0.0065,0.0357,0,,0,0,0,0,0.0,0,0,0,0,0,0
886,157,6147.547770700637,1016.0,2333,12388356096,4283,10731,8538,15429,913,347343,24973,,777,71680,8390,3146.0,2757,498961,0.0101,0.0373,0.0118,0.105,0.0054,0.0811,0.0877,,0.0178,0.03,0.0363,0.00493,0.00672,0.0361,0,,0,0,0,0,0.0,0,0,0,0,0,0
888,137,6010.715328467153,1016.0,2323,12397473792,4283,11233,8538,16033,913,347343,26420,,805,71680,8390,3146.0,2757,501543,0.0101,0.0378,0.0131,0.105,0.0054,0.0847,0.0986,,0.0178,0.03,0.0363,0.00512,0.00651,0.0375,0,,0,0,0,0,0.0,0,0,0,0,0,0
890,216,9111.680555555557,1006.0,2323,12395298816,4283,11233,8538,16033,913,347343,26420,,805,77708,8390,3146.0,2876,507690,0.0104,0.0378,0.0131,0.105,0.0054,0.0847,0.0986,,0.0187,0.0309,0.0383,0.00512,0.00647,0.0378,0,,0,0,0,0,0.0,0,0,0,0,0,0
892,159,9812.433962264153,997.0,2323,12394860544,4283,11233,9006,16033,959,347343,26771,,805,77708,8623,3241.0,2773,508779,0.0104,0.0388,0.0131,0.105,0.0054,0.0847,0.0986,,0.0187,0.032,0.0383,0.00512,0.00717,0.0381,0,,0,0,0,0,0.0,0,0,0,0,0,0
894,156,8165.2307692307695,982.0,2295,12396261376,4283,11233,9006,16033,992,347343,27631,,805,80617,8892,3365.0,3050,513251,0.0104,0.04,0.0131,0.108,0.0054,0.0817,0.0986,,0.0188,0.032,0.0383,0.00512,0.00717,0.0382,0,,0,0,0,0,0.0,0,0,0,0,0,0
896,187,8501.117647058823,1004.0,2295,12402315264,4283,11560,9006,17146,992,365242,27631,,805,80617,8892,3365.0,3050,532590,0.0104,0.04,0.0131,0.108,0.0054,0.0907,0.0986,,0.0188,0.032,0.0383,0.00512,0.00737,0.039,0,,0,0,0,0,0.0,0,0,0,0,0,0
898,204,8418.5,1013.0,2330,12405964800,4283,11938,9006,17623,992,391095,27631,,822,80617,8892,3365.0,3050,559314,0.0108,0.04,0.0137,0.108,0.0054,0.0907,0.0986,,0.0188,0.0334,0.0405,0.00511,0.00759,0.0394,0,,0,0,0,0,0.0,0,0,0,0,0,0
900,181,6422.5690607734805,1023.0,2283,12401111040,4529,11938,9544,17745,992,391095,28693,,845,80617,9516,3365.0,3050,561929,0.0111,0.04,0.0137,0.112,0.00563,0.0953,0.103,,0.0188,0.0334,0.0405,0.00522,0.00759,0.0406,0,,0,0,0,0,0.0,0,0,0,0,0,0
902,433,4783.4896073903,1023.0,2318,12382892032,4796,11590,9544,18320,992,391095,28693,,845,80617,9516,3554.0,3128,562689,0.0115,0.04,0.0137,0.112,0.00589,0.0953,0.103,,0.0188,0.0334,0.0405,0.00538,0.00759,0.0406,0,,0,0,0,0,0.0,0,0,0,0,0,0
904,618,2224.970873786408,996.0,2318,12386766848,4796,12738,9544,18320,992,391095,28693,,845,84743,9516,3554.0,3150,567985,0.0115,0.0414,0.0133,0.112,0.00589,0.0953,0.103,,0.0196,0.0334,0.0405,0.00538,0.00784,0.0408,0,,0,0,0,0,0.0,0,0,0,0,0,0
906,316,79.10759493670886,988.0,2357,12344389632,4796,12738,9544,18320,992,391095,28693,,845,89438,9516,3554.0,3249,572780,0.0115,0.0414,0.0144,0.112,0.00589,0.0993,0.107,,0.0198,0.0334,0.0391,0.00538,0.00784,0.0414,0,,0,0,0,0,0.0,0,0,0,0,0,0
908,40,84.5,988.0,2346,12343263232,4796,12738,9887,18320,959,391095,28693,,845,89438,9516,3554.0,3332,573173,0.0115,0.0414,0.0144,0.109,0.00589,0.0993,0.107,,0.0198,0.0334,0.043,0.00538,0.00784,0.0415,0,,0,0,0,0,0.0,0,0,0,0,0,0
910,15,449.6666666666667,999.0,2346,12345602048,4796,12738,9887,18785,1042,407539,29178,,887,89438,9868,3554.0,3332,591044,0.0115,0.0433,0.0144,0.108,0.00589,0.0993,0.107,,0.0198,0.0346,0.043,0.00538,0.00784,0.0417,0,,0,0,0,0,0.0,0,0,0,0,0,0
912,42,3772.619047619048,1002.0,2346,12327313408,4796,12738,9887,18785,1042,407539,30286,,887,89438,9884,3670.0,3332,592286,0.0115,0.0433,0.015,0.112,0.00589,0.0993,0.107,,0.0198,0.0358,0.043,0.00538,0.00784,0.0421,0,,0,0,0,0,0.00339,0,0,0,0,0,0
914,26,4829.0,1026.0,2346,12308959232,4749,13285,9887,18785,1042,438379,32830,,887,89438,9884,3903.0,3332,626402,0.0115,0.0433,0.015,0.111,0.00589,0.105,0.107,,0.0198,0.0347,0.0447,0.00538,0.00815,0.0426,0,,0,0,0,0,0.00339,0,0,0,0,0,0
916,0,0.0,1236.0,2283,12296011776,4749,13285,10236,18785,1042,438379,32830,,887,89438,9884,3903.0,3332,626751,0.011,0.045,0.0155,0.111,0.0057,0.105,0.126,,0.0208,0.0345,0.0447,0.0055,0.00815,0.0444,0,,0,0,0,0,0.00339,0,0,0,0,0,0
918,0,0.0,1213.0,2345,12322787328,4749,13285,10523,19375,1042,438379,32830,,887,89438,9884,3903.0,3361,627657,0.0114,0.045,0.0155,0.11,0.00594,0.108,0.126,,0.0208,0.0364,0.0447,0.00568,0.00815,0.0448,0,,0,0,0,0,0.00339,0,0,0,0,0,0
920,0,0.0,1213.0,2345,12331765760,4950,12886,10596,20001,1042,438379,32830,,887,86566,10454,3903.0,3361,625856,0.0117,0.045,0.0155,0.109,0.00613,0.108,0.126,,0.0199,0.0364,0.0443,0.00568,0.00815,0.0446,0,,0,0,0,0,0.00339,0,0,0,0,0,0
922,0,0.0,1406.0,2345,12370784256,4950,12797,10914,20001,1042,458912,32830,,887,94768,10454,3903.0,3508,654967,0.0117,0.045,0.0155,0.111,0.00613,0.108,0.126,,0.0199,0.0364,0.0443,0.00568,0.00814,0.0448,0,,0,0,0,0,0.00339,0,0,0,0,0,0
924,-11514,0.0,1443.0,2277,12384051200,4950,13452,10914,20001,1070,458912,33270,,874,94768,10454,3903.0,3508,656076,0.0117,0.0478,0.0161,0.125,0.00613,0.108,0.126,,0.0199,0.0364,0.0443,0.00568,0.00858,0.0463,0,,0,0,0,0,0.00339,0,0,0,0,0,0
926,7,159.85714285714286,1443.0,2323,12393144320,4791,14206,10914,19359,1070,458912,33270,,917,94768,10454,3903.0,3508,656073,0.0117,0.0478,0.0161,0.125,0.00613,0.108,0.126,,0.0199,0.0364,0.0467,0.00568,0.00858,0.0465,0,,0,0,0,0,0.00339,0,0,0,0,0,0
928,8,117.75,1448.0,2323,12372639744,4791,14206,10914,19516,1056,458912,33270,,917,94768,10176,3903.0,3508,655938,0.0118,0.0478,0.0161,0.125,0.00613,0.108,0.126,,0.0199,0.0379,0.0467,0.00568,0.00858,0.0466,0,,0,0,0,0,0.00339,0,0,0,0,0,0
930,12,164.16666666666666,1437.0,2271,12359168000,4791,14206,10613,19516,1056,458912,34918,,917,94768,10176,3774.0,3508,657155,0.012,0.0478,0.0156,0.125,0.00613,0.11,0.124,,0.0209,0.0379,0.0467,0.00557,0.00858,0.0467,0,,0,0,0,0,0.00339,0,0,0,0,0,0
932,15,433.93333333333334,1437.0,2271,12343312384,5017,14206,10613,19516,1056,442533,34918,,917,94768,10176,4054.0,3508,641282,0.0124,0.0464,0.0156,0.126,0.00606,0.11,0.124,,0.0209,0.0379,0.0448,0.00557,0.00858,0.0465,0,,0,0,0,0,0.00339,0,0,0,0,0,0
934,17,179.58823529411765,1448.0,2315,12296630272,5017,13741,10613,19516,1086,467232,34918,,917,94768,10176,4054.0,3343,665381,0.0124,0.0464,0.0166,0.126,0.00626,0.11,0.13,,0.02,0.0363,0.0448,0.0057,0.00858,0.0469,0,,0,0,0,0,0.00339,0,0,0,0,0,0
936,15,184.2,1439.0,2315,12209266688,5017,13741,11019,20331,1086,467232,34918,,917,90861,10535,4054.0,3485,663197,0.0124,0.0464,0.0166,0.126,0.00626,0.11,0.13,,0.02,0.0363,0.0448,0.0057,0.00858,0.0469,0,,0,0,0,0,0.00339,0,0,0,0,0,0
938,19,288.36842105263156,1430.0,2357,12129071104,5017,13741,11019,20331,1086,467232,34918,,917,95119,10212,4054.0,3485,667132,0.0124,0.0464,0.0166,0.129,0.00626,0.11,0.13,,0.02,0.0363,0.0448,0.0057,0.00831,0.0472,0,,0,0,0,0,0.00339,0,0,0,0,0,0
940,19,259.42105263157896,1428.0,2285,12129906688,5017,13741,11019,19806,1086,467232,33854,,880,95119,10212,4054.0,3485,665505,0.0124,0.0464,0.0166,0.129,0.00626,0.11,0.13,,0.02,0.0381,0.0448,0.00563,0.00825,0.0473,0,,0,0,0,0,0.00339,0,0,0,0,0,0
942,20,674.2,1426.0,2285,12117393408,4859,14167,11019,19806,1086,467232,33342,,880,95119,10212,4054.0,3485,665261,0.0124,0.0478,0.0166,0.129,0.00626,0.113,0.13,,0.02,0.0381,0.0469,0.00563,0.00839,0.0479,0,,0,0,0,0,0.00339,0,0,0,0,0,0
944,30,662.6666666666666,1471.0,2317,12106985472,4920,14266,11019,19806,1054,467232,33342,,911,95119,10212,4054.0,3485,665420,0.0124,0.0494,0.0166,0.129,0.0061,0.117,0.13,,0.0211,0.0373,0.0469,0.00563,0.00869,0.0484,0,,0,0,0,0,0.00339,0,0,0,0,0,0
946,30,243.86666666666667,1452.0,2325,11863986176,5086,14736,10530,19806,1095,467232,34720,,911,95119,10773,3921.0,3485,667414,0.012,0.0494,0.0159,0.129,0.0061,0.113,0.129,,0.0211,0.0373,0.0469,0.00567,0.00869,0.0479,0,,0,0,0,0,0.00339,0,0,0,0,0,0
948,18,218.22222222222223,1446.0,2363,11861757952,5086,14736,10946,20685,1095,480139,34720,,911,95119,10773,3921.0,3659,681790,0.0126,0.0478,0.0159,0.129,0.0061,0.113,0.132,,0.0205,0.0373,0.045,0.00586,0.00869,0.0478,0,,0,0,0,0,0.00339,0,0,0,0,0,0
950,34,206.7058823529412,1438.0,2363,11687759872,5086,14275,10946,20685,1095,480139,34720,,891,91745,10773,4048.0,3659,678063,0.0126,0.0478,0.0159,0.129,0.00635,0.113,0.132,,0.0203,0.0373,0.045,0.00586,0.00869,0.0478,0,,0,0,0,0,0.00339,0,0,0,0,0,0
952,22,540.9090909090909,1428.0,2313,11544436736,5086,14124,10946,20685,1095,480139,34720,,891,96604,10446,4197.0,3530,682463,0.0126,0.0478,0.0168,0.132,0.00635,0.113,0.132,,0.0203,0.0373,0.045,0.00576,0.00851,0.0481,0,,0,0,0,0,0.00339,0,0,0,0,0,0
954,33,1090.909090909091,1419.0,2259,11422609408,5086,14124,10946,20685,1095,480139,34720,,891,96604,10446,4197.0,3510,682443,0.0126,0.0478,0.0168,0.139,0.00635,0.113,0.132,,0.0203,0.0395,0.0467,0.00576,0.00851,0.049,0,,0,0,0,0,0.00339,0,0,0,0,0,0
956,43,870.6046511627907,1419.0,2312,11406323712,5086,14124,10946,20685,1095,480139,33758,,934,96604,10446,4197.0,3510,681523,0.0126,0.0478,0.0168,0.139,0.00635,0.113,0.132,,0.0203,0.0395,0.0467,0.00576,0.00851,0.049,0,,0,0,0,0,0.00339,0,0,0,0,0,0
958,53,716.9056603773585,1438.0,2312,11403108352,5086,14124,10946,19976,1095,480139,33758,,934,96604,10446,4197.0,3510,680814,0.0126,0.0478,0.0168,0.139,0.00635,0.113,0.132,,0.0208,0.0388,0.0467,0.00576,0.00851,0.049,0,,0,0,0,0,0.00339,0,0,0,0,0,0
960,38,381.5,1459.0,2312,11402903552,4910,14124,11309,20723,1058,480139,34751,,934,96604,10446,4197.0,3510,682705,0.0126,0.0498,0.0163,0.139,0.00635,0.12,0.128,,0.0209,0.0388,0.0467,0.00576,0.00892,0.0494,0,,0,0,0,0,0.00339,0,0,0,0,0,0
962,27,170.4814814814815,1459.0,2312,11406479360,5228,14742,11327,21520,1097,466792,34751,,934,96604,10679,4065.0,3712,671452,0.0126,0.0491,0.0163,0.139,0.00613,0.12,0.128,,0.0211,0.0388,0.0455,0.00576,0.00892,0.0493,0,,0,0,0,0,0.00339,0,0,0,0,0,0
964,46,688.6521739130435,1452.0,2322,11415146496,5228,14742,11249,21520,1097,466792,34751,,934,96604,10679,4055.0,3712,671363,0.0126,0.0491,0.0163,0.139,0.00615,0.116,0.128,,0.0217,0.0388,0.0455,0.00588,0.00892,0.049,0,,0,0,0,0,0.00339,0,0,0,0,0,0
966,69,748.7391304347826,1434.0,2277,11417899008,5228,14446,11236,21520,1097,481619,34751,,934,102822,10679,4055.0,3712,692098,0.013,0.0491,0.0163,0.139,0.00633,0.117,0.132,,0.0211,0.0388,0.0469,0.00588,0.00892,0.0496,0,,0,0,0,0,0.00339,0,0,0,0,0,0
968,52,175.09615384615384,1424.0,2277,11404341248,5228,14446,11236,21520,1097,498933,34751,,901,99184,10679,4055.0,3712,705741,0.013,0.0491,0.0174,0.141,0.00633,0.117,0.137,,0.0214,0.0388,0.0486,0.00588,0.00862,0.0503,0,,0,0,0,0,0.00339,0,0,0,0,0,0
970,43,262.8837209302326,1437.0,2313,11405090816,5228,14446,11236,21520,1097,498933,34751,,909,99418,10679,4226.0,3635,706077,0.013,0.0491,0.0174,0.14,0.00633,0.117,0.137,,0.0214,0.0399,0.0486,0.00588,0.00857,0.0503,0,,0,0,0,0,0.00339,0,0,0,0,0,0
972,60,226.1,1420.0,2356,11428757504,5228,14446,11236,21520,1097,498933,34215,,958,99418,10679,4226.0,3635,705590,0.013,0.0515,0.0174,0.149,0.00633,0.117,0.134,,0.0214,0.0412,0.0486,0.00588,0.00869,0.0512,0,,0,0,0,0,0.00339,0,0,0,0,0,0
974,67,318.53731343283584,1431.0,2356,11434487808,5228,14983,11236,21520,1139,498933,35147,,958,99418,10679,4226.0,3635,707101,0.013,0.0515,0.017,0.149,0.00633,0.117,0.134,,0.0214,0.0412,0.0486,0.00588,0.00892,0.0512,0,,0,0,0,0,0.00339,0,0,0,0,0,0
976,51,667.1764705882352,1440.0,2306,11438952448,5228,14983,11236,21326,1139,498933,35445,,958,99418,11093,4226.0,3635,707619,0.013,0.0513,0.017,0.149,0.00633,0.124,0.134,,0.0214,0.0411,0.0486,0.00587,0.0092,0.0517,0,,0,0,0,0,0.00339,0,0,0,0,0,0
978,62,536.7096774193549,1447.0,2308,11441123328,5377,14983,11687,21326,1119,488454,35445,,958,99418,11093,4226.0,3635,697721,0.013,0.0513,0.017,0.149,0.00655,0.124,0.134,,0.022,0.0411,0.047,0.00603,0.0092,0.0517,0,,0,0,0,0,0.00339,0,0,0,0,0,0
980,82,346.5365853658537,1453.0,2308,11440697344,5377,14822,11479,22273,1119,488454,35445,,958,99418,10905,4158.0,3765,698173,0.013,0.0513,0.017,0.156,0.00655,0.124,0.134,,0.0222,0.0411,0.0478,0.00603,0.0092,0.0523,0,,0,0,0,0,0.00339,0,0,0,0,0,0
982,55,438.8909090909091,1436.0,2308,11443527680,5377,14822,11479,22273,1119,488454,35445,,958,98597,10905,4316.0,3765,697510,0.0135,0.0513,0.017,0.156,0.00655,0.124,0.134,,0.023,0.0411,0.0478,0.00603,0.0092,0.0524,0,,0,0,0,0,0.00339,0,0,0,0,0,0
984,79,585.7341772151899,1436.0,2308,11442503680,5377,15428,11479,22273,1119,488454,35445,,958,105055,10905,4316.0,3765,704574,0.0135,0.0513,0.0168,0.156,0.00655,0.124,0.142,,0.023,0.0411,0.0497,0.00603,0.0092,0.0532,0,,0,0,0,0,0.00339,0,0,0,0,0,0
986,55,487.54545454545456,1426.0,2308,11441405952,5377,15428,11479,22273,1119,507976,35081,,953,105055,11352,4316.0,3765,724173,0.0135,0.0535,0.0175,0.158,0.00655,0.124,0.142,,0.023,0.0411,0.0497,0.00603,0.00919,0.0536,0,,0,0,0,0,0.00339,0,0,0,0,0,0
988,82,745.1219512195122,1426.0,2308,11446870016,5700,15428,11479,22273,1129,507976,35081,,953,105055,11352,4316.0,3765,724506,0.0135,0.0535,0.0175,0.158,0.00655,0.124,0.142,,0.023,0.0434,0.0497,0.00603,0.00919,0.0538,0,,0,0,0,0,0.00339,0,0,0,0,0,0
990,65,259.5846153846154,1436.0,2380,11450081280,5700,15428,12104,22241,1137,507976,35698,,1003,105055,11352,4301.0,3773,725766,0.0135,0.0535,0.0175,0.158,0.00655,0.124,0.136,,0.023,0.0437,0.0497,0.00603,0.00919,0.0534,0,,0,0,0,0,0.00339,0,0,0,0,0,0
992,76,362.8421052631579,1443.0,2378,11450896384,5700,15428,12104,23381,1176,507976,35945,,1003,105055,11352,4427.0,3982,727529,0.0135,0.055,0.0175,0.164,0.00648,0.131,0.139,,0.023,0.0437,0.0497,0.00626,0.00954,0.0548,0,,0,0,0,0,0.00339,0,0,0,0,0,0
994,81,394.4691358024691,1426.0,2340,11448614912,5731,15428,12104,23381,1159,491437,37038,,1003,105055,11289,4458.0,3982,712066,0.0143,0.055,0.0175,0.164,0.00669,0.131,0.139,,0.0223,0.0437,0.0497,0.00626,0.00954,0.0549,0,,0,0,0,0,0.00339,0,0,0,0,0,0
996,87,264.735632183908,1446.0,2332,11448426496,5731,15999,11893,23381,1159,518069,37038,,1003,105055,11289,4602.0,3982,739202,0.0143,0.055,0.0185,0.164,0.00669,0.131,0.139,,0.0221,0.0437,0.0508,0.00626,0.00954,0.0551,0,,0,0,0,0,0.00339,0,0,0,0,0,0
998,91,434.68131868131866,1436.0,2300,11446652928,5731,15999,11893,23381,1159,535671,36660,,1003,104584,11775,4602.0,3982,756440,0.0143,0.055,0.0184,0.165,0.00669,0.131,0.139,,0.0241,0.0437,0.0521,0.00626,0.00954,0.0554,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1000,78,295.3974358974359,1420.0,2300,11447382016,5731,15999,11893,23381,1159,535671,36660,,1003,104584,11775,4589.0,3982,756427,0.0143,0.0567,0.0184,0.165,0.00669,0.131,0.145,,0.0241,0.044,0.0521,0.00626,0.00958,0.0562,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1002,82,445.0,1429.0,2300,11441852416,5731,15999,11893,23461,1159,535671,36660,,1003,110899,11775,4589.0,3982,762821,0.0143,0.0588,0.0184,0.173,0.00669,0.131,0.145,,0.0241,0.0463,0.0521,0.00626,0.00958,0.0571,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1004,75,394.28,1451.0,2300,11438419968,5731,15999,12229,23461,1160,535671,36660,,968,110899,11775,4589.0,4005,763146,0.0143,0.0588,0.0184,0.173,0.00669,0.131,0.145,,0.0241,0.0463,0.0521,0.00626,0.00986,0.0571,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1006,105,634.1428571428571,1466.0,2408,11438391296,5983,16087,12314,23461,1160,535671,36660,,1009,110899,11775,4589.0,4005,763612,0.0143,0.0588,0.0184,0.173,0.00669,0.131,0.145,,0.0241,0.0463,0.0521,0.00644,0.0102,0.0571,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1008,95,718.5157894736842,1462.0,2369,11435257856,6053,16552,12753,24892,1200,535671,36660,,1056,110899,11821,4589.0,4183,766328,0.015,0.0608,0.0184,0.172,0.00701,0.135,0.145,,0.0241,0.0463,0.0521,0.00624,0.0102,0.0577,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1010,91,730.0879120879121,1421.0,2334,11432902656,6053,17109,12753,24892,1200,535671,37537,,1056,111184,12469,4589.0,4183,768695,0.015,0.0608,0.0184,0.174,0.00697,0.138,0.145,,0.0252,0.0463,0.0523,0.00648,0.0102,0.0581,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1012,102,543.5,1427.0,2269,11438858240,6053,17109,12839,24892,1200,535671,37537,,1056,111184,12469,4816.0,4183,769009,0.0153,0.0608,0.0184,0.174,0.00697,0.142,0.145,,0.0245,0.0469,0.0547,0.00648,0.0102,0.0587,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1014,106,501.6509433962264,1435.0,2269,11441844224,6053,17109,12839,24892,1200,527770,37537,,1056,111184,12469,4846.0,4183,761138,0.0158,0.0608,0.0191,0.174,0.00697,0.142,0.148,,0.0243,0.0469,0.0547,0.00648,0.0102,0.0591,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1016,82,570.8414634146342,1419.0,2269,11450609664,6053,17109,12839,24970,1200,567372,37537,,1056,111184,12469,4846.0,4183,800817,0.0158,0.0608,0.0191,0.181,0.00697,0.142,0.153,,0.0259,0.0469,0.0547,0.00648,0.00991,0.0602,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1018,117,571.8888888888889,1418.0,2302,11453972480,6378,17109,12839,24970,1200,567372,37537,,1056,116398,12469,4846.0,4244,806417,0.0159,0.061,0.0191,0.181,0.00697,0.142,0.153,,0.0259,0.0487,0.0547,0.00641,0.0104,0.0604,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1020,87,610.5402298850574,1430.0,2369,11457310720,6378,17253,12839,24970,1163,567372,37537,,1056,116398,12469,4846.0,4244,806525,0.0159,0.0631,0.0191,0.18,0.00697,0.142,0.153,,0.0259,0.0487,0.0547,0.00646,0.0104,0.0606,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1022,101,822.2475247524752,1443.0,2357,11454844928,6378,17253,12993,24970,1189,567372,38636,,1056,116398,12469,4846.0,4399,807959,0.0159,0.0654,0.0191,0.18,0.00697,0.144,0.153,,0.0267,0.0487,0.0547,0.00674,0.0107,0.061,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1024,116,953.6206896551724,1449.0,2357,11456626688,6378,17253,13082,25742,1241,567372,38636,,1084,117246,12582,4846.0,4399,809859,0.0159,0.0654,0.0193,0.18,0.0071,0.144,0.153,,0.0267,0.0487,0.0551,0.00674,0.0107,0.0611,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1026,124,838.4516129032259,1433.0,2357,11452588032,6378,17404,13483,25842,1241,567372,37338,,1123,117246,12582,4974.0,4399,809381,0.0159,0.0654,0.0187,0.174,0.00735,0.144,0.153,,0.0267,0.0487,0.0564,0.00674,0.0107,0.0607,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1028,83,646.4457831325301,1426.0,2296,11459747840,6378,17976,13483,25842,1241,567372,38585,,1123,117246,12719,4974.0,4399,811337,0.0159,0.0654,0.0204,0.181,0.00735,0.144,0.153,,0.0267,0.0477,0.0564,0.00674,0.0107,0.0614,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1030,115,817.5217391304348,1440.0,2296,11454205952,6378,17976,13483,25842,1241,567372,38585,,1123,117246,13175,5035.0,4399,811854,0.0159,0.067,0.0204,0.182,0.00735,0.149,0.153,,0.0267,0.0507,0.0564,0.00674,0.0109,0.0622,0,,0,0,0,0,0.00339,0,0,0,0,0,0
1032,113,812.9380530973451,1440.0,2296,11458539520,6556,18178,13483,25842,1241,567372,38585,,1123,117246,13175,5035.0,4490,812325,0.0166,0.067,0.0204,0.182,0.00735,0.149,0.157,,0.0258,0.0507,0.0564,0.00674,0.0109,0.0625,0,,0,0,0,0,0.00339,0,0,0,0,0,0
