"Time","sum(rate(container_network_transmit_bytes_total{namespace=""default""}[5m]))"
2024-06-17 11:37:10,562938
2024-06-17 11:37:12,561290
2024-06-17 11:37:14,561372
2024-06-17 11:37:16,557072
2024-06-17 11:37:18,555109
2024-06-17 11:37:20,553118
2024-06-17 11:37:22,567571
2024-06-17 11:37:24,525278
2024-06-17 11:37:26,536617
2024-06-17 11:37:28,532792
2024-06-17 11:37:30,532771
2024-06-17 11:37:32,540134
2024-06-17 11:37:34,539662
2024-06-17 11:37:36,538036
2024-06-17 11:37:38,536910
2024-06-17 11:37:40,535760
2024-06-17 11:37:42,486927
2024-06-17 11:37:44,509334
2024-06-17 11:37:46,509237
2024-06-17 11:37:48,508199
2024-06-17 11:37:50,504803
2024-06-17 11:37:52,506077
2024-06-17 11:37:54,506223
2024-06-17 11:37:56,501915
2024-06-17 11:37:58,511243
2024-06-17 11:38:00,525828
2024-06-17 11:38:02,526405
2024-06-17 11:38:04,526757
2024-06-17 11:38:06,527492
2024-06-17 11:38:08,527917
2024-06-17 11:38:10,529880
2024-06-17 11:38:12,530073
2024-06-17 11:38:14,526371
2024-06-17 11:38:16,545901
2024-06-17 11:38:18,580373
2024-06-17 11:38:20,582900
2024-06-17 11:38:22,582937
2024-06-17 11:38:24,584035
2024-06-17 11:38:26,585188
2024-06-17 11:38:28,590316
2024-06-17 11:38:30,595157
2024-06-17 11:38:32,622657
2024-06-17 11:38:34,622624
2024-06-17 11:38:36,623465
2024-06-17 11:38:38,624766
2024-06-17 11:38:40,625977
2024-06-17 11:38:42,641463
2024-06-17 11:38:44,645579
2024-06-17 11:38:46,661476
2024-06-17 11:38:48,664310
2024-06-17 11:38:50,667792
2024-06-17 11:38:52,668405
2024-06-17 11:38:54,668836
2024-06-17 11:38:56,685898
2024-06-17 11:38:58,686158
2024-06-17 11:39:00,703958
2024-06-17 11:39:02,704806
2024-06-17 11:39:04,705492
2024-06-17 11:39:06,709131
2024-06-17 11:39:08,727126
2024-06-17 11:39:10,727257
2024-06-17 11:39:12,731093
2024-06-17 11:39:14,731229
2024-06-17 11:39:16,718660
2024-06-17 11:39:18,715507
2024-06-17 11:39:20,754834
2024-06-17 11:39:22,758147
2024-06-17 11:39:24,772901
2024-06-17 11:39:26,774520
2024-06-17 11:39:28,776156
2024-06-17 11:39:30,779637
2024-06-17 11:39:32,795205
2024-06-17 11:39:34,795403
2024-06-17 11:39:36,808646
2024-06-17 11:39:38,809451
2024-06-17 11:39:40,810640
2024-06-17 11:39:42,816385
2024-06-17 11:39:44,819202
2024-06-17 11:39:46,819363
2024-06-17 11:39:48,847561
2024-06-17 11:39:50,848443
2024-06-17 11:39:52,849255
2024-06-17 11:39:54,850343
2024-06-17 11:39:56,851720
2024-06-17 11:39:58,868975
2024-06-17 11:40:00,873595
2024-06-17 11:40:02,873906
2024-06-17 11:40:04,890919
2024-06-17 11:40:06,894400
2024-06-17 11:40:08,896368
2024-06-17 11:40:10,897122
2024-06-17 11:40:12,913334
2024-06-17 11:40:14,913356
2024-06-17 11:40:16,913170
2024-06-17 11:40:18,933631
2024-06-17 11:40:20,933949
2024-06-17 11:40:22,934044
2024-06-17 11:40:24,933282
2024-06-17 11:40:26,937336
2024-06-17 11:40:28,932226
2024-06-17 11:40:30,947950
2024-06-17 11:40:32,968686
2024-06-17 11:40:34,966702
2024-06-17 11:40:36,966562
2024-06-17 11:40:38,976884
2024-06-17 11:40:40,977416
2024-06-17 11:40:42,978178
2024-06-17 11:40:44,978789
2024-06-17 11:40:46,973200
2024-06-17 11:40:48,966007
2024-06-17 11:40:50,991553
2024-06-17 11:40:52,986764
2024-06-17 11:40:54,987411
2024-06-17 11:40:56,984171
2024-06-17 11:40:58,983344
2024-06-17 11:41:00,983203
2024-06-17 11:41:02,951847
2024-06-17 11:41:04,949289
2024-06-17 11:41:06,960898
2024-06-17 11:41:08,961278
2024-06-17 11:41:10,956650
2024-06-17 11:41:12,956857
2024-06-17 11:41:14,956261
2024-06-17 11:41:16,929539
2024-06-17 11:41:18,929691
2024-06-17 11:41:20,929330
2024-06-17 11:41:22,914618
