i_o_read,i_o_write,memory,network_outgoing_pod-pod-1,network_outgoing_pod-pod-2,network_outgoing_pod-pod-3,network_outgoing_pod-pod-4,network_outgoing_pod-pod-5,network_outgoing_pod-pod-6,network_outgoing_pod-pod-7,network_outgoing_pod-pod-8,network_outgoing_pod-pod-9,network_outgoing_pod-pod-10,network_outgoing_pod-pod-11,network_outgoing_pod-pod-12,network_outgoing_pod-pod-13,network_outgoing_system,cpu_pod-pod-1,cpu_pod-pod-2,cpu_pod-pod-3,cpu_pod-pod-4,cpu_pod-pod-5,cpu_pod-pod-6,cpu_pod-pod-7,cpu_pod-pod-8,cpu_pod-pod-9,cpu_pod-pod-10,cpu_pod-pod-11,cpu_pod-pod-12,cpu_pod-pod-13,cpu_system
0,1573,12721025024,3862,11947,12759,20540,1068,316855,,20517,1110,75248,9540,3113.0,3889,480447,0.0141,0.0722,0.019,0.197,0.00718,0.123,,0.0827,0.0362,0.0499,0.0441,0.00508,0.0095,0.055
0,1616,12721156096,3862,11960,12270,20540,1068,316855,,20457,1110,75248,9540,3113.0,3889,479911,0.0141,0.0722,0.0198,0.197,0.00723,0.123,,0.0827,0.0362,0.0499,0.0441,0.00508,0.00957,0.0551
0,1616,12719452160,3862,11960,12355,20540,1068,316855,,20457,1110,72842,9540,3113.0,3889,477591,0.0141,0.0722,0.0198,0.197,0.00723,0.123,,0.0827,0.0362,0.0499,0.0441,0.00508,0.00987,0.0551
0,1616,12717604864,3862,11944,12783,20540,1071,315604,,20457,1110,74995,9540,3099.0,3889,478892,0.0141,0.0719,0.0198,0.197,0.00723,0.123,,0.0827,0.0362,0.0499,0.0441,0.00508,0.00987,0.0551
0,1646,12710354944,3862,11944,12783,20540,1071,315604,,20457,1105,74995,9540,3099.0,3893,478891,0.014,0.0719,0.0198,0.197,0.00723,0.123,,0.0828,0.0362,0.0499,0.0441,0.00508,0.00987,0.0551
0,1615,12711063552,3715,11944,12662,19751,1071,315604,,20457,1105,74995,9540,3089.0,3893,477825,0.014,0.0719,0.0198,0.197,0.00723,0.123,,0.0828,0.0362,0.0499,0.0441,0.00508,0.00987,0.0551
0,1589,12710772736,3741,11944,12662,19888,1071,315604,,20457,1105,74995,9540,3089.0,3892,477986,0.014,0.0722,0.0198,0.191,0.00721,0.123,,0.0828,0.0362,0.0499,0.0441,0.00508,0.00987,0.0546
0,1589,12707475456,3861,11968,12662,20533,1025,315604,,20386,1105,74995,9530,3089.0,3892,478649,0.014,0.0722,0.0198,0.197,0.00722,0.123,,0.0828,0.0358,0.0499,0.0426,0.00508,0.00987,0.0549
0,1589,12696969216,3861,11968,12662,20533,1059,315604,,20386,1105,75099,9555,3089.0,3892,478812,0.014,0.0722,0.0198,0.197,0.00722,0.123,,0.0828,0.0358,0.0499,0.0441,0.00509,0.00987,0.055
0,818,12691795968,3861,11967,12662,20533,1059,315604,,20386,1105,75099,9555,3089.0,3892,478812,0.014,0.0722,0.0196,0.197,0.00722,0.123,,0.0828,0.0358,0.0499,0.0441,0.00506,0.00987,0.0551
0,818,12693671936,3861,11967,12662,20533,1059,306677,,19663,1105,75284,9555,3100.0,3892,469358,0.014,0.0722,0.0197,0.197,0.00722,0.123,,0.0828,0.0358,0.0499,0.0441,0.00506,0.00952,0.055
0,818,12693807104,3861,11967,12538,20556,1057,317555,,20501,1097,75284,9555,3100.0,3912,480984,0.014,0.0732,0.0197,0.197,0.00722,0.123,,0.083,0.0358,0.0499,0.0441,0.00506,0.0099,0.0552
0,818,12694515712,3861,11970,12538,20556,1057,317555,,20501,1060,75284,9555,3115.0,3916,480970,0.014,0.0732,0.0197,0.197,0.00699,0.123,,0.0831,0.0358,0.05,0.0441,0.00506,0.0099,0.0552
0,782,12708474880,3861,11970,12466,20556,1057,317555,,20501,1052,75284,9555,3115.0,3916,480890,0.0134,0.0732,0.0197,0.197,0.0072,0.12,,0.0831,0.036,0.0501,0.0441,0.00506,0.0099,0.0548
0,782,12703436800,3864,11970,12466,20556,1057,317555,,20491,1090,75284,9555,3115.0,3916,480920,0.0139,0.0723,0.0197,0.197,0.0072,0.124,,0.0831,0.0356,0.0501,0.0428,0.00506,0.0099,0.055
0,782,12709150720,3875,12010,12466,19967,1057,317505,,20491,1090,75407,9560,3115.0,3916,480460,0.0139,0.0745,0.0197,0.197,0.0072,0.124,,0.0831,0.0356,0.0501,0.0425,0.00506,0.0099,0.0552
0,0,12704854016,3875,12010,12466,20651,1012,317505,,20491,1090,75407,9265,3115.0,3916,480803,0.0139,0.0745,0.0197,0.197,0.0072,0.124,,0.0831,0.0356,0.0501,0.0442,0.0049,0.0099,0.0554
0,0,12708171776,3875,12010,12466,20651,1021,317505,,20491,1090,73027,9595,3115.0,3916,478763,0.0139,0.0745,0.0196,0.197,0.0072,0.124,,0.0831,0.0356,0.0501,0.0442,0.00488,0.0099,0.0554
0,799,12707176448,3875,12010,12556,20651,1054,317505,,20474,1093,75575,9595,3120.0,3936,481444,0.0139,0.0755,0.0191,0.197,0.0072,0.124,,0.0831,0.0356,0.0501,0.0442,0.00512,0.0099,0.0554
0,1578,12710834176,3875,12010,12556,20696,1054,318659,,20474,1093,75575,9595,3120.0,3936,482643,0.0139,0.0755,0.0198,0.197,0.0072,0.124,,0.0833,0.0345,0.0501,0.0442,0.00512,0.00986,0.0554
0,1578,12715728896,3875,12010,12556,20696,1054,318659,,20474,1104,75575,9617,3120.0,3936,482676,0.0139,0.0755,0.0198,0.197,0.0072,0.124,,0.0833,0.0359,0.0503,0.0442,0.00512,0.00986,0.0556
0,1578,12714950656,3875,11588,12556,20696,1054,319045,,20474,1104,75575,9617,3133.0,3936,482652,0.0139,0.0755,0.0198,0.198,0.00672,0.124,,0.0835,0.0359,0.0487,0.0442,0.00512,0.00986,0.0554
0,1615,12712468480,3870,12094,12556,20696,1054,319045,,20450,1104,75575,9617,3133.0,3936,483129,0.0135,0.0755,0.0198,0.198,0.00706,0.124,,0.0835,0.0359,0.0504,0.0442,0.00512,0.00986,0.0555
0,1615,12718772224,3893,12094,12556,20696,1061,319045,,20450,1104,73029,9617,3133.0,3936,480613,0.014,0.0735,0.0199,0.198,0.00728,0.124,,0.0835,0.0359,0.0504,0.0443,0.00512,0.00993,0.0554
0,1651,12715495424,3893,12139,12556,20731,1061,319045,,20450,1100,72525,9617,3133.0,3948,480198,0.014,0.0762,0.0199,0.198,0.00728,0.12,,0.0835,0.0359,0.0504,0.0443,0.00512,0.00993,0.0554
0,1612,12711546880,3893,12139,12556,20731,1061,319045,,20450,1100,75831,9617,3133.0,3948,483503,0.014,0.0762,0.0199,0.198,0.00728,0.124,,0.0836,0.0359,0.0504,0.0443,0.00513,0.00957,0.0556
0,1612,12711485440,3893,12139,12673,20731,1068,318644,,20450,1100,73089,9629,3027.0,3948,480390,0.014,0.0762,0.0199,0.198,0.00728,0.124,,0.0836,0.0359,0.0506,0.0443,0.00513,0.00963,0.0557
0,1569,12716011520,3893,12139,12886,20731,1068,307292,,20573,1100,73595,9629,3133.0,3803,469841,0.014,0.0762,0.0199,0.198,0.00728,0.124,,0.0836,0.0359,0.0506,0.0443,0.00513,0.00994,0.0557
0,1591,12717056000,3893,12124,12886,20769,1068,309415,,19866,1100,75808,9629,3133.0,3940,473631,0.014,0.0762,0.02,0.198,0.00728,0.124,,0.0836,0.0366,0.0506,0.0443,0.00513,0.00994,0.0558
0,1597,12722065408,3883,12124,12886,20827,1068,318422,,20559,1061,75808,9629,3130.0,3940,483337,0.014,0.0762,0.02,0.198,0.00729,0.124,,0.0836,0.0366,0.0506,0.0443,0.00513,0.00994,0.0558
0,1623,12721311744,3889,12124,12886,20827,1068,318422,,20559,1120,75808,9629,3130.0,3940,483403,0.0139,0.0762,0.02,0.198,0.00729,0.124,,0.0834,0.0366,0.0506,0.0443,0.00513,0.00966,0.0557
0,1629,12716597248,3889,12124,12886,20827,1031,318422,,20559,1086,75808,9629,3130.0,3940,483332,0.0139,0.0762,0.02,0.198,0.00731,0.124,,0.0834,0.0366,0.0506,0.0443,0.00513,0.0096,0.0557
0,1629,12725211136,3889,12121,12842,20827,1074,318667,,20559,1121,75882,9629,3130.0,3940,483683,0.0138,0.0762,0.0193,0.198,0.00731,0.124,,0.0834,0.0366,0.0506,0.0443,0.00513,0.00999,0.0557
0,1592,12723056640,3889,12121,12842,20827,1041,318667,,20559,1121,75882,9629,3130.0,3969,483679,0.0138,0.0726,0.0201,0.198,0.00731,0.124,,0.0834,0.0366,0.0506,0.0443,0.00513,0.00999,0.0555
0,1592,12724244480,3889,12121,12842,20827,1075,318667,,20559,1121,75882,9629,3130.0,3969,483713,0.0138,0.0749,0.0201,0.198,0.00731,0.124,,0.0805,0.0354,0.0504,0.0443,0.00513,0.00999,0.0553
0,1592,12722839552,3889,12121,12842,20827,1075,318667,,20559,1121,76080,9643,3124.0,3969,483916,0.0138,0.0749,0.02,0.198,0.00731,0.124,,0.0832,0.0365,0.0505,0.0443,0.00513,0.01,0.0556
0,1592,12723683328,3886,12100,12379,20805,1075,310122,,19857,1121,76080,9643,3124.0,3969,474159,0.0138,0.0749,0.02,0.198,0.00735,0.124,,0.0836,0.0367,0.0505,0.0444,0.00513,0.01,0.0557
0,1592,12722921472,3767,12100,12869,20805,1075,319003,,20571,1121,76080,9643,3030.0,3989,484052,0.0138,0.0749,0.02,0.198,0.00735,0.124,,0.0836,0.0367,0.0505,0.0444,0.00513,0.01,0.0557
0,1680,12722765824,3741,12100,12869,20805,1075,319003,,20571,1119,75906,9643,3126.0,3989,483946,0.0137,0.0749,0.02,0.198,0.00735,0.124,,0.0836,0.0367,0.0505,0.0444,0.00513,0.01,0.0557
0,1680,12715986944,3878,12100,12869,20805,1076,309837,,20571,1119,75906,9650,3126.0,3989,474924,0.0137,0.0749,0.02,0.198,0.00735,0.124,,0.0836,0.0367,0.0505,0.0444,0.00513,0.0101,0.0557
0,1595,12713549824,3878,12100,12848,20805,1076,318345,,20571,1124,75906,9650,3120.0,3989,483411,0.0137,0.0749,0.02,0.198,0.00735,0.124,,0.0836,0.0367,0.0505,0.0444,0.00513,0.0101,0.0557
0,1595,12716044288,3878,12123,12848,20805,1076,318345,,20571,1124,75906,9650,3120.0,3864,483308,0.0137,0.0727,0.0201,0.198,0.00735,0.12,,0.0836,0.0367,0.0505,0.0444,0.00513,0.0101,0.0552
0,1595,12715098112,3878,12123,12848,20805,1077,318345,,20571,1124,75906,9607,3120.0,3837,483240,0.0137,0.0729,0.0193,0.198,0.00734,0.124,,0.0836,0.0367,0.0503,0.0444,0.00513,0.01,0.0554
0,1595,12716187648,3868,12123,12848,20766,1077,318345,,20571,1124,75799,9607,3120.0,3976,483223,0.0137,0.0752,0.0201,0.198,0.00734,0.124,,0.0809,0.0369,0.0504,0.0444,0.00513,0.01,0.0555
0,1595,12717797376,3854,11734,12848,20786,1077,317983,,20571,1124,75799,9607,3120.0,3976,482478,0.0137,0.0752,0.0201,0.198,0.0071,0.124,,0.0836,0.0369,0.0504,0.043,0.00513,0.01,0.0555
0,1620,12718104576,3854,12082,12782,20786,1077,317983,,20453,1124,75799,9607,3120.0,3976,482641,0.0137,0.0752,0.0201,0.198,0.0073,0.124,,0.0836,0.0369,0.0504,0.0443,0.00496,0.01,0.0557
0,1686,12716208128,3854,12082,12782,20786,1077,317983,,20453,1122,75799,9607,3111.0,3976,482631,0.0137,0.0752,0.0201,0.198,0.0073,0.124,,0.0836,0.0369,0.0504,0.0443,0.00514,0.01,0.0557
0,1686,12719284224,3854,12048,12362,20786,1076,317983,,20453,1127,75799,9614,3111.0,3976,482189,0.0137,0.0752,0.0201,0.198,0.0073,0.124,,0.0836,0.0369,0.0504,0.0443,0.00514,0.00971,0.0556
0,1608,12718661632,3854,12048,12819,20786,1076,307326,,20453,1127,72773,9614,3105.0,3976,468956,0.0137,0.0752,0.0201,0.197,0.0073,0.124,,0.0834,0.0369,0.0504,0.0443,0.00512,0.00997,0.0556
0,1585,12716482560,3851,12048,12819,20786,1076,317282,,20453,1127,73276,9614,3105.0,3976,479412,0.0137,0.0742,0.0201,0.197,0.0073,0.124,,0.0834,0.0363,0.0502,0.0443,0.00512,0.00997,0.0555
0,1585,12715634688,3851,12048,12723,20786,1076,317282,,20414,1127,75464,9612,3105.0,3976,481463,0.0137,0.0742,0.0201,0.197,0.00724,0.124,,0.0834,0.0363,0.0503,0.0443,0.00512,0.00999,0.0555
0,1585,12720017408,3851,12048,12723,20711,1076,316803,,20414,1120,75464,9612,3099.0,3857,480777,0.0137,0.0741,0.0201,0.197,0.00725,0.12,,0.0834,0.0363,0.0503,0.0443,0.00512,0.00999,0.0551
0,1585,12722151424,3851,12022,12723,20682,1076,316803,,20414,1120,75464,9612,3099.0,3951,480817,0.0136,0.0741,0.0199,0.197,0.00725,0.124,,0.0833,0.0363,0.0503,0.0443,0.00512,0.00999,0.0554
0,1632,12726714368,3718,12009,12723,20682,1076,316803,,20414,1118,75464,9612,3099.0,3951,480669,0.0136,0.0741,0.0199,0.197,0.00725,0.124,,0.0833,0.0363,0.0503,0.0443,0.00512,0.00999,0.0554
0,1632,12728446976,3870,12009,12723,20682,1076,316803,,20359,1118,75464,9612,3099.0,3951,480767,0.0136,0.0741,0.0199,0.197,0.00725,0.124,,0.0833,0.0366,0.0503,0.0443,0.00512,0.00999,0.0554
0,1662,12722638848,3870,12009,12809,20682,1043,316473,,20359,1118,75464,9612,3091.0,3951,480481,0.0133,0.0741,0.0199,0.197,0.00725,0.124,,0.0833,0.0366,0.0482,0.0443,0.00511,0.00999,0.0552
0,1636,12725182464,3870,12009,12809,20682,1076,316473,,20239,1118,73104,9255,3091.0,3951,477678,0.0133,0.0741,0.0199,0.197,0.00724,0.124,,0.0807,0.0366,0.0485,0.0429,0.00495,0.01,0.0549
0,1562,12728877056,3877,12009,12883,20716,1076,316137,,20239,1118,75376,9242,3098.0,3951,479722,0.0133,0.0716,0.02,0.197,0.00724,0.124,,0.0801,0.0366,0.0502,0.0426,0.0051,0.01,0.0548
0,1562,12738621440,3877,12009,12883,20790,1076,316137,,20239,1130,75376,9601,3098.0,3951,480166,0.0133,0.0749,0.02,0.197,0.00702,0.124,,0.0831,0.0368,0.0502,0.0443,0.0051,0.01,0.0555
0,1562,12745912320,3877,12009,12883,20790,1076,316137,,20239,1130,75376,9601,3098.0,3817,480032,0.0133,0.0757,0.02,0.197,0.00697,0.123,,0.0829,0.0368,0.0502,0.0443,0.0051,0.01,0.0555
0,1604,12744929280,3877,12009,12883,20790,1076,316137,,20239,1130,75376,9601,3098.0,3988,480203,0.0133,0.0757,0.02,0.197,0.00733,0.123,,0.0829,0.0368,0.0502,0.0443,0.00511,0.01,0.0555
0,1650,12742631424,3864,12044,12883,20790,1076,316137,,20239,1130,75376,9601,3098.0,3988,480225,0.0133,0.0757,0.02,0.197,0.00733,0.123,,0.0829,0.0368,0.0502,0.0443,0.00511,0.01,0.0555
338,1620,12744765440,3864,12040,13047,20790,1074,316137,,20239,1130,75376,9601,3083.0,3988,480369,0.0133,0.0757,0.02,0.197,0.00733,0.123,,0.0829,0.0374,0.0502,0.0443,0.00511,0.01,0.0556
338,1620,12742111232,3726,12040,12979,20790,1074,314643,,20208,1130,75376,9601,2981.0,3988,478535,0.0133,0.0757,0.0198,0.197,0.00727,0.123,,0.0829,0.0374,0.0502,0.0444,0.00511,0.01,0.0555
679,1620,12742557696,3852,12040,12979,20790,1090,314643,,20208,1130,70410,9601,3085.0,3988,473815,0.0131,0.0757,0.0198,0.197,0.00727,0.123,,0.0829,0.0374,0.0502,0.0444,0.00511,0.0101,0.0555
679,1574,12738662400,3852,12040,12979,20005,1090,314643,,20169,1130,70410,9623,3085.0,3988,473014,0.0131,0.0757,0.0202,0.197,0.00727,0.123,,0.0827,0.0374,0.0487,0.0444,0.00511,0.0101,0.0554
679,1574,12737265664,3852,12040,12979,20779,1090,314643,,20169,1130,72325,9623,3085.0,3988,475703,0.013,0.0763,0.0202,0.197,0.00727,0.123,,0.0827,0.0371,0.0502,0.0444,0.00511,0.0101,0.0556
695,1598,12740067328,3846,11602,12988,20779,1088,314643,,20169,1099,75366,9615,3085.0,4009,478289,0.013,0.0736,0.0202,0.197,0.0073,0.123,,0.0829,0.0371,0.0502,0.0444,0.00497,0.0101,0.0554
695,1591,12735922176,3846,12020,12988,20779,1088,314643,,20169,1136,75366,9615,3085.0,4009,478744,0.013,0.0775,0.0202,0.197,0.0073,0.123,,0.0829,0.0371,0.0502,0.0445,0.00513,0.0101,0.0557
695,1636,12729913344,3846,12020,12988,20779,1088,314643,,20152,1136,75366,9615,3085.0,3993,478712,0.013,0.0775,0.0202,0.197,0.0073,0.124,,0.0829,0.0369,0.0503,0.0446,0.00513,0.0101,0.0557
715,1636,12734791680,3846,12020,12988,20779,1081,305547,,20152,1136,75366,9615,3085.0,3993,469608,0.013,0.0775,0.0202,0.191,0.0073,0.124,,0.0829,0.0369,0.0503,0.0446,0.00513,0.0101,0.0552
694,1636,12737163264,3846,12042,12987,20779,1081,316590,,20152,1136,75366,9615,3088.0,3993,480676,0.013,0.0775,0.0199,0.19,0.0073,0.124,,0.0829,0.0369,0.0503,0.0446,0.00513,0.0101,0.0551
682,1636,12739391488,3716,12042,12987,20764,1034,316590,,20152,1136,75366,9627,3088.0,3993,480495,0.013,0.0775,0.0199,0.197,0.0073,0.124,,0.0829,0.0369,0.0503,0.0446,0.00513,0.00978,0.0557
680,1591,12737314816,3741,12042,12987,20764,1041,316590,,20152,1136,75366,9640,3088.0,3980,480529,0.013,0.0779,0.0199,0.197,0.00728,0.124,,0.0829,0.0369,0.0503,0.0446,0.00513,0.00971,0.0557
683,1591,12738670592,3862,12042,12987,20764,1078,316590,,19325,1133,73202,9640,3088.0,3980,477692,0.013,0.0747,0.0199,0.197,0.00728,0.124,,0.0795,0.0369,0.0504,0.0445,0.00513,0.0101,0.0552
683,1591,12737200128,3862,12042,12580,20798,1078,316590,,20072,1133,75494,9640,3088.0,3826,480203,0.013,0.0752,0.0199,0.197,0.00728,0.124,,0.0801,0.0369,0.0504,0.0428,0.00513,0.0101,0.0551
683,1606,12763635712,3862,12042,12494,20798,1077,316590,,20072,1136,75494,9640,3082.0,3853,480141,0.013,0.078,0.0199,0.197,0.00728,0.124,,0.0827,0.0369,0.0504,0.0431,0.00495,0.0101,0.0556
671,1628,12769013760,3862,12038,12907,20798,1077,315795,,20028,1136,75494,9620,2970.0,3981,479706,0.013,0.078,0.0199,0.197,0.00728,0.124,,0.0827,0.037,0.0504,0.0445,0.00512,0.0101,0.0557
1082,1628,12770598912,3862,12038,12907,20798,1077,306569,,20028,1136,75494,9620,3077.0,3981,470587,0.013,0.078,0.0197,0.197,0.00728,0.124,,0.0827,0.037,0.0504,0.0445,0.00512,0.0101,0.0557
1494,1593,12770201600,3862,12038,12907,20822,1077,314742,,20028,1136,75494,9620,3077.0,3959,478761,0.013,0.078,0.0197,0.197,0.00727,0.124,,0.0799,0.037,0.0504,0.0445,0.00512,0.0101,0.0555
1478,1593,12779106304,3747,11623,12907,20822,1077,314742,,20028,1126,73218,9620,3077.0,3959,475945,0.0129,0.078,0.0197,0.197,0.00727,0.124,,0.0828,0.037,0.0504,0.0445,0.00512,0.00999,0.0557
1504,1593,12773117952,3722,11978,12907,20009,1077,314742,,20028,1126,75338,9620,3077.0,3959,477581,0.0129,0.0757,0.0197,0.197,0.00727,0.12,,0.0828,0.037,0.0502,0.0445,0.00512,0.00999,0.0552
1504,1593,12787507200,3831,11978,12907,20147,1082,314742,,20028,1126,75338,9311,3077.0,3959,477525,0.0129,0.0751,0.0197,0.197,0.00715,0.119,,0.0828,0.0365,0.0501,0.0431,0.00512,0.00999,0.0549
1489,1600,12859191296,3831,11976,12727,20793,1082,314742,,20028,1088,75202,9625,3077.0,3959,478129,0.0129,0.0771,0.0197,0.197,0.00715,0.12,,0.0828,0.0365,0.0501,0.0428,0.00513,0.00999,0.0551
1486,1600,12863303680,3831,11976,12727,20793,1049,315531,,20057,1127,75202,9625,3071.0,3959,478947,0.0129,0.0742,0.0197,0.197,0.00715,0.124,,0.0827,0.0365,0.0501,0.0444,0.00513,0.00999,0.0553
1489,1625,12864786432,3831,11976,12340,20793,1071,315531,,20018,1127,75202,9607,3071.0,3978,478543,0.0129,0.0769,0.0197,0.189,0.00713,0.124,,0.0827,0.0367,0.0501,0.0429,0.00513,0.00999,0.0547
1502,1631,12864163840,3831,11983,12781,20793,1071,315531,,20018,1127,75202,9607,2938.0,3978,478858,0.0129,0.0769,0.0195,0.191,0.00713,0.124,,0.0827,0.0367,0.0501,0.0443,0.00513,0.01,0.055
1514,1613,12880789504,3831,11983,12781,20105,1071,315531,,20018,1127,75202,9607,2958.0,3978,478191,0.0129,0.0769,0.0195,0.197,0.00713,0.124,,0.0827,0.0367,0.0501,0.0443,0.00513,0.01,0.0555
1502,1613,12887953408,3830,11983,12781,20704,1072,315531,,20018,1125,75147,9607,3063.0,3972,478832,0.0128,0.0769,0.0195,0.197,0.00713,0.123,,0.0827,0.0368,0.0502,0.0443,0.00513,0.00971,0.0555
1484,1578,12899504128,3822,11983,12781,20704,1072,315531,,19986,1125,75147,9607,3063.0,3972,478792,0.0123,0.0769,0.0195,0.197,0.00713,0.123,,0.0798,0.0368,0.0502,0.0443,0.00511,0.00964,0.0552
1488,1610,12900708352,3822,11983,12781,20704,1072,304607,,19986,1125,75147,9607,3063.0,3972,467869,0.0128,0.0759,0.0189,0.197,0.00716,0.123,,0.0826,0.0368,0.0486,0.0443,0.00511,0.0101,0.0552
1501,1610,12901773312,3822,11974,12355,20640,1077,314542,,19986,1125,72582,9597,3063.0,3972,474736,0.0128,0.0759,0.0195,0.197,0.00716,0.123,,0.0826,0.0368,0.0502,0.0443,0.00511,0.0101,0.0554
1491,1610,12902039552,3822,11974,12270,20640,1077,305132,,19986,1134,75076,9597,3054.0,3972,467733,0.0128,0.0759,0.0195,0.197,0.00716,0.123,,0.0826,0.0372,0.0502,0.0443,0.00511,0.00982,0.0554
1502,1610,12902010880,3822,11935,12794,20640,1077,313931,,19986,1134,75076,9282,3054.0,3999,476728,0.0128,0.0764,0.0195,0.197,0.00716,0.123,,0.0828,0.0372,0.0502,0.0443,0.00511,0.0101,0.0555
1498,1573,12897591296,3822,11935,12389,20640,1077,313931,,19938,1134,75272,9594,3054.0,3999,476783,0.0128,0.0764,0.0193,0.197,0.00692,0.123,,0.0828,0.0372,0.0502,0.0444,0.00511,0.0101,0.0554
1519,1617,12896501760,3822,11935,12474,20640,1046,313931,,19938,1134,75272,9594,3054.0,3997,476835,0.0127,0.0764,0.0193,0.197,0.00717,0.123,,0.0828,0.0372,0.0502,0.0444,0.00511,0.0101,0.0555
1487,1656,12894785536,3824,11935,12854,20640,1053,313931,,19938,1096,75272,9594,3047.0,3997,477181,0.0126,0.0764,0.0193,0.197,0.00717,0.123,,0.0826,0.0369,0.0486,0.0444,0.00511,0.0101,0.0553
1487,1607,12894412800,3824,11935,12854,20651,1086,313931,,19907,1089,75413,9594,3047.0,3997,477330,0.0126,0.0764,0.0193,0.197,0.00717,0.123,,0.0826,0.0369,0.0483,0.0444,0.00511,0.0101,0.0553
1487,1607,12891471872,3824,11935,12854,20691,1054,313931,,19907,1137,75413,9594,3047.0,3997,477386,0.0126,0.0739,0.0193,0.197,0.00692,0.123,,0.0826,0.0369,0.0502,0.0446,0.00511,0.0101,0.0552
1500,1607,12888027136,3824,11455,12854,20691,1047,313033,,19907,1135,75413,9594,3047.0,3997,476000,0.0126,0.0753,0.0186,0.197,0.00716,0.123,,0.0826,0.0369,0.0501,0.0446,0.00511,0.0101,0.0552
1491,1607,12886130688,3824,11885,12854,20691,1089,313347,,19902,1135,75413,9571,2954.0,3826,476491,0.0126,0.0747,0.0193,0.197,0.00716,0.123,,0.0826,0.0368,0.0501,0.0431,0.00511,0.0101,0.0551
1524,1565,12886360064,3824,11885,12907,20691,1089,313347,,19902,1135,75197,9571,3055.0,3853,476455,0.0126,0.0747,0.0193,0.197,0.00716,0.123,,0.0796,0.037,0.0501,0.0445,0.00511,0.01,0.055
1524,1565,12886425600,3817,11445,12907,20691,1089,313347,,19902,1135,75197,9589,2950.0,3988,476056,0.012,0.0747,0.0193,0.197,0.00716,0.119,,0.0823,0.037,0.0501,0.0445,0.00511,0.01,0.0549
1483,1647,12889808896,3817,11931,12907,19859,1089,313347,,19902,1135,75197,9589,3048.0,3994,475815,0.0121,0.0747,0.0193,0.197,0.00716,0.123,,0.0823,0.037,0.0501,0.0445,0.0051,0.01,0.0552
1483,1606,12887859200,3817,11931,12892,20670,1089,313347,,19902,1135,75197,9589,3048.0,3994,476611,0.0125,0.0747,0.0193,0.197,0.00715,0.123,,0.0825,0.037,0.05,0.0445,0.00512,0.01,0.0552
1483,1606,12880764928,3817,11931,12892,20670,1089,313347,,19946,1135,72883,9601,3048.0,3994,474354,0.0125,0.0747,0.0193,0.197,0.00715,0.123,,0.0825,0.037,0.05,0.0445,0.00512,0.01,0.0552
1483,1606,12899184640,3817,11931,12865,20670,1089,313770,,19946,1104,75212,9601,3048.0,3994,477049,0.0125,0.0744,0.0193,0.19,0.00709,0.123,,0.0825,0.037,0.05,0.043,0.00512,0.01,0.0545
1476,1606,12904734720,3817,11931,12865,20670,1082,304536,,19946,1112,75212,9601,3049.0,3994,467816,0.0125,0.0747,0.0193,0.189,0.00709,0.123,,0.0825,0.037,0.05,0.0427,0.00512,0.0101,0.0544
1511,1606,12906557440,3810,11931,12865,20670,1082,314188,,19946,1147,75365,9601,3049.0,3991,477647,0.0125,0.0747,0.0194,0.197,0.00709,0.123,,0.0825,0.0374,0.05,0.0445,0.00512,0.0101,0.0553
1497,1562,12907638784,3780,11930,12865,20670,1082,314188,,19272,1147,75365,9601,3049.0,3991,476942,0.0125,0.0747,0.0194,0.197,0.00709,0.118,,0.0825,0.0362,0.0501,0.0447,0.00512,0.0101,0.0548
1477,1625,12908290048,3780,11904,13049,20670,1082,314188,,19923,1147,75365,9607,3049.0,3896,477661,0.0125,0.0747,0.0193,0.197,0.00709,0.119,,0.0798,0.0375,0.0501,0.0447,0.00498,0.0101,0.0547
1461,1651,12913229824,3780,11904,13049,20670,1082,314188,,19923,1147,75365,9301,3048.0,4031,477489,0.0125,0.0742,0.0193,0.19,0.0069,0.12,,0.0824,0.0375,0.0502,0.0447,0.00514,0.0101,0.0544
1490,1651,12909817856,3780,11904,13049,20670,1090,314188,,19923,1147,75365,9628,3048.0,4031,477824,0.0124,0.0742,0.0193,0.196,0.00715,0.123,,0.0799,0.0375,0.0502,0.0447,0.00514,0.0102,0.055
1476,1621,12911906816,3780,11904,13049,20632,1096,314062,,19188,1149,75365,9628,3048.0,4031,476932,0.0124,0.0742,0.0193,0.196,0.00715,0.123,,0.0825,0.0375,0.0502,0.0448,0.00496,0.0102,0.0552
1501,1597,12919840768,3780,11904,12634,20632,1096,314062,,19950,1149,72669,9628,3048.0,4031,474583,0.0124,0.0742,0.0195,0.197,0.0069,0.123,,0.0825,0.0363,0.0502,0.0448,0.00514,0.0102,0.0552
1496,1597,12915306496,3780,11929,12547,20632,1096,314062,,19950,1149,75384,9628,2952.0,4031,477139,0.0124,0.0741,0.0195,0.197,0.00685,0.12,,0.0825,0.0366,0.0501,0.0449,0.00514,0.0102,0.0549
1509,1597,12917010432,3660,11929,13144,20632,1096,302541,,19950,1152,75384,9628,2932.0,3904,465951,0.0124,0.0741,0.0195,0.197,0.00716,0.119,,0.0825,0.0378,0.0501,0.0449,0.00514,0.0102,0.0549
1497,1616,12919619584,3779,11929,13144,20632,1096,304630,,19950,1152,75384,9666,3055.0,4060,468478,0.0124,0.0738,0.0195,0.197,0.00716,0.123,,0.0825,0.0367,0.0501,0.0449,0.00514,0.00982,0.0552
