i_o_read,i_o_write,memory,network_outgoing_pod-pod-1,network_outgoing_pod-pod-2,network_outgoing_pod-pod-3,network_outgoing_pod-pod-4,network_outgoing_pod-pod-5,network_outgoing_pod-pod-6,network_outgoing_pod-pod-7,network_outgoing_pod-pod-8,network_outgoing_pod-pod-9,network_outgoing_pod-pod-10,network_outgoing_pod-pod-11,network_outgoing_pod-pod-12,network_outgoing_pod-pod-13,network_outgoing_system,cpu_pod-pod-1,cpu_pod-pod-2,cpu_pod-pod-3,cpu_pod-pod-4,cpu_pod-pod-5,cpu_pod-pod-6,cpu_pod-pod-7,cpu_pod-pod-8,cpu_pod-pod-9,cpu_pod-pod-10,cpu_pod-pod-11,cpu_pod-pod-12,cpu_pod-pod-13,cpu_system,pod-restart-count-pod-1,pod-restart-count-pod-2,pod-restart-count-pod-3,pod-restart-count-pod-4,pod-restart-count-pod-5,pod-restart-count-pod-6,pod-restart-count-pod-7,pod-restart-count-pod-8,pod-restart-count-pod-9,pod-restart-count-pod-10,pod-restart-count-pod-11,pod-restart-count-pod-12,pod-restart-count-pod-13
313.0,605,12501295104,1507,4154,3238,7177,533,117263,6872,4048.0,383,24645,3440,1222.0,1291,175772,0.00474,0.0277,0.00476,0.0617,0.00294,0.0436,0.0337,0.00161,0.00944,0.0162,0.014,0.00371,0.00332,0.019,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
315.0,605,12502462464,2028,4154,3238,7177,533,117263,8932,4000.0,440,24645,3440,1222.0,1432,178503,0.00579,0.0277,0.00476,0.0617,0.00294,0.0436,0.0343,0.00159,0.00968,0.0162,0.014,0.00371,0.00332,0.0191,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
300.0,590,12507021312,2028,4154,3418,7177,533,117263,9078,3953.0,440,24573,3440,1222.0,1432,178710,0.00579,0.0277,0.00588,0.0617,0.00294,0.046,0.0386,0.00157,0.00997,0.0162,0.014,0.00371,0.00332,0.0198,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
303.0,601,12498530304,2028,4311,3418,7177,582,117263,9223,3905.0,440,25212,3440,1222.0,1432,179653,0.00598,0.0277,0.00588,0.0658,0.00294,0.046,0.0392,0.00156,0.00997,0.0162,0.0165,0.00371,0.00332,0.0204,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
221.0,601,12504674304,2028,4159,3418,7177,582,145384,9369,3858.0,440,33704,3440,1222.0,1461,216241,0.00598,0.0309,0.00588,0.0658,0.00294,0.046,0.0399,0.00146,0.00997,0.0182,0.0173,0.00371,0.00381,0.021,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
224.0,601,12504313856,2028,5521,4184,7244,582,146393,9515,984.0,440,33704,3440,1185.0,1509,216727,0.00598,0.0324,0.00588,0.0658,0.00285,0.046,0.0405,0.00144,0.00997,0.0182,0.0173,0.00371,0.00381,0.0212,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
228.0,601,12505255936,2125,5521,4184,9038,597,151238,10443,971.0,440,33704,3586,1553.0,1509,224908,0.00598,0.0324,0.00588,0.0658,0.00345,0.046,0.0411,0.00142,0.00997,0.0182,0.0173,0.00371,0.00381,0.0213,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
222.0,602,12501184512,2125,5521,4184,9038,597,151238,10601,959.0,440,33704,3479,1601.0,1509,224995,0.00668,0.0324,0.00605,0.0739,0.00345,0.046,0.0417,0.00141,0.00997,0.0182,0.0173,0.00403,0.00397,0.0221,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
217.0,620,12504551424,2476,5521,4184,9038,597,151238,10758,947.0,457,33704,4366,1601.0,1509,226395,0.00668,0.0324,0.00626,0.0739,0.00345,0.0446,0.0423,0.00139,0.0124,0.0182,0.0196,0.00403,0.00397,0.0224,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
220.0,620,12505522176,2476,5701,4184,9038,648,151238,10916,935.0,442,33704,4366,1601.0,1463,226711,0.00668,0.0324,0.00626,0.0739,0.00345,0.0547,0.043,0.00137,0.0129,0.0193,0.0196,0.00403,0.00397,0.0235,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
208.0,610,12499959808,2476,5884,4323,9038,648,151238,11074,922.0,540,38779,4366,1601.0,1453,232341,0.00696,0.0324,0.00766,0.0739,0.00345,0.0579,0.0477,0.00136,0.0129,0.0193,0.0196,0.00403,0.00444,0.0243,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
211.0,607,12501254144,2476,5884,4477,9488,648,178167,11232,910.0,540,40423,4366,1601.0,1847,262059,0.00696,0.0324,0.00766,0.0739,0.00345,0.0579,0.0484,0.00134,0.0129,0.0193,0.0196,0.00403,0.00444,0.0244,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
214.0,599,12506279936,2476,5884,5267,9488,648,178167,11389,898.0,540,40423,4366,1601.0,1847,262995,0.00696,0.0313,0.00766,0.0783,0.00345,0.0579,0.0491,0.00132,0.0129,0.0225,0.0203,0.00403,0.00444,0.025,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
217.0,599,12516786176,2565,5884,5267,9488,664,178167,12506,892.0,540,40423,4561,1601.0,1916,264475,0.00696,0.0323,0.00766,0.0783,0.00345,0.0579,0.0498,0.00132,0.0129,0.0225,0.0203,0.00403,0.00444,0.0251,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
221.0,599,12517560320,2565,6907,5267,9183,664,186674,12676,880.0,540,40423,4561,1550.0,1916,273808,0.00696,0.0371,0.00766,0.0783,0.00342,0.0623,0.0505,0.0013,0.0133,0.0225,0.0203,0.00403,0.00459,0.026,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
215.0,591,12521168896,2565,6907,5267,10904,664,186674,12847,868.0,540,40423,4561,2023.0,1916,276160,0.00673,0.0371,0.00766,0.0783,0.00391,0.0623,0.0541,0.00128,0.0133,0.0225,0.0203,0.00424,0.00459,0.0264,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
210.0,609,12525776896,2479,6907,5267,10904,664,207013,13018,855.0,549,40423,4416,2023.0,2094,296615,0.00784,0.0371,0.00788,0.0858,0.00391,0.0623,0.0549,0.00127,0.0153,0.0225,0.0233,0.00439,0.00459,0.0276,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
205.0,619,12545331200,3036,6907,5267,10904,720,207013,13189,843.0,553,47936,4386,2023.0,2094,304873,0.00817,0.0371,0.00813,0.0858,0.00391,0.0623,0.0556,0.00125,0.0153,0.0225,0.0233,0.00439,0.00459,0.0277,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
208.0,619,12543385600,3036,7272,5866,11241,720,207013,14120,850.0,641,47936,5429,2023.0,2094,308242,0.00817,0.0389,0.00813,0.0858,0.00391,0.0647,0.0563,0.00117,0.0153,0.0235,0.0242,0.00439,0.00445,0.0282,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
211.0,619,12538462208,3139,7996,6154,11654,720,207013,14301,837.0,641,47936,5694,2023.0,2192,310301,0.00817,0.0389,0.00959,0.0858,0.00391,0.0647,0.057,0.00124,0.0153,0.0259,0.0242,0.00439,0.00451,0.0286,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
214.0,608,12532461568,3139,7996,6154,11654,738,207013,14481,824.0,641,47936,5694,2023.0,2192,310486,0.00817,0.0389,0.00959,0.0885,0.00391,0.0647,0.0578,0.00123,0.0158,0.0259,0.0242,0.00439,0.00562,0.0291,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
216.0,599,12538638336,3139,7996,6154,12516,738,214709,14662,812.0,641,47936,5694,2023.0,2192,319211,0.00817,0.0389,0.00959,0.0915,0.00401,0.0647,0.0585,0.00121,0.0164,0.0259,0.0242,0.00439,0.00562,0.0294,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
219.0,599,12545843200,3139,7996,6154,12516,738,214709,14842,799.0,641,47936,5694,2317.0,2192,319674,0.00817,0.0419,0.00959,0.0915,0.00401,0.0711,0.0592,0.00119,0.0164,0.0259,0.0242,0.00439,0.00562,0.0303,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
210.0,589,12546203648,3139,7996,6154,12516,771,214709,15023,787.0,641,47936,5694,2333.0,2192,319890,0.00885,0.0419,0.00959,0.0965,0.00387,0.0711,0.0645,0.00118,0.0164,0.0259,0.0242,0.00425,0.00562,0.0311,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
213.0,592,12545290240,3337,7996,6154,12516,771,208064,15203,774.0,641,55671,5694,2407.0,2404,321632,0.00885,0.0419,0.00959,0.0965,0.00384,0.0745,0.0652,0.00116,0.0181,0.0271,0.0255,0.00478,0.00562,0.0319,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
215.0,603,12545576960,3713,8350,6154,12516,771,248676,15384,762.0,641,55671,5694,2407.0,2404,363142,0.00927,0.043,0.0108,0.0965,0.00437,0.0745,0.066,0.00114,0.0181,0.0271,0.029,0.00478,0.00562,0.0325,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
210.0,591,12546879488,3713,8350,6877,12516,773,263328,14749,757.0,663,55671,5512,2407.0,2500,377815,0.00927,0.0444,0.0108,0.0965,0.00437,0.0745,0.0668,0.00112,0.0181,0.0271,0.029,0.00478,0.00562,0.0327,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0
