i_o_read,i_o_write,memory,network_outgoing_pod-pod-1,network_outgoing_pod-pod-2,network_outgoing_pod-pod-3,network_outgoing_pod-pod-4,network_outgoing_pod-pod-5,network_outgoing_pod-pod-6,network_outgoing_pod-pod-7,network_outgoing_pod-pod-8,network_outgoing_pod-pod-9,network_outgoing_pod-pod-10,network_outgoing_pod-pod-11,network_outgoing_pod-pod-12,network_outgoing_pod-pod-13,network_outgoing_system,cpu_pod-pod-1,cpu_pod-pod-2,cpu_pod-pod-3,cpu_pod-pod-4,cpu_pod-pod-5,cpu_pod-pod-6,cpu_pod-pod-7,cpu_pod-pod-8,cpu_pod-pod-9,cpu_pod-pod-10,cpu_pod-pod-11,cpu_pod-pod-12,cpu_pod-pod-13,cpu_system,pod-restart-count-pod-1,pod-restart-count-pod-2,pod-restart-count-pod-3,pod-restart-count-pod-4,pod-restart-count-pod-5,pod-restart-count-pod-6,pod-restart-count-pod-7,pod-restart-count-pod-8,pod-restart-count-pod-9,pod-restart-count-pod-10,pod-restart-count-pod-11,pod-restart-count-pod-12,pod-restart-count-pod-13
5628.0,6959,11456417792,8079,22888,18297,33094,1624,771790,,48621.0,1443,156930,17388,6500.0,5487,1092142,0.0197,0.0657,0.0258,0.189,0.011,0.183,,0.191,0.0339,0.0576,0.0805,0.00737,0.0128,0.0731,,0.0,0,0,0,0,0,0,0,0,0,0,0
5601.0,6963,11453755392,8079,22888,18297,33094,1624,764236,,48621.0,1443,156930,17471,6758.0,5237,1084678,0.0197,0.0657,0.0258,0.183,0.0105,0.177,,0.191,0.0329,0.0577,0.0807,0.00734,0.0128,0.072,,0.0,0,0,0,0,0,0,0,0,0,0,0
5618.0,6852,11458523136,8079,22657,18537,33094,1609,764236,,48621.0,1443,156930,17471,6700.0,5496,1084873,0.0196,0.0657,0.0253,0.189,0.0108,0.183,,0.191,0.0326,0.0573,0.0802,0.00734,0.0128,0.0729,,0.0,0,0,0,0,0,0,0,0,0,0,0
5610.0,6852,11455569920,8128,22657,18310,33094,1609,764236,,48621.0,1443,157509,17471,6700.0,5496,1085274,0.0196,0.0657,0.0253,0.189,0.0108,0.183,,0.191,0.0345,0.0573,0.0802,0.00734,0.0128,0.0731,,0.0,0,0,0,0,0,0,0,0,0,0,0
5503.0,6735,11456983040,8128,22780,18310,33094,1609,764236,,48766.0,1443,157509,17471,6700.0,5496,1085542,0.0201,0.0668,0.0253,0.189,0.0108,0.183,,0.191,0.0345,0.0573,0.0802,0.00709,0.0124,0.0732,,0.0,0,0,0,0,0,0,0,0,0,0,0
5352.0,6631,11451641856,8128,22780,18310,33094,1626,764236,,48766.0,1431,157509,17471,6700.0,5496,1085547,0.0201,0.0668,0.0256,0.189,0.011,0.183,,0.191,0.0345,0.0573,0.0802,0.00739,0.0129,0.0733,,0.0,0,0,0,0,0,0,0,0,0,0,0
5011.0,6739,11451179008,8128,22780,18310,33094,1626,764236,,46297.0,1431,155867,17471,6700.0,5496,1081437,0.0201,0.0668,0.0256,0.189,0.011,0.183,,0.191,0.034,0.0573,0.0802,0.00705,0.0128,0.0732,,0.0,0,0,0,0,0,0,0,0,0,0,0
5011.0,7077,11453595648,8063,22780,18310,32950,1626,764236,,46617.0,1431,155867,17471,6700.0,5496,1081548,0.0201,0.0668,0.0256,0.189,0.011,0.183,,0.192,0.034,0.0573,0.0802,0.00731,0.0128,0.0732,,0.0,0,0,0,0,0,0,0,0,0,0,0
4855.0,7077,11454062592,8063,22780,17973,32950,1626,738767,,48106.0,1431,155867,16462,6700.0,5511,1056237,0.0194,0.0663,0.0256,0.189,0.011,0.183,,0.182,0.034,0.0573,0.0791,0.00731,0.0128,0.0722,,0.0,0,0,0,0,0,0,0,0,0,0,0
4846.0,6906,11462787072,8063,22780,17973,32950,1626,770525,,48106.0,1431,156270,16016,6690.0,5429,1087860,0.0201,0.0663,0.0256,0.189,0.011,0.183,,0.183,0.034,0.0554,0.0791,0.00731,0.0128,0.0722,,0.0,0,0,0,0,0,0,0,0,0,0,0
4701.0,6906,11456352256,8129,21604,17973,32950,1599,767796,,48106.0,1431,156270,16497,6690.0,5429,1084474,0.0202,0.0669,0.0251,0.189,0.0104,0.177,,0.189,0.0344,0.0545,0.0791,0.00731,0.0128,0.0722,,0.0,0,0,0,0,0,0,0,0,0,0,0
4692.0,6771,11454656512,8129,21898,17973,32950,1599,767796,,48106.0,1424,156270,17315,6690.0,5429,1085580,0.0202,0.0669,0.0253,0.189,0.0108,0.183,,0.189,0.0344,0.0571,0.0791,0.00735,0.0129,0.0729,,0.0,0,0,0,0,0,0,0,0,0,0,0
4692.0,6771,11454017536,8129,22600,17973,32950,1599,767796,,48392.0,1424,156270,17315,6690.0,5429,1086567,0.0202,0.0669,0.0253,0.189,0.0108,0.183,,0.189,0.0341,0.0571,0.0791,0.00735,0.0129,0.0729,,0.0,0,0,0,0,0,0,0,0,0,0,0
4677.0,6771,11452231680,8129,22600,17973,32950,1599,767796,,48392.0,1424,156270,17315,6690.0,5429,1086567,0.0202,0.0669,0.0253,0.189,0.0108,0.183,,0.189,0.0341,0.0571,0.0791,0.00735,0.0129,0.0729,,0.0,0,0,0,0,0,0,0,0,0,0,0
4666.0,6771,11453849600,8129,22600,17973,32950,1599,767796,,48392.0,1424,149138,17315,6690.0,5429,1079435,0.0202,0.0669,0.0253,0.189,0.0108,0.183,,0.189,0.0341,0.0571,0.0791,0.00735,0.0129,0.0729,,0.0,0,0,0,0,0,0,0,0,0,0,0
4712.0,6771,11464273920,8095,22600,17973,31713,1599,767796,,48392.0,1424,155009,17315,6754.0,5212,1083883,0.0202,0.0676,0.0252,0.189,0.0108,0.183,,0.19,0.0341,0.0568,0.0791,0.00735,0.0129,0.0731,,0.0,0,0,0,0,0,0,0,0,0,0,0
4773.0,7046,11451371520,8095,22600,18188,33074,1599,770219,,47841.0,1417,155009,17315,6703.0,5482,1087542,0.0202,0.0676,0.0252,0.189,0.0108,0.183,,0.19,0.0341,0.0568,0.0764,0.00708,0.0129,0.0728,,0.0,0,0,0,0,0,0,0,0,0,0,0
4772.0,6960,11450572800,8095,22600,18188,33074,1591,770219,,47973.0,1417,155009,17315,6703.0,5482,1087667,0.0202,0.0676,0.0252,0.189,0.0108,0.184,,0.19,0.0331,0.0571,0.0765,0.00733,0.0124,0.0728,,0.0,0,0,0,0,0,0,0,0,0,0,0
4703.0,6960,11453992960,8216,21960,18188,33074,1611,770219,,47973.0,1443,155009,17193,6703.0,5482,1087071,0.0203,0.0653,0.0252,0.189,0.0108,0.184,,0.188,0.0328,0.0571,0.0789,0.00733,0.0125,0.0726,,0.0,0,0,0,0,0,0,0,0,0,0,0
