Timestamp,Requests je Sekunde,Durchschnittliche Antwortzeitintervalle,i_o_read,i_o_write,memory,network_outgoing_pod-pod-1,network_outgoing_pod-pod-2,network_outgoing_pod-pod-3,network_outgoing_pod-pod-4,network_outgoing_pod-pod-5,network_outgoing_pod-pod-6,network_outgoing_pod-pod-7,network_outgoing_pod-pod-8,network_outgoing_pod-pod-9,network_outgoing_pod-pod-10,network_outgoing_pod-pod-11,network_outgoing_pod-pod-12,network_outgoing_pod-pod-13,network_outgoing_system,cpu_pod-pod-1,cpu_pod-pod-2,cpu_pod-pod-3,cpu_pod-pod-4,cpu_pod-pod-5,cpu_pod-pod-6,cpu_pod-pod-7,cpu_pod-pod-8,cpu_pod-pod-9,cpu_pod-pod-10,cpu_pod-pod-11,cpu_pod-pod-12,cpu_pod-pod-13,cpu_system,pod_restart,cpu_system_lag_1,cpu_system_lag_2,cpu_system_lag_3,cpu_system_lag_4,cpu_system_lag_5,Requests je Sekunde_lag_1,Requests je Sekunde_lag_2,Requests je Sekunde_lag_3,Requests je Sekunde_lag_4,Requests je Sekunde_lag_5,memory_lag_1,memory_lag_2,memory_lag_3,memory_lag_4,memory_lag_5,Requests je Sekunde_rolling_avg_5,cpu_system_rolling_avg_5,memory_rolling_avg_5,cpu_pod-pod-1_rolling_avg_5,cpu_pod-pod-11_rolling_avg_5,cpu_pod-pod-8_rolling_avg_5,cpu_system_cumsum,memory_cumsum,network_outgoing_system_log_scaled,memory_log_scaled,cpu_system_log_scaled
298,69,212.0,4190.0,28.1,12833529856,4029.0,12374.0,13122.0,19793.0,1194.0,333737.0,,23089.0,1183.0,81911.0,10345.0,3172.0,4277.0,508226.0,0.0324,0.0668,0.0184,0.175,0.00728,0.112,,0.0877,0.0365,0.048,0.0423,0.00501,0.00989,0.0535,,0.0533,0.0531,0.0521,0.0516,0.0511,65.0,62.0,55.0,60.0,70.0,12834283520.0,12841938944.0,12842229760.0,12850143232.0,12847345664.0,62.2,0.05272,12840425062.4,0.0324,0.04134,0.08562,3.49022,1755759206400,13.138683477146413,23.275327102987255,0.05211795426210667
300,41,212.0,4151.0,28.7,12828278784,4029.0,12374.0,13122.0,20399.0,1194.0,333737.0,,23285.0,1183.0,81911.0,10345.0,3291.0,4277.0,509147.0,0.0335,0.0668,0.0185,0.175,0.00728,0.112,,0.0883,0.0368,0.048,0.0423,0.00501,0.00989,0.0537,,0.0535,0.0533,0.0531,0.0521,0.0516,69.0,65.0,62.0,55.0,60.0,12833529856.0,12834283520.0,12841938944.0,12842229760.0,12850143232.0,58.4,0.05314,12836052172.8,0.03262,0.041819999999999996,0.08635999999999999,3.54392,1768587485184,13.140494019476609,23.27491785107937,0.05230777962334486
302,40,606.4,4148.0,28.7,12612382720,4029.0,12374.0,13706.0,21177.0,1194.0,333737.0,,23449.0,1183.0,81911.0,10416.0,3291.0,4284.0,510751.0,0.0335,0.0668,0.0193,0.175,0.00728,0.112,,0.089,0.0382,0.048,0.0423,0.00501,0.00989,0.0539,,0.0537,0.0535,0.0533,0.0531,0.0521,41.0,69.0,65.0,62.0,55.0,12828278784.0,12833529856.0,12834283520.0,12841938944.0,12842229760.0,55.4,0.053500000000000006,12790082764.8,0.03284,0.0423,0.08771999999999999,3.59782,1781199867904,13.143639428482285,23.257944923950596,0.05249756895775399
304,79,314.8481012658228,4128.0,28.7,12387741696,4029.0,12749.0,13706.0,21177.0,1194.0,333737.0,,23613.0,1183.0,81911.0,10416.0,3291.0,4284.0,511289.0,0.0323,0.0648,0.0193,0.175,0.00728,0.119,,0.0896,0.0382,0.0466,0.0423,0.00501,0.00989,0.0541,,0.0539,0.0537,0.0535,0.0533,0.0531,40.0,41.0,69.0,65.0,62.0,12612382720.0,12828278784.0,12833529856.0,12834283520.0,12841938944.0,58.8,0.053700000000000005,12699243315.2,0.03282,0.0423,0.08834,3.65192,1793587609600,13.144692222887391,23.239973247774433,0.052687322279006465
306,55,69.14545454545454,4165.0,28.1,12401840128,4268.0,12430.0,13706.0,21177.0,1194.0,351864.0,,23820.0,1183.0,81911.0,11003.0,3184.0,4284.0,530025.0,0.0341,0.067,0.0193,0.175,0.00728,0.12,,0.0902,0.0382,0.0485,0.0423,0.00501,0.0103,0.0548,,0.0541,0.0539,0.0537,0.0535,0.0533,79.0,40.0,41.0,69.0,65.0,12387741696.0,12612382720.0,12828278784.0,12833529856.0,12834283520.0,56.8,0.054000000000000006,12612754636.8,0.03316,0.0423,0.08896,3.7067200000000002,1805989449728,13.180681340928842,23.24111069604758,0.05335117549699457
308,52,214.0,4205.0,28.7,12403036160,4268.0,13278.0,13706.0,21177.0,1194.0,351864.0,,23984.0,1221.0,82108.0,11003.0,3303.0,4284.0,531391.0,0.0341,0.0695,0.0193,0.183,0.00728,0.12,,0.0908,0.0382,0.0512,0.0423,0.00518,0.0103,0.0559,,0.0548,0.0541,0.0539,0.0537,0.0535,55.0,79.0,40.0,41.0,69.0,12401840128.0,12387741696.0,12612382720.0,12828278784.0,12833529856.0,53.4,0.054479999999999994,12526655897.6,0.0335,0.0423,0.08958,3.76262,1818392485888,13.183255257621703,23.241207131279666,0.054393483830331636
310,58,73.79310344827586,4212.0,28.7,12409860096,4268.0,13278.0,13706.0,21228.0,1238.0,353516.0,,24148.0,1221.0,82108.0,11003.0,3303.0,4448.0,533466.0,0.0355,0.0695,0.0193,0.183,0.0072,0.12,,0.0885,0.0382,0.0512,0.0439,0.00518,0.01,0.0559,,0.0559,0.0548,0.0541,0.0539,0.0537,52.0,55.0,79.0,40.0,41.0,12403036160.0,12401840128.0,12387741696.0,12612382720.0,12828278784.0,56.8,0.054920000000000004,12442972160.0,0.0339,0.04262,0.08962,3.81852,1830802345984,13.1871524921407,23.241757162690842,0.054393483830331636
312,57,213.0,4206.0,14.0,12405497856,4268.0,13278.0,13706.0,21228.0,1200.0,353516.0,,24312.0,1221.0,82108.0,11003.0,3479.0,4448.0,533768.0,0.0355,0.0695,0.0193,0.183,0.00771,0.12,,0.0885,0.0398,0.0512,0.0457,0.00518,0.0104,0.0562,,0.0559,0.0559,0.0548,0.0541,0.0539,58.0,52.0,55.0,79.0,40.0,12409860096.0,12403036160.0,12401840128.0,12387741696.0,12612382720.0,60.2,0.05538,12401595187.2,0.034300000000000004,0.04329999999999999,0.08952,3.87472,1843207843840,13.187718440081103,23.241405586860015,0.05467756129069573
314,49,44.87755102040816,4189.0,14.0,12407316480,4268.0,13278.0,13796.0,21228.0,1228.0,353516.0,,24476.0,1183.0,85927.0,11003.0,3479.0,4448.0,537831.0,0.0355,0.0695,0.0199,0.183,0.00771,0.12,,0.0917,0.0398,0.0512,0.0457,0.00518,0.0104,0.0566,,0.0562,0.0559,0.0559,0.0548,0.0541,57.0,58.0,52.0,55.0,79.0,12405497856.0,12409860096.0,12403036160.0,12401840128.0,12387741696.0,54.2,0.05588,12405510144.0,0.03493999999999999,0.04398,0.08993999999999999,3.93132,1855615160320,13.195301522720232,23.24155217434328,0.0550562057480784
316,69,212.0,4136.0,14.0,12406599680,4286.0,13278.0,13702.0,21228.0,1228.0,353516.0,,24616.0,1175.0,85927.0,11003.0,3479.0,4448.0,537886.0,0.0355,0.0695,0.0194,0.183,0.00771,0.12,,0.0917,0.0398,0.0512,0.0457,0.00518,0.0104,0.0566,,0.0566,0.0562,0.0559,0.0559,0.0548,49.0,57.0,58.0,52.0,55.0,12407316480.0,12405497856.0,12409860096.0,12403036160.0,12401840128.0,57.0,0.05624,12406462054.4,0.035219999999999994,0.04466,0.09024000000000001,3.98792,1868021760000,13.195403779908304,23.241494400310717,0.0550562057480784
318,60,72.55,4139.0,14.0,12411281408,4286.0,13278.0,14265.0,21228.0,1228.0,353516.0,,24853.0,1273.0,85927.0,11003.0,3479.0,4456.0,538793.0,0.0355,0.0695,0.0207,0.183,0.00771,0.12,,0.0917,0.0386,0.0512,0.0457,0.00518,0.0104,0.0566,,0.0566,0.0566,0.0562,0.0559,0.0559,69.0,49.0,57.0,58.0,52.0,12406599680.0,12407316480.0,12405497856.0,12409860096.0,12403036160.0,58.6,0.05638,12408111104.0,0.0355,0.04534,0.09042,4.04452,1880433041408,13.19708858759888,23.24187168699676,0.0550562057480784
320,60,211.0,4128.0,0.0,12402323456,4286.0,13296.0,14265.0,22168.0,1228.0,366930.0,,25023.0,1273.0,85927.0,10999.0,3479.0,4601.0,553476.0,0.0349,0.071,0.0207,0.195,0.00771,0.12,,0.0917,0.0396,0.0512,0.0457,0.0053,0.011,0.0578,,0.0566,0.0566,0.0566,0.0562,0.0559,60.0,69.0,49.0,57.0,58.0,12411281408.0,12406599680.0,12407316480.0,12405497856.0,12409860096.0,59.0,0.05676,12406603776.0,0.03538,0.0457,0.09106,4.102320000000001,1892835364864,13.223975476518577,23.24114966756931,0.05619127964974249
322,1,211.0,3879.0,0.0,12398260224,4464.0,13296.0,14265.0,22168.0,1228.0,366930.0,,25194.0,1273.0,85927.0,11274.0,3486.0,4601.0,554108.0,0.0366,0.0715,0.0207,0.195,0.00771,0.122,,0.0917,0.0396,0.0495,0.0457,0.0053,0.011,0.058,,0.0578,0.0566,0.0566,0.0566,0.0562,60.0,60.0,69.0,49.0,57.0,12402323456.0,12411281408.0,12406599680.0,12407316480.0,12405497856.0,47.8,0.05711999999999999,12405156249.6,0.0356,0.0457,0.0917,4.1603200000000005,1905233625088,13.225116697279027,23.24082199527833,0.05638033343610764
